ID	GLOSS	PRIORITY
1251	BELLY///Kemik	1
937	BIRD///Yemek	1
163	BLACK///Demek	1
1394	BONE///Sarý	1
1489	CLOUD///Yýlan	1
2009	DOG///Içmek	1
1401	DRINK///Kulak	1
1247	EAR///Güneþ	1
1336	EAT///Göz	1
744	EGG///Beyaz	1
1248	EYE///Ay	1
1201	FEATHER///Siyah	1
221	FIRE///Balık	1
227	FISH///Uyumak	1
1441	FLY (MOVE THROUGH AIR)///Dil	1
1301	FOOT///Tüy	1
1425	GREEN///Yürümek	1
1408	HEAR///Burun	1
1371	KNEE///Yaprak	1
628	LEAF///Yeþi	1
215	LIE DOWN///Karın	1
1313	MOON///Kus	1
639	MOUNTAIN///Kurt	1
674	MOUTH///Ates	1
1333	NECK///Yumurta	1
1221	NOSE///Bulut	1
156	RED///Uçmak	1
1458	SAY///Ayak	1
1416	SIT///Ense	1
1585	SLEEP///Ağız	1
730	SNAKE///Duymak	1
1343	SUN///Kopek	1
1439	SWIM///Diş	1
1205	TONGUE///Agac	1
1380	TOOTH///Dað	1
906	TREE///Kýrmýzý	1
1443	WALK///Diz	1
1335	WHITE///Oturmak	1
1219	WORM///Yüzmek	1
1424	YELLOW///Yatmak	1
