ID	GLOSS	PRIORITY
1814	ACCUSE///anklaga	1
1807	AFTERNOON///eftermiddag	1
1597	AIRPLANE///flygplan	1
1826	ANGRY///arg	1
619	ANIMAL///djur	1
1275	ANSWER///svara	1
587	ANT///myra	1
1320	APPLE///äpple	2
1894	ASHAMED///skämmas	1
1309	ASK (INQUIRE)///fråga	1
1828	ASK (REQUEST)///tigga	1
1272	AUNT///moster/faster	1
1276	AUTUMN///höst	1
825	AWAKE///vaken	1
677	AXE///yxa	1
1292	BAD///dålig	1
1292	BAD///värre	1
1292	BAD///värst	1
1845	BALL///boll	1
3083	BALLOON///ballong	1
868	BANANA///banan	1
1206	BARKING///skälla	1
2548	BARREL///tunna	1
1539	BASKET///korg	1
138	BATHE///bada	1
662	BATTERY///batteri	1
972	BE ABLE///kan	1
1422	BE ALIVE///leva	1
48	BE SILENT///tyst	1
1820	BEAR///björn	2
1157	BECAUSE///därför	1
1663	BED///säng	1
2246	BELL///ringklocka	1
772	BELT///skärp	1
1902	BETRAY///lura	1
747	BICYCLE///cykel	1
1202	BIG///stor	1
937	BIRD///fågel	2
1403	BITE///bita	1
163	BLACK///svart	1
3084	BLACKBOARD///tavla 	1
1655	BLINK///blinka 	1
946	BLOOD///blod	1
176	BLOW (WITH MOUTH)///blåsa	1
837	BLUE///blå	1
2493	BOIL///koka	1
1394	BONE///ben	1
963	BOOK///bok	1
585	BOOT///stövel	1
1501	BORE///borra	1
1321	BOTTLE///flaska 	1
3108	BOX (SOMEBODY OR SOMETHING)///boxas 	1
680	BREAK (DESTROY OR GET DESTROYED)///brista	1
1407	BREATHE///andas	1
245	BROOM///kvast 	1
1262	BROTHER///bror	1
2409	BROWN///brun	1
3109	BRUSH (TEETH)///borsta (tänderna)	1
1821	BRUSH///hårborste 	1
1840	BUILD///bygga	1
141	BURN (SOMETHING)///brinna	1
1070	BUS///buss	1
1791	BUTTERFLY///fjäril	1
757	BUTTON///knapp	1
1869	BUY///köpa	1
1273	CANDLE///ljus	1
1288	CAP///mössa 	1
1111	CAR///bil	2
3085	CARROT///morot	1
700	CARRY///bära	1
228	CARVE///karva	1
1208	CAT///katt	2
1627	CHAIN///kedja	1
1476	CHAIR///stol	2
1569	CHEESE///ost	1
2099	CHILD///barn	1
1750	CHOOSE///välja	1
3110	CLAP///klappa händerna	1
2235	CLEAN (SOMETHING)///tvätta   	1
1102	CLIMB///klättra 	1
1323	CLOCK///klocka	1
1616	CLOTH///halsduk	1
1895	CLOTHES///kläder	1
1895	CLOTHES///tröja 	1
1895	CLOTHES///väst 	1
1489	CLOUD///moln	2
1287	COLD///kall	1
1613	COLOR///färg	1
2070	COMB (VERB)///kamma sig	1
1475	COMB///kam 	1
3086	COMPUTER///dator	1
3111	CONDUCT///dirigera	1
1100	COOK (SOMETHING)///laga mat	1
1420	COUNT///räkna	1
1007	COW///ko	1
96	CRAWL///krypa	1
1857	CROCODILE///krokodil	1
1839	CRY///gråta	1
496	CUCUMBER///gurka	1
1432	CUT///klippa	1
1879	DANCE///dansa	2
706	DARK///mörk	1
1357	DAUGHTER///dotter	1
1225	DAY (NOT NIGHT)///dag	1
458	DEAF PERSON///döv (person)	1
1494	DIE///dö	1
1418	DIG///gräva	1
1833	DINNER (SUPPER)///middag	1
1230	DIRTY///smutsig	1
119	DIVE///dyka	1
2009	DOG///hund	2
1659	DOLL///docka	1
1567	DOOR///dörr	1
2030	DRAG///släpa 	1
93	DRAW MILK///mjölka 	1
1920	DREAM (SOMETHING)///drömma	1
474	DRESS///klänning	1
1401	DRINK///dricka	1
1401	DRINK///dricka 	1
2253	DRIP (EMIT LIQUID)///droppa	1
741	DRIVE///köra	2
1904	DROWN///drunkna	1
908	DRUM///trumma	1
1786	DRY UP///torka	1
1398	DRY///torr	1
1360	DUCK///anka 	1
363	DWELL (LIVE, RESIDE)///bo (någonstans)	1
1247	EAR///öra	2
1336	EAT///äta	2
744	EGG///ägg	1
1705	EIGHT///åtta	1
1713	EIGHTEEN///arton	1
1722	EIGHTY///åttio	1
1290	ELEPHANT///elefant	1
1706	ELEVEN///elva	1
928	EMBRACE///krama	1
1624	EMPTY///tom	1
743	END (OF TIME)///länge	1
3088	ENVELOPE///kuvert	1
3112	ERUPT///få utbrott   	1
1629	EVENING///kväll	1
127	EXTINGUISH///släcka 	1
1248	EYE///öga	1
1280	FALL///falla/ramla	1
1280	FALL///ramla	1
194	FAMILY///familj	1
1406	FAR///långt (bort)	1
1279	FAT (OBESE)///tjock (person)	1
1217	FATHER///far	1
1419	FEAR (BE AFRAID)///rädd	1
1201	FEATHER///fjäder	1
739	FEED///mata	1
1242	FEW///få (antal)	1
1709	FIFTEEN///femton	1
1717	FIFTY///femtio	1
1423	FIGHT///slåss 	1
3113	FILE (SOMETHING)///fila (naglarna)	1
221	FIRE///eld	1
227	FISH///fisk	2
2638	FISHING///fiska	1
493	FIVE///fem	1
2623	FLAG///flagga	1
1574	FLOAT///flyta	1
239	FLOWER///blomma	2
1504	FLY (INSECT)///fluga	1
1441	FLY (MOVE THROUGH AIR)///flyga	1
249	FOG///dimma	1
256	FOOD///pizza	1
256	FOOD///smörgås 	1
1302	FORK///gaffel	1
1716	FORTY///fyrtio	1
1500	FOUR///fyra	1
2451	FOURTEEN///fjorton	1
1431	FREEZE///frysa (om saker)	1
503	FROG///groda	1
1507	FRUIT///frukt	1
991	FRY///steka	1
1429	FULL///full (flaska)	1
2427	FUTURE///framtid	1
2940	GATE///port 	1
3089	GIRAFFE///giraff	1
1646	GIRL///flicka	1
1195	GIVE BIRTH///född	1
604	GLASS///glas	1
2292	GLASSES///glasögon	1
1069	GLUE///klistra 	1
1502	GOAT///get	1
1944	GOD///gud	1
1035	GOOD///bra	1
1035	GOOD///bäst	1
1035	GOOD///bättre	1
1035	GOOD///trevlig	1
1383	GRANDFATHER///morfar/farfar	1
1496	GRANDMOTHER///mormor/morfar	1
3114	GRATE (SOMETHING)///riva	1
1425	GREEN///grön	1
153	GREY///grå	1
3090	GUITAR///gitarr	1
1566	GUN///pistol 	1
1040	HAIR///hår	1
3115	HAMMER (SOMETHING)///spika 	1
1277	HAND///hand	1
1495	HAPPY///lycklig	1
1190	HARE///hare	1
771	HAT///hatt	1
3116	HATCH (OUT)///kläckas 	1
1607	HATE///hata	1
1408	HEAR///höra	1
1223	HEART///hjärta	1
2580	HELICOPTER///helikopter	1
1514	HEN///höna	1
136	HERE///här	1
3117	HITCHHIKE///lifta	1
615	HORSE///häst	1
1286	HOT///varm	1
1252	HOUSE///hus	2
1239	HOW///hur	1
1634	HUNDRED///hundra	1
1864	HUNGER///hungrig	1
1435	HUNT///jaga	1
1200	HUSBAND///make, man	1
1209	I///jag	1
1609	IDEA///idé	1
1459	IF///om	1
3118	IRON (CLOTHES)///stryka	1
621	IRON///strykjärn	1
1829	JUMP///hoppa 	1
164	KANGAROO///känguru 	1
1472	KEY///nyckel	1
1135	KICK///sparka	1
1417	KILL///döda	1
1508	KING///linjal	1
578	KISS///pussa	1
1352	KNIFE///kniv	1
2905	KNIT///sticka	1
2396	KNOCK///knacka	1
1410	KNOW (SOMETHING)///veta	1
1464	LADDER///stege	1
625	LAMP///lampa 	1
1307	LANGUAGE///språk	1
1355	LAUGH///skratta	2
628	LEAF///löv	1
504	LEARN///lära sig	1
1297	LEG///ben	1
3091	LEMON///citron	1
319	LICK///slicka	1
1411	LIE (REST)///ljuga	1
737	LIGHT (IGNITE)///tända	1
630	LIGHT (RADIATION)///ljus (ej mörk)	1
3092	LIGHTER///tändare	1
1654	LIGHTNING///blixt	1
1386	LION///lejon	2
3093	LIPSTICK///läppstift	1
1608	LISTEN///lyssna	1
1468	LOOK FOR///leta 	1
1819	LOOK///titta	1
923	LOVE///älska	1
1899	MAD///tokig	1
734	MAKE///göra	1
1554	MAN///man	1
1198	MANY///många	1
203	MARRY///gifta sig	1
203	MARRY///gifta sig 	1
3119	MASSAGE (SOMEBODY)///massera	1
1133	MATCH///tändsticka	1
1506	MEASURE///mäta 	1
634	MEAT///kött	1
1831	MEET///träffa (personer)	1
2334	MELT///smälta 	1
12	MIDDAY///mitt på dagen, kl 12	1
2017	MIX///blanda	1
1350	MONKEY///apa	1
1370	MONTH///månad	1
1313	MOON///måne	2
3120	MOP (SOMETHING)///skura	1
1339	MORNING///morgon	1
1216	MOTHER///mor	1
638	MOTORCYCLE///motorcykel	1
639	MOUNTAIN///berg	1
1491	MOUSE///mus	1
1491	MOUSE///mus 	1
641	MUSHROOM///svamp	1
971	MUST///måste	1
2090	MY///min	1
1405	NAME///namn	1
1267	NARROW///trång	1
1382	NEEDLE (FOR SEWING)///nål	1
539	NEST///fågelbo	1
1231	NEW///ny	1
1298	NEWSPAPER///tidning	1
1233	NIGHT///natt	1
1483	NINE///nio	1
1714	NINETEEN///nitton	1
1724	NINETY///nittio	1
1269	NO///nej	1
1182	NOISE///oväsen, buller	1
1221	NOSE///näsa	1
1240	NOT///inte	1
687	NOTHING///ingenting	1
1376	NOW///nu	1
1356	NUMBER///nummer	1
1229	OLD///gammal	1
1493	ONE///ett	1
2366	ONION///lök	1
1156	OPEN///öppna 	1
3121	OPERATE (MEDICINE)///operera	1
2627	ORANGE (FRUIT)///apelsin	1
735	OWL///uggla	1
3087	PACIFIER///napp	1
3122	PAINT (SOMETHING)///måla	1
3094	PAINTBRUSH///pensel	1
2001	PAINTING///rita	1
31	PAN///stekpanna	1
505	PARENTS///föräldrar	1
718	PAY///betala	1
922	PEAR///päron	1
275	PEEL///skala	1
794	PEN///bläckpenna 	1
2578	PENCIL///penna	1
2831	PENGUIN///pingvin	1
789	PEOPLE///folk	1
683	PERSON///person	1
2458	PERSPIRE OR SWEAT///svettas 	1
3123	PHOTOGRAPH (SOMETHING)///fotografera	1
2148	PICK///plocka 	1
378	PINCH///nypa	1
2440	PINEAPPLE///ananas	1
592	PISS///kissa	1
653	PLANT (VEGETATION)///plantera	1
3125	PLAY (GAME)///spela golf 	1
3124	PLAY (INSTRUMENT)///spela 	1
1413	PLAY///leka	1
1921	PLOUGH///plöja 	1
3126	POST (SOMETHING)///posta	1
3095	POSTMAN///brevbärare	1
1487	POUR///hälla	1
1487	POUR///vattna	1
1455	PULL///dra	1
2452	PURPLE///lila	1
1452	PUSH///putta	1
1848	QUARREL///gräla	1
1136	RABBIT///kanin 	1
3096	RACKET///racket 	1
1253	RAIN (RAINING)///regna	1
1733	RAINBOW///regnbåge	1
2108	RAINING OR RAIN///regna	1
3127	RAKE (SOMETHING)///kratta	1
724	READ///läsa	2
156	RED///röd	1
707	REMEMBER///komma ihåg	1
367	RIDE///rida	1
1019	RIGHT///rätt	1
2875	RING (MAKE SOUND)///ringa 	1
666	RIVER///flod	1
667	ROAD///väg	1
1962	ROAST (SOMETHING)///grilla	1
1962	ROAST (SOMETHING)///grilla 	1
769	ROOF///tak	1
1849	ROW///ro	1
1519	RUN///springa	1
699	SAD///ledsen	1
787	SAIL///segla	1
1274	SALT///salt	1
200	SAME///samma	1
1948	SAW///såg	1
1948	SAW///såga	1
1458	SAY///säga	1
266	SCALE///våg	1
673	SCHOOL///skola	1
1474	SEA///hav	1
1409	SEE///se	1
1993	SELF///själv	1
1571	SELL///sälja	1
1704	SEVEN///sju	1
2453	SEVENTEEN///sjutton	1
1721	SEVENTY///sjuttio	1
1457	SEW///sy	1
3097	SEWING MACHINE///symaskin	1
1396	SHARP///skarp, vass (kniv)	1
251	SHARPEN (SOMETHING)///slipa 	1
231	SHAVE///raka sig 	1
1532	SHEAR///klippa	1
356	SHEARS///sax	1
1622	SHIRT///skjorta	1
1381	SHOE///sko	1
715	SHOUT///ropa	1
3128	SHOWER (ACTION)///duscha	1
487	SHY///blyg	1
1720	SIGN///teckna (teckenspråk)	1
1261	SING///sjunga	2
2908	SINK (DISAPPEAR IN WATER)///sjunka	1
1263	SISTER///syster	1
1416	SIT///sitta	2
1703	SIX///sex	1
2454	SIXTEEN///sexton	1
1718	SIXTY///sextio	1
3129	SKATE///åka rullskridskor	1
2991	SKI///åka skidor	1
1732	SKY///himmel	1
1585	SLEEP///sova	2
1324	SLIP///halka 	1
1324	SLIP///rutschkana	1
1324	SLIP///åka rutschkana	1
1586	SMELL (PERCEIVE)///lukta	1
1451	SMILE///le	1
1689	SMOKE (INHALE)///röka	1
1543	SNAIL///snigel	1
730	SNAKE///orm	2
784	SNOW///snöa	1
1255	SNOWING///snöa 	1
3098	SNOWMAN///snögubbe	1
1522	SOCK///strumpa 	1
3099	SOFA///soffa	1
1241	SOME///några	1
1620	SON///son	1
1906	SOUR///sur (smak)	1
1623	SPEAK///prata	1
3130	SPILL (SOMETHING)///spilla	1
121	SPIN///spinna	1
1378	SPOON///sked	1
1537	SPRINGTIME///vår	1
1414	SQUEEZE///pressa	1
1628	SQUIRREL///ekorre	1
34	STAIRS///trappa 	1
1442	STAND///stå (person)	1
1430	STAR///stjärna	2
713	STEAL///stjäla	2
571	STING///sticka	1
696	STIR///röra om 	1
857	STONE///sten	1
2058	STOOL///pall	1
1404	STRAIGHT///rakt (fram)	1
3138	STRAWBERRY///jordgubbe	1
2993	STROKE (OF PEN)///klappa	1
1342	SUMMER///sommar	1
1343	SUN///sol	2
3131	SUNBATHE///sola 	1
3100	SUNGLASSES///solglasögon	1
3132	SURF///surfa 	1
1572	SURPRISED///förvånad	1
230	SWEEP///sopa	1
