ID	GLOSS	PRIORITY
1597	AIRPLANE///ajruplan	1
587	ANT///nemla	1
1320	APPLE///tuffieħa	1
1828	ASK (REQUEST)///tittallab	1
677	AXE///mannara	1
1845	BALL///ballun	1
3083	BALLOON///bużżieqa	1
868	BANANA///banana	1
1206	BARKING///tinbaħ	1
2548	BARREL///bettija	1
1539	BASKET///qoffa	1
138	BATHE///tinħasel	1
662	BATTERY///batterija	1
1820	BEAR///ors	1
1663	BED///sodda	1
2246	BELL///qanpiena	1
772	BELT///ċintorin	1
747	BICYCLE///rota	1
937	BIRD///għasfur	1
1403	BITE///tigdem	1
3084	BLACKBOARD///blackboard	1
1655	BLINK///tegħmeż	1
176	BLOW (WITH MOUTH)///tonfoħ	1
2493	BOIL///tagħli	1
1394	BONE///għadma	1
585	BOOT///buza	1
1501	BORE///ittaqqab	1
1321	BOTTLE///flixkun	1
3108	BOX (SOMEBODY OR SOMETHING)///tagħti bil-ponn	1
680	BREAK (DESTROY OR GET DESTROYED)///tinfaqa'	1
245	BROOM///xkupa	1
3109	BRUSH (TEETH)///taħsel (snienek)	1
1821	BRUSH///brush	1
1840	BUILD///tibni	1
141	BURN (SOMETHING)///taqbad	1
1070	BUS///karozza tal-linja	1
1791	BUTTERFLY///farfett	1
757	BUTTON///buttuna	1
1273	CANDLE///xemgħa	1
1288	CAP///beritta	1
1111	CAR///karozza	1
3085	CARROT///karrotta	1
700	CARRY///terfa'	1
228	CARVE///tnaqqax	1
1208	CAT///qattus	1
1627	CHAIN///katina	1
1476	CHAIR///siġġu	1
1569	CHEESE///ġobon	1
3110	CLAP///iċċapċap	1
2235	CLEAN (SOMETHING)///tnaddaf	1
1102	CLIMB///titla'	1
1323	CLOCK///arloġġ	1
1616	CLOTH///xalla	1
1895	CLOTHES///flokk	1
1895	CLOTHES///sidrija	1
1489	CLOUD///sħaba	1
2070	COMB (VERB)///tippettna	1
1475	COMB///pettne	1
3086	COMPUTER///kompjuter	1
3111	CONDUCT///tidderieġi	1
1100	COOK (SOMETHING)///issajjar	1
1007	COW///baqra	1
96	CRAWL///timxi mbè	1
1857	CROCODILE///kukkudrill	1
1839	CRY///tibki	1
496	CUCUMBER///ħjara	1
1432	CUT///taqta'	1
1879	DANCE///tiżfen	1
1418	DIG///tħaffer	1
119	DIVE///taqbeż għal rasek	1
2009	DOG///kelb	1
1659	DOLL///pupa	1
1567	DOOR///bieb	1
2030	DRAG///tkaxkar	1
93	DRAW MILK///taħleb	1
474	DRESS///libsa	1
1401	DRINK///tixrob	1
2253	DRIP (EMIT LIQUID)///tqattar	1
741	DRIVE///issuq	1
1904	DROWN///tegħreq	1
908	DRUM///tanbur	1
1786	DRY UP///tnixxef	1
1360	DUCK///papra	1
1247	EAR///widna	1
1336	EAT///tiekol	1
