ID	GLOSS	PRIORITY
2527	ABILITY///Krafft	1
1741	ABOVE///Ueber	1
1741	ABOVE///oben	1
1685	AFTER///Nachher	1
27	AIR///Luft	1
98	ALL///alle	1
2535	ALTITUDE///Hoehe	1
587	ANT///Ameiße	1
1320	APPLE///Apfel	1
2121	ARM OR HAND///Arm, Hand	1
646	ASH///Asche	2
1276	AUTUMN///Herbßt	1
677	AXE///Axt	1
1291	BACK///Rükken	1
1292	BAD///Schlecht	1
1845	BALL///Ball	1
1284	BANK///Bank	1
1204	BARK///Rinde	2
932	BARLEY///Gerßte	1
2548	BARREL///Faßs	1
1422	BE ALIVE///Leben	1
2223	BE ANGRY///wütend	1
48	BE SILENT///leise	1
1579	BE///Du bißt	1
1579	BE///Er ißt	1
1579	BE///Ich bin	1
1579	BE///Ihr, Seyd	1
1579	BE///Seyn	1
1579	BE///War	1
1579	BE///Wir ßind	1
1132	BEAM///Strahl	1
1820	BEAR///Baer	1
678	BEARD///Bart	1
1665	BEAT///Schlagen	1
1427	BEAUTIFUL///Schoen	1
1157	BECAUSE///weil	1
665	BEE///Biene	1
1639	BEER///Bier	1
1882	BEFORE///Zuvor	1
1557	BEGINNING///Anfang	1
1251	BELLY///Bauch	2
1485	BELOW OR UNDER///Unter	1
1485	BELOW OR UNDER///unter	1
772	BELT///Gürtel	1
904	BERRY///Beere	1
1202	BIG///Großs	1
1202	BIG///gross	1
937	BIRD///Vogel	3
1403	BITE///beissen	1
163	BLACK///Schwartz	1
163	BLACK///schwarz	2
2529	BLESSED///Wohl, Seelig	1
946	BLOOD///Blut	3
175	BLOW (OF WIND)///Wehen	1
837	BLUE///Blau	1
837	BLUE///blau	1
1844	BOAT///Boot	1
1844	BOAT///Kahn	1
1480	BODY///Leib	1
1394	BONE///Knochen	3
2546	BORDER///Graentze	1
1366	BOY///Knabe	1
1531	BRANCH///Ast	2
1368	BREAD///Brod	1
2536	BREADTH///Breite	1
1402	BREAST///weibliche Brust	1
1407	BREATHE///atmen	1
2531	BROAD///Breit	1
1262	BROTHER///Bruder	1
1840	BUILD///Bauen	1
1008	BULL///Ochße	1
1428	BURNING///brennen	1
1989	CALF///Kalb	1
1871	CAMEL///Kameel	1
1208	CAT///Katze	1
1155	CAVE///Hoehle	1
1188	CHARCOAL///Kohle	1
1730	CHEEK///Wangen	1
1592	CHEST///Brußt	1
1318	CHICKEN///Huhn	1
2099	CHILD///Kind	1
1467	CIRCLE///Kreißs	1
2547	CITY///Stadt	1
1399	CLAY///Thon	1
1102	CLIMB///steigen	1
1895	CLOTHES///Kleidung	1
1489	CLOUD///Wolke	1
1489	CLOUD///Wolken	1
1878	COCK///Hahn	1
1287	COLD///Kaelte	1
1287	COLD///kalt	1
1446	COME///kommen	1
1100	COOK (SOMETHING)///Kochen	1
1825	COPPER///Kupfer	1
1850	COTTON///Baumwolle	1
1007	COW///Kuh	1
2348	CRAB///Krebs	1
913	CROW///Kraehe	1
1839	CRY///Weinen	1
476	CUP///Tasse	1
1432	CUT///Schneiden	1
1879	DANCE///Tantzen	1
706	DARK///Finßter	1
1357	DAUGHTER///Tochter	1
1225	DAY (NOT NIGHT)///Tag	1
910	DEATH///Tod	1
2534	DEPTH///Tiefe	1
1977	DEW///Thau	1
1494	DIE///Sterben	1
1494	DIE///sterben	1
25	DIRT///Koth	1
2009	DOG///Hund	3
1862	DONKEY///Eßel	1
1567	DOOR///Thür	1
1853	DOVE///Taube	1
1401	DRINK///Trinken	1
1401	DRINK///trinken	1
2253	DRIP (EMIT LIQUID)///tröpfeln	1
741	DRIVE///Fahren	1
741	DRIVE///Führen	1
1398	DRY///trocken	1
1360	DUCK///Ente	1
2	DUST///Staub	1
1905	EAGLE///Adler	1
1247	EAR///Ohr	2
1228	EARTH (SOIL)///Erde	3
1877	EAST///Osten	1
1877	EAST///Oßt, Aufgang	1
1336	EAT///Eßßen	1
1336	EAT///Ißßet	1
1336	EAT///Ißßeßt	1
1336	EAT///essen	1
744	EGG///Ei	1
744	EGG///Ey	1
1705	EIGHT///Acht	1
1705	EIGHT///acht	1
981	ELBOW///Ellbogen	1
1706	ELEVEN///Eilfe	1
743	END (OF TIME)///Ende	1
1358	ENEMY///Feind	1
1629	EVENING///Abend	1
45	EVIL///Böße	1
1248	EYE///Auge	4
1173	EYEBROW///Augbraunen	1
1540	EYELASH///Augwimmern	1
1560	FACE///Antlitz	1
1280	FALL///fallen	1
194	FAMILY///Geßchlecht	1
1406	FAR///Fern	1
1631	FAST///Geßchwind	1
1279	FAT (OBESE)///dick	1
2449	FAT (OF MEAT AND FOOD)///Dick	1
323	FAT (ORGANIC SUBSTANCE)///Fett	1
1217	FATHER///Vater	1
1201	FEATHER///Feder	2
739	FEED///Naehren	1
2521	FEELING (HAPTIC SENSE)///Gefühl	1
212	FIELD///Acker	1
212	FIELD///Feld	2
1423	FIGHT///Schlaegerey	1
1303	FINGER///Finger, Zaehen	1
1258	FINGERNAIL///Nagel	1
221	FIRE///Feuer	3
227	FISH///Fisch	1
227	FISH///Fißch	1
493	FIVE///Fünf	1
493	FIVE///fünf	2
889	FLAME///Flamme	1
2377	FLASH (VERB)///Blitz	1
2259	FLESH///Fleisch	1
1574	FLOAT///fliessen	1
239	FLOWER///Blume	2
1504	FLY (INSECT)///Fliege	1
1441	FLY (MOVE THROUGH AIR)///fliegen	1
249	FOG///Nebel	1
1085	FOLLOW///folgen	1
1301	FOOT///Fus	1
1301	FOOT///Fuss	2
1301	FOOT///Fuß	1
123	FOREHEAD///Stirn	1
420	FOREST///Holtz, Wald	1
1523	FORGET///vergessen	1
1500	FOUR///Vier	1
1500	FOUR///vier	2
1312	FOX///Fuchs	1
376	FRAGRANT///wohlriechend	1
1325	FRIEND///Freund	1
503	FROG///Froßch	1
2034	FROST///Froßt	1
2034	FROST///Kaelte	1
1507	FRUIT///Frucht	1
1429	FULL///voll	1
580	FUR///Peltz	1
1175	GHOST///Geist	1
1646	GIRL///Maedchen	1
1195	GIVE BIRTH///Gebaehren	1
1447	GIVE///Geben	1
1447	GIVE///Gieb	1
1447	GIVE///geben	1
695	GO///Gehe	1
695	GO///Gehen	1
1502	GOAT///Ziege	1
1944	GOD///Gott	2
1369	GOLD///Gold	1
1035	GOOD///Gut	1
1035	GOOD///gut	1
1187	GOOSE///Gans	1
605	GRAIN///Getraide	1
606	GRASS///Gras	1
1425	GREEN///Grün	1
1425	GREEN///grün	2
1668	GRIEF///Kummer	1
716	GROAN///Stoehnen	1
2159	GROUND///Boden	1
1940	GUARD///Waechter	1
609	HAIL///Hagel	1
2648	HAIR (HEAD)///(Kopf-)Haare	1
2648	HAIR (HEAD)///Haar	1
1040	HAIR///Haar	1
1277	HAND///Hand	3
1495	HAPPY///Froh	1
1884	HARD///Feßt, Hart	1
1190	HARE///Haße	1
2552	HARNESS (ARMOUR)///Harnißch	1
2545	HARROW (TOOL)///Egge	1
611	HARVEST///Erndte	1
771	HAT///Mütze	1
1607	HATE///hassen	1
1211	HE///Er	1
1256	HEAD///Kopf	4
1364	HEALTHY///Geßund	1
1408	HEAR///hören	1
2518	HEARING (AURAL SENSE)///Gehör	1
1223	HEART///Hertz	1
1223	HEART///Herz	1
1210	HEAVY///Schwer	1
1210	HEAVY///schwer	1
1680	HELMET///Helm	1
2542	HERB///Kraut	1
136	HERE///Hier	1
2486	HIDE///Verbergen	1
1265	HIGH///hoch	1
614	HILL///Hügel	1
1448	HOLD///Halten	1
1667	HOLE///Loch	1
942	HONEY///Honig	1
1393	HORN (ANATOMY)///Horn	2
615	HORSE///Pferd	1
1286	HOT///Heißs	1
1286	HOT///heiss	1
1353	HOUR///Stunde	1
1252	HOUSE///Haus	2
1239	HOW///Wie	1
1239	HOW///wie	1
2523	HOWLING///Geheul	1
1634	HUNDRED///Hundert	1
1200	HUSBAND///Mann	1
1678	HUT///Hütte	1
1209	I///Ich	1
1209	I///ich	2
617	ICE///Eißs	1
2276	IDENTICAL///gleich	1
1460	IN///In	1
621	IRON///Eisen	1
621	IRON///Eißen	1
622	ISLAND///Inßel, Eyland	1
2524	JOY///Freude	1
1829	JUMP///Springen	1
854	KETTLE///Keßßel	1
1417	KILL///töten	1
1508	KING///Koenig	1
1371	KNEE///Knie	2
1352	KNIFE///Messer	1
1352	KNIFE///Meßßer	1
2248	KNOW (SOMEBODY)///wissen	1
1410	KNOW (SOMETHING)///wissen	1
2525	LABOUR (EFFORT)///Mühe	1
624	LAKE///See	1
626	LAND///Land	1
1355	LAUGH///Lachen	1
1062	LAW///Geßetz	1
1564	LAZY///Faul	1
627	LEAD (CHEMICAL ELEMENT)///Bley	1
628	LEAF///Blatt	2
1752	LEAVE///Gehe-fort	1
2537	LENGTH///Laenge	1
1411	LIE (REST)///Liegen	1
1411	LIE (REST)///liegen	2
210	LIFE///das Leben	1
630	LIGHT (RADIATION)///Licht	1
1052	LIGHT (WEIGHT)///Leicht	1
2540	LIME (MATERIAL)///Kalk	1
916	LINEN///Flachs, Lein	1
1386	LION///Loewe	1
478	LIP///Lippen	1
58	LIQUID///flüssig	1
1224	LIVER///Leber	1
373	LONG AGO///lange	1
1203	LONG///lang	2
1819	LOOK///Siehe da	1
1392	LOUSE///Laus	1
923	LOVE///Liebe	1
923	LOVE///Lieben	1
923	LOVE///lieben	1
721	LOW///Niedrig	1
1554	MAN///Mann	1
1198	MANY///viele	1
2432	MARRIAGE///Ehe	1
1506	MEASURE///Maas	1
634	MEAT///Fleisch	1
634	MEAT///Fleißch	1
635	MILK///Milch	1
2541	MIRACLE///Wunder	1
2553	MISERY///Noth	1
1559	MONEY///Geld	1
1313	MOON///Mond	3
1339	MORNING///Morgen	1
1509	MOSQUITO///Mücke	1
1216	MOTHER///Mutter	1
639	MOUNTAIN///Berg	3
1491	MOUSE///Maus	1
674	MOUTH///Mund	3
538	MULTITUDE///Masse	1
2090	MY///mein	1
502	NAIL (TOOL)///Naegel	1
1405	NAME///Nahme	1
1405	NAME///Name	2
1942	NEAR///Nahe	1
1333	NECK///Hals	2
1333	NECK///Nacken	1
539	NEST///Neßt	1
1231	NEW///neu	1
1233	NIGHT///Nacht	2
1483	NINE///Neun	1
1483	NINE///neun	1
1269	NO///Nein	1
1182	NOISE///Geräußch	1
1598	NORTH///Nord, Mitternacht	1
1598	NORTH///Norden	1
1221	NOSE///Nase	2
1221	NOSE///Naße	1
1178	NOSTRIL///Naslöcher	1
1240	NOT///nicht	1
1376	NOW///Ozt	1
1356	NUMBER///Zahl	1
191	NUT///Nußs	1
644	OAK///Eiche	1
60	OAT///Haber	1
645	OCEAN///Meer	1
2112	OLD (AGED)///Alt	1
1229	OLD///alt	1
1493	ONE///Eins	1
1493	ONE///ein	1
1493	ONE///eins	2
2366	ONION///Zwiebel	1
1014	OR///Oder	1
2551	ORGANIC FAT OR OIL///Oel, Butter	1
780	OUR///unser	1
1783	PAIN///Schmertz	1
779	PART///Theil	1
649	PASTURE///Wieße	1
2252	PATH///Weg	2
2025	PEA///Erbße	1
789	PEOPLE///Leute	1
2278	PERHAPS///vielleicht	1
683	PERSON///Mensch	3
683	PERSON///Menßch	1
594	PIECE///Stück	1
1337	PIG///Schwein	1
2539	PIT (POTHOLE)///Grube	1
723	PLACE (POSITION)///Ort	1
652	PLAIN///Ebene	1
2154	PLOUGH (INSTRUMENT)///Pflug	1
2154	PLOUGH (INSTRUMENT)///Pflughaken	1
1921	PLOUGH///Pflügen	1
655	POISON///Gift	1
281	POST///Pfahlu	1
1487	POUR///Gießßen	1
2526	POWER///Gewalt	1
2554	PRINCE (RULER)///Fürßt	1
1455	PULL///Reßßen	1
1848	QUARREL///Zank	1
1314	QUIET///Langßam, Still	1
658	RAIN (PRECIPITATION)///Regen	3
1733	RAINBOW///Regenbogen	1
1344	RAM///Widder	1
2543	RAVEN///Rabe	1
1959	RAW///Roh	1
724	READ///Leßen	1
790	READY///fertig	1
156	RED///Roth	1
156	RED///rot	2
666	RIVER///Flußs	1
670	ROOT///Wurtzel	1
670	ROOT///Wurzel	1
1395	ROUND///Rund	1
1395	ROUND///rund	2
1519	RUN///Laufen	1
1519	RUN///laufen	1
23	RYE///Roggen	1
