ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Othaniel-2017-300-1	1	all	98	ALL
Othaniel-2017-300-2	2	animal	619	ANIMAL
Othaniel-2017-300-3	3	answer (v)	1275	ANSWER
Othaniel-2017-300-4	4	arm	1673	ARM
Othaniel-2017-300-5	5	arrow	977	ARROW
Othaniel-2017-300-6	6	ashes	646	ASH
Othaniel-2017-300-7	7	ask	1309	ASK (INQUIRE)
Othaniel-2017-300-8	8	back	2323	BACK (PART)
Othaniel-2017-300-9	9	bad	1292	BAD
Othaniel-2017-300-10	10	bambara nuts		
Othaniel-2017-300-11	11	bark	1204	BARK
Othaniel-2017-300-12	12	basket	1539	BASKET
Othaniel-2017-300-13	13	beer	1639	BEER
Othaniel-2017-300-14	14	belly	1251	BELLY
Othaniel-2017-300-15	15	beneath	1485	BELOW OR UNDER
Othaniel-2017-300-16	16	big	1202	BIG
Othaniel-2017-300-17	17	bite	1403	BITE
Othaniel-2017-300-18	18	bitter	887	BITTER
Othaniel-2017-300-19	19	black	163	BLACK
Othaniel-2017-300-20	20	blood	946	BLOOD
Othaniel-2017-300-21	21	bone	1394	BONE
Othaniel-2017-300-22	22	bow	994	BOW
Othaniel-2017-300-23	23	break (v)	680	BREAK (DESTROY OR GET DESTROYED)
Othaniel-2017-300-24	24	breast	1402	BREAST
Othaniel-2017-300-25	25	breathe	1407	BREATHE
Othaniel-2017-300-26	26	brother/sister	1640	SIBLING
Othaniel-2017-300-27	27	burn	2102	BURN
Othaniel-2017-300-28	28	bury	1719	BURY
Othaniel-2017-300-29	29	bush	1683	BUSH
Othaniel-2017-300-30	30	calabash	411	GOURD
Othaniel-2017-300-31	31	call (v)	1084	CALL
Othaniel-2017-300-32	32	carving axe	677	AXE
Othaniel-2017-300-33	33	cassava	925	CASSAVA
Othaniel-2017-300-34	34	child	2099	CHILD
Othaniel-2017-300-35	35	clay	1399	CLAY
Othaniel-2017-300-36	36	clean	704	CLEAN
Othaniel-2017-300-37	37	cloud	1489	CLOUD
Othaniel-2017-300-38	38	cobra		
Othaniel-2017-300-39	39	cold	1287	COLD
Othaniel-2017-300-40	40	come	1446	COME
Othaniel-2017-300-41	41	cook	1100	COOK (SOMETHING)
Othaniel-2017-300-42	42	count	1420	COUNT
Othaniel-2017-300-43	43	crab	2348	CRAB
Othaniel-2017-300-44	44	crocodile	1857	CROCODILE
Othaniel-2017-300-45	45	cut	1432	CUT
Othaniel-2017-300-46	46	dance	1879	DANCE
Othaniel-2017-300-47	47	day (counting unit)	1260	DAY (24 HOURS)
Othaniel-2017-300-48	48	day (light)	1225	DAY (NOT NIGHT)
Othaniel-2017-300-49	49	demolish	681	DESTROY
Othaniel-2017-300-50	50	die	1494	DIE
Othaniel-2017-300-51	51	dig	1418	DIG
