ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Zgraggen-1980-380-116	634	MEAT	116	meat
Zgraggen-1980-380-117	323	GREASE	117	fat
Zgraggen-1980-380-118	1857	CROCODILE	118	crocodile
Zgraggen-1980-380-119	235	FLYING FOX	119	flying fox
Zgraggen-1980-380-120	503	FROG	120	frog
Zgraggen-1980-380-121	1490	RAT	121	rat
Zgraggen-1980-380-122	730	SNAKE	122	snake
Zgraggen-1980-380-123	165	WALLABY	123	wallaby
Zgraggen-1980-380-124	470	POSSUM	124	possum (tree)
Zgraggen-1980-380-125	470	POSSUM	125	possum (ground)
Zgraggen-1980-380-126	1791	BUTTERFLY	126	butterfly
Zgraggen-1980-380-127	868	BANANA	127	banana
Zgraggen-1980-380-128	217	BETELNUT	128	betelnut
Zgraggen-1980-380-129	177	BETEL PEPPER VINE	129	betel pepper vine
Zgraggen-1980-380-130	982	LIME	130	lime
Zgraggen-1980-380-131	464	ALANG-ALANG GRASS	131	alang-alang grass
Zgraggen-1980-380-132	469	PANDANUS	132	pandanus
Zgraggen-1980-380-133	593	POTATO	133	potato
Zgraggen-1980-380-134	146	SUGAR CANE	134	sugar cane
Zgraggen-1980-380-135	351	TARO	135	taro
Zgraggen-1980-380-136	351	TARO	136	singapore taro
Zgraggen-1980-380-137	410	YAM	137	yam
Zgraggen-1980-380-138	410	YAM	138	yam (discorea esculenta)
Zgraggen-1980-380-139	974	TOBACCO	139	tobacco
Zgraggen-1980-380-140	2270	SAGO	140	sago
Zgraggen-1980-380-141	147	COCONUT TREE	141	coconut tree
Zgraggen-1980-380-142	970	COCONUT	142	ripe coconut
Zgraggen-1980-380-143	970	COCONUT	143	green coconut
Zgraggen-1980-380-144	906	TREE	144	tree
Zgraggen-1980-380-148	1507	FRUIT	148	fruit
Zgraggen-1980-380-149	345	SAP	149	sap
Zgraggen-1980-380-150	1023	STUMP OF TREE	150	stump (of tree)
Zgraggen-1980-380-151	1753	TOP	151	top (of tree)
Zgraggen-1980-380-152	344	TREE TRUNK	152	trunk (of tree)
Zgraggen-1980-380-153	670	ROOT	153	root (of tree)
Zgraggen-1980-380-154	1803	WOOD	154	piece of wood
Zgraggen-1980-380-156	146	SUGAR CANE	156	cane
Zgraggen-1980-380-157	1295	STICK	157	stick
Zgraggen-1980-380-158	1927	BAMBOO	158	bamboo
Zgraggen-1980-380-159	832	BEAN	159	bean
Zgraggen-1980-380-160	343	VINE	160	vine
Zgraggen-1980-380-161	751	SHRUB	161	shrub (tanget)
Zgraggen-1980-380-162	221	FIRE	162	fire
Zgraggen-1980-380-163	630	LIGHT (RADIATION)	163	light (of fire)
Zgraggen-1980-380-164	646	ASH	164	ashes
Zgraggen-1980-380-165	1689	SMOKE (INHALE)	165	smoke
Zgraggen-1980-380-166	586	GARDEN	166	garden
Zgraggen-1980-380-167	1690	FENCE	167	fence
Zgraggen-1980-380-168	1228	EARTH (SOIL)	168	ground
Zgraggen-1980-380-169	1252	HOUSE	169	house
Zgraggen-1980-380-173	1313	MOON	173	moon
Zgraggen-1980-380-174	639	MOUNTAIN	174	mountain
Zgraggen-1980-380-175	667	ROAD	175	path
Zgraggen-1980-380-176	1474	SEA	176	sea
Zgraggen-1980-380-177	113	SHORE	177	shore
Zgraggen-1980-380-178	671	SAND	178	sand
Zgraggen-1980-380-180	1732	SKY	180	sky
Zgraggen-1980-380-181	1489	CLOUD	181	cloud
Zgraggen-1980-380-182	249	FOG	182	fog
Zgraggen-1980-380-183	1274	SALT	183	salt
Zgraggen-1980-380-184	857	STONE	184	stone
Zgraggen-1980-380-185	1430	STAR	185	star
Zgraggen-1980-380-186	1343	SUN	186	sun
Zgraggen-1980-380-188	930	VILLAGE	188	village
Zgraggen-1980-380-189	420	FOREST	189	woods
Zgraggen-1980-380-190	948	WATER	190	water
Zgraggen-1980-380-191	658	RAIN (PRECIPATION)	191	rain
Zgraggen-1980-380-194	960	WIND	194	wind
Zgraggen-1980-380-196a	977	ARROW	196a	arrow (a)
Zgraggen-1980-380-196b	977	ARROW	196b	arrow (b)
Zgraggen-1980-380-196c	977	ARROW	196c	arrow (c)
Zgraggen-1980-380-196d	977	ARROW	196d	arrow (d)
Zgraggen-1980-380-197a	945	SPEAR	197a	spear
Zgraggen-1980-380-197b	841	FISHING SPEAR	197b	fish spear
Zgraggen-1980-380-198a	677	AXE	198a	axe (stone)
Zgraggen-1980-380-198b	677	AXE	198b	axe (iron)
Zgraggen-1980-380-199	994	BOW	199	bow
Zgraggen-1980-380-200	1218	ROPE	200	rope (of bow)
Zgraggen-1980-380-203	1475	COMB	203	comb
Zgraggen-1980-380-204	328	GRASS-SKIRT	204	grass skirt
Zgraggen-1980-380-205	468	G-STRING	205	G-string
Zgraggen-1980-380-206	908	DRUM	206	hand drum
Zgraggen-1980-380-207	908	DRUM	207	signal drum
Zgraggen-1980-380-208	1352	KNIFE	208	knife
Zgraggen-1980-380-209	480	PLATE	209	wooden plate
Zgraggen-1980-380-210	1462	POT	210	saucepan (clay pot)
Zgraggen-1980-380-212	293	NETBAG	212	netbag
Zgraggen-1980-380-213	1965	LOINCLOTH	213	loincloth
Zgraggen-1980-380-214	1539	BASKET	214	basket
Zgraggen-1980-380-215	1493	ONE	215	one
Zgraggen-1980-380-216	1498	TWO	216	two
Zgraggen-1980-380-220	1035	GOOD	220	good
Zgraggen-1980-380-221	1292	BAD	221	bad
Zgraggen-1980-380-222	1230	DIRTY	222	dirty
Zgraggen-1980-380-224	1202	BIG	224	big
Zgraggen-1980-380-225	1246	SMALL	225	small
Zgraggen-1980-380-226	163	BLACK	226	black
Zgraggen-1980-380-227	156	RED	227	red
Zgraggen-1980-380-228	1335	WHITE	228	white
Zgraggen-1980-380-229	1424	YELLOW	229	yellow
Zgraggen-1980-380-230	1425	GREEN	230	green
Zgraggen-1980-380-232	269	COOKED	232	cooked
Zgraggen-1980-380-234	1429	FULL	234	full
Zgraggen-1980-380-235	1624	EMPTY	235	empty
Zgraggen-1980-380-236	1286	HOT	236	hot
Zgraggen-1980-380-237	1287	COLD	237	cold
Zgraggen-1980-380-238	1210	HEAVY	238	heavy
Zgraggen-1980-380-240	1203	LONG	240	long
Zgraggen-1980-380-241	1645	SHORT	241	short
Zgraggen-1980-380-242	1198	MANY	242	many
Zgraggen-1980-380-243	1242	FEW	243	few
Zgraggen-1980-380-244	1231	NEW	244	new
Zgraggen-1980-380-245	1229	OLD	245	old (of objects)
Zgraggen-1980-380-246	178	RIPE	246	ripe
Zgraggen-1980-380-248	1396	SHARP	248	sharp
Zgraggen-1980-380-250	1404	STRAIGHT	250	straight
Zgraggen-1980-380-251	297	CROOKED	251	crooked
Zgraggen-1980-380-252	1726	WET	252	wet
Zgraggen-1980-380-253	1398	DRY	253	dry
Zgraggen-1980-380-255	1086	WORK (ACTIVITY)	255	work
Zgraggen-1980-380-260	1533	BE HUNGRY	260	hungry
Zgraggen-1980-380-261	1214	THIS	261	this
Zgraggen-1980-380-262	78	THAT	262	that
Zgraggen-1980-380-263	1235	WHO	263	who
Zgraggen-1980-380-264	1236	WHAT	264	what
Zgraggen-1980-380-265	1237	WHERE	265	where
Zgraggen-1980-380-266	822	HOW MANY	266	how many
Zgraggen-1980-380-268a	1339	MORNING	268a	morning
Zgraggen-1980-380-268b	729	DAWN	268b	day break
Zgraggen-1980-380-270	1807	AFTERNOON	270	afternoon
Zgraggen-1980-380-271	1233	NIGHT	271	night
Zgraggen-1980-380-274	1376	NOW	274	now
Zgraggen-1980-380-275	1174	YESTERDAY	275	yesterday
Zgraggen-1980-380-276	1180	DAY BEFORE YESTERDAY	276	day before yesterday
Zgraggen-1980-380-277	1882	BEFORE	277	before
Zgraggen-1980-380-278	1329	TOMORROW	278	tomorrow
Zgraggen-1980-380-279	1179	DAY AFTER TOMORROW	279	day after tomorrow
Zgraggen-1980-380-280	1685	AFTER	280	afterwards
Zgraggen-1980-380-281	136	HERE	281	here
Zgraggen-1980-380-282	1937	THERE	282	there
Zgraggen-1980-380-285	1606	INSIDE	285	inside (the house)
Zgraggen-1980-380-287	1942	NEAR	287	near
Zgraggen-1980-380-288	1406	FAR	288	far
Zgraggen-1980-380-289	1631	FAST	289	quickly
Zgraggen-1980-380-290	701	SLOW	290	slowly
Zgraggen-1980-380-291	1268	YES	291	yes
Zgraggen-1980-380-292	1269	NO	292	no
Zgraggen-1980-380-293	1676	ALWAYS	293	always
Zgraggen-1980-380-296	1579	BE	296	be
Zgraggen-1980-380-297	1585	SLEEP	297	sleep
Zgraggen-1980-380-298	1649	SIT DOWN	298	sit down
Zgraggen-1980-380-299	1442	STAND	299	stand
Zgraggen-1980-380-300	501	LIFT	300	stand up
Zgraggen-1980-380-301	879	COUGH	301	cough
Zgraggen-1980-380-302	1494	DIE	302	die
Zgraggen-1980-380-303	1446	COME	303	come
Zgraggen-1980-380-304	695	GO	304	go
Zgraggen-1980-380-305	705	GO UP, ASCEND	305	go up
Zgraggen-1980-380-306	2014	GO DOWN, DESCEND	306	go down
Zgraggen-1980-380-309	1519	RUN	309	run
Zgraggen-1980-380-310	1443	WALK	310	walk
Zgraggen-1980-380-313	1280	FALL	313	fall (tree)
Zgraggen-1980-380-315	1441	FLY (MOVE THROUGH AIR)	315	fly (v)
Zgraggen-1980-380-316	1829	JUMP	316	jump
Zgraggen-1980-380-317	1573	SWELL	317	swell up (skin)
Zgraggen-1980-380-318	1278	VOMIT	318	vomit
Zgraggen-1980-380-318b	1150	THUNDER	318b	thundering
Zgraggen-1980-380-318c	1654	LIGHTNING	318c	lightning
Zgraggen-1980-380-319	1447	GIVE	319	give
Zgraggen-1980-380-320	1115	SPEECH	320	talk (itr)
Zgraggen-1980-380-321	1623	SPEAK	321	talk to (tr)
Zgraggen-1980-380-322	1819	LOOK	322	watch (itr)
Zgraggen-1980-380-323	1409	SEE	323	see (tr)
Zgraggen-1980-380-324	1408	HEAR	324	hear
Zgraggen-1980-380-325	138	BATHE	325	bathe (itr)
Zgraggen-1980-380-326	1453	WASH	326	wash (tr)
Zgraggen-1980-380-327	1403	BITE	327	bite
Zgraggen-1980-380-328	413	CARRY ON SHOULDER	328	carry (on shoulder)
Zgraggen-1980-380-329	465	CARRY ON BACK	329	carry (on back)
Zgraggen-1980-380-332	176	BLOW (THE TRUMPET)	332	blow (on fire)
Zgraggen-1980-380-333	680	BREAK (DESTROY OR GET DESTROYED)	333	break (across)
Zgraggen-1980-380-334	1418	DIG	334	dig
Zgraggen-1980-380-335	1437	SPLIT	335	split
Zgraggen-1980-380-336	1735	TEAR, SHRED	336	tear
Zgraggen-1980-380-337	155	CHOP	337	chop (with axe)
Zgraggen-1980-380-338	1432	CUT	338	cut (with knife)
Zgraggen-1980-380-340	463	FELL (A TREE)	340	fell (a tree)
Zgraggen-1980-380-341	1719	BURY	341	bury
Zgraggen-1980-380-342	653	PLANT (VEGETATION)	342	plant
Zgraggen-1980-380-343	1869	BUY	343	buy
Zgraggen-1980-380-344	1962	ROAST (SOMETHING)	344	roast
Zgraggen-1980-380-345	792	BOIL (OF LIQUID)	345	boil
Zgraggen-1980-380-346	2102	BURN	346	burn
Zgraggen-1980-380-347	2006	FILL	347	fill up (water)
Zgraggen-1980-380-348	1336	EAT	348	eat
Zgraggen-1980-380-349	1423	FIGHT	349	fight (hit)
Zgraggen-1980-380-350	1417	KILL	350	kill
Zgraggen-1980-380-351	1456	THROW	351	throw (stone)
Zgraggen-1980-380-352	1172	SHOOT	352	shoot
Zgraggen-1980-380-353	1468	LOOK FOR	353	look for
Zgraggen-1980-380-354	734	MAKE	354	make
Zgraggen-1980-380-355	251	SHARPEN (SOMETHING)	355	sharpen a bow
Zgraggen-1980-380-356	1448	HOLD	356	hold
Zgraggen-1980-380-357	1487	POUR	357	pour out (liquid)
Zgraggen-1980-380-358	1455	PULL	358	pull
Zgraggen-1980-380-359	1452	PUSH	359	push
Zgraggen-1980-380-360	998	PUT	360	put
Zgraggen-1980-380-361	1436	SCRATCH	361	scratch (skin)
Zgraggen-1980-380-363	1587	SMELL (STINK)	363	smell
Zgraggen-1980-380-364	897	SWALLOW	364	swallow
Zgraggen-1980-380-365	1749	TAKE	365	take
Zgraggen-1980-380-366a	1917	TIE	366a	tie
Zgraggen-1980-380-366b	1094	FASTEN	366b	fasten
Zgraggen-1980-380-367	1084	CALL	367	call out
Zgraggen-1980-380-368	1839	CRY	368	cry
Zgraggen-1980-380-369	1355	LAUGH	369	laugh
Zgraggen-1980-380-370a	1261	SING	370a	singsing
Zgraggen-1980-380-370b	1879	DANCE	370b	dance
Zgraggen-1980-380-371	1588	TURN	371	turn (oneself)
Zgraggen-1980-380-373	1415	THINK (REFLECT)	373	think
Zgraggen-1980-380-374	1920	DREAM (SOMETHING)	374	dream
Zgraggen-1980-380-375	252	FRIGHTEN	375	be afraid
Zgraggen-1980-380-380	1847	SICK	380	be sick
