ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Daniels-2016-85-1	1	I	1209	I
Daniels-2016-85-2	2	thou	1215	THOU
Daniels-2016-85-3	3	we	1212	WE
Daniels-2016-85-4	4	this	1214	THIS
Daniels-2016-85-5	5	that	78	THAT
Daniels-2016-85-6	6	who	1235	WHO
Daniels-2016-85-7	7	what	1236	WHAT
Daniels-2016-85-8	8	no	1269	NO
Daniels-2016-85-10	10	many	1198	MANY
Daniels-2016-85-11	11	one	1493	ONE
Daniels-2016-85-12	12	two	1498	TWO
Daniels-2016-85-13	13	big	1202	BIG
Daniels-2016-85-14	14	long	1203	LONG
Daniels-2016-85-15	15	small	1246	SMALL
Daniels-2016-85-16	16	woman	962	WOMAN
Daniels-2016-85-17	17	man	1554	MAN
Daniels-2016-85-19	19	fish	227	FISH
Daniels-2016-85-20	20	bird	937	BIRD
Daniels-2016-85-21	21	dog	2009	DOG
Daniels-2016-85-22	22	louse	1392	LOUSE
Daniels-2016-85-23	23	tree	906	TREE
Daniels-2016-85-24	24	seed	714	SEED
Daniels-2016-85-25	25	leaf	628	LEAF
Daniels-2016-85-26	26	root	670	ROOT
Daniels-2016-85-28	28	skin	763	SKIN
Daniels-2016-85-29	29	flesh	2259	FLESH
Daniels-2016-85-30	30	blood	946	BLOOD
Daniels-2016-85-31	31	bone	1394	BONE
Daniels-2016-85-32	32	grease	323	FAT (ORGANIC SUBSTANCE)
Daniels-2016-85-33	33	egg	744	EGG
Daniels-2016-85-35	35	tail	1220	TAIL
Daniels-2016-85-37	37	hair	1040	HAIR
Daniels-2016-85-38	38	head	1256	HEAD
Daniels-2016-85-39	39	ear	1247	EAR
Daniels-2016-85-40	40	eye	1248	EYE
Daniels-2016-85-41	41	nose	1221	NOSE
Daniels-2016-85-42	42	mouth	674	MOUTH
Daniels-2016-85-43	43	tooth	1380	TOOTH
Daniels-2016-85-44	44	tongue	1205	TONGUE
Daniels-2016-85-46	46	foot	1301	FOOT
Daniels-2016-85-47	47	knee	1371	KNEE
Daniels-2016-85-48	48	hand	1277	HAND
Daniels-2016-85-49	49	belly	1251	BELLY
Daniels-2016-85-50	50	neck	1333	NECK
Daniels-2016-85-51	51	breasts	1402	BREAST
Daniels-2016-85-53	53	liver	1224	LIVER
Daniels-2016-85-55	55	eat	1336	EAT
Daniels-2016-85-56	56	bite	1403	BITE
Daniels-2016-85-57	57	see	1409	SEE
Daniels-2016-85-58	58	hear	1408	HEAR
Daniels-2016-85-60	60	sleep	1585	SLEEP
Daniels-2016-85-61	61	die	1494	DIE
Daniels-2016-85-62	62	kill	1417	KILL
Daniels-2016-85-63	63	swim	1439	SWIM
Daniels-2016-85-64	64	fly	1441	FLY (MOVE THROUGH AIR)
Daniels-2016-85-65	65	walk	1443	WALK
Daniels-2016-85-66	66	come	1446	COME
Daniels-2016-85-68	68	sit	1416	SIT
Daniels-2016-85-69	69	stand	1442	STAND
Daniels-2016-85-70	70	give	1447	GIVE
Daniels-2016-85-71	71	say	1458	SAY
Daniels-2016-85-72	72	sun	1343	SUN
Daniels-2016-85-73	73	moon	1313	MOON
Daniels-2016-85-74	74	star	1430	STAR
Daniels-2016-85-75	75	water	948	WATER
Daniels-2016-85-76	76	rain	2108	RAINING OR RAIN
Daniels-2016-85-77	77	stone	857	STONE
Daniels-2016-85-78	78	sand	671	SAND
Daniels-2016-85-79	79	earth	1228	EARTH (SOIL)
Daniels-2016-85-80	80	cloud	1489	CLOUD
Daniels-2016-85-81	81	smoke	778	SMOKE (EXHAUST)
Daniels-2016-85-82	82	fire	221	FIRE
Daniels-2016-85-83	83	ash	646	ASH
Daniels-2016-85-84	84	burn	2102	BURN
Daniels-2016-85-85	85	path	2252	PATH
Daniels-2016-85-86	86	mountain	639	MOUNTAIN
Daniels-2016-85-90	90	white	1335	WHITE
Daniels-2016-85-91	91	black	163	BLACK
Daniels-2016-85-92	92	night	1233	NIGHT
Daniels-2016-85-94	94	cold	1287	COLD
Daniels-2016-85-95	95	full	1429	FULL
Daniels-2016-85-96	96	new	1231	NEW
Daniels-2016-85-97	97	good	1035	GOOD
Daniels-2016-85-99	99	dry	1398	DRY
Daniels-2016-85-100	100	name	1405	NAME
