ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Dyen-1964-196-1	1	five	493	FIVE
Dyen-1964-196-2	2	two	1498	TWO
Dyen-1964-196-3	3	eye	1248	EYE
Dyen-1964-196-4	4	we	1212	WE
Dyen-1964-196-5	5	louse	1392	LOUSE
Dyen-1964-196-6	6	father	1217	FATHER
Dyen-1964-196-7	7	to die	1494	DIE
Dyen-1964-196-8	8	to eat	1336	EAT
Dyen-1964-196-9	9	mother	1216	MOTHER
Dyen-1964-196-10	10	four	1500	FOUR
Dyen-1964-196-11	11	three	492	THREE
Dyen-1964-196-12	12	one	1493	ONE
Dyen-1964-196-13	13	stone	857	STONE
Dyen-1964-196-14	14	nose	1221	NOSE
Dyen-1964-196-15	15	to hear	1408	HEAR
Dyen-1964-196-16	16	new	1231	NEW
Dyen-1964-196-17	17	thou	1215	THOU
Dyen-1964-196-18	18	ye	1213	YOU
Dyen-1964-196-19	19	fruit	1507	FRUIT
Dyen-1964-196-20	20	name	1405	NAME
Dyen-1964-196-21	21	ear	1247	EAR
Dyen-1964-196-22	22	liver	1224	LIVER
Dyen-1964-196-23	23	tree	906	TREE
Dyen-1964-196-24	24	to drink	1401	DRINK
Dyen-1964-196-25	25	ashes	646	ASH
Dyen-1964-196-26	26	to rain	1253	RAIN (RAINING)
Dyen-1964-196-27	27	blood	946	BLOOD
Dyen-1964-196-28	28	he	1211	HE
Dyen-1964-196-29	29	kill	1417	KILL
Dyen-1964-196-30	30	leaf	628	LEAF
Dyen-1964-196-31	31	tongue	1205	TONGUE
Dyen-1964-196-32	32	sky	1732	SKY
Dyen-1964-196-33	33	road	667	ROAD
Dyen-1964-196-34	34	to vomit	1278	VOMIT
Dyen-1964-196-35	35	fish	227	FISH
Dyen-1964-196-36	36	tooth	1380	TOOTH
Dyen-1964-196-37	37	thin	2308	THIN
Dyen-1964-196-38	38	bird	937	BIRD
Dyen-1964-196-39	39	hand	1277	HAND
Dyen-1964-196-40	40	to fear	1419	FEAR (BE AFRAID)
Dyen-1964-196-41	41	what	1236	WHAT
Dyen-1964-196-42	42	they	817	THEY
Dyen-1964-196-43	43	far	1406	FAR
Dyen-1964-196-44	44	egg	744	EGG
Dyen-1964-196-45	45	to come	1446	COME
Dyen-1964-196-46	46	fire	221	FIRE
Dyen-1964-196-47	47	bone	1394	BONE
Dyen-1964-196-48	48	head	1256	HEAD
Dyen-1964-196-49	49	in	1460	IN
Dyen-1964-196-50	50	right (hand)	1019	RIGHT
Dyen-1964-196-51	51	I	1209	I
Dyen-1964-196-52	52	who?	1235	WHO
Dyen-1964-196-53	53	feather	1201	FEATHER
Dyen-1964-196-54	54	woman	962	WOMAN
Dyen-1964-196-55	55	heavy	1210	HEAVY
Dyen-1964-196-56	56	day	1225	DAY (NOT NIGHT)
Dyen-1964-196-57	57	stick	1295	STICK
Dyen-1964-196-58	58	bark (tree)	1204	BARK
Dyen-1964-196-59	59	water	948	WATER
Dyen-1964-196-60	60	root	670	ROOT
Dyen-1964-196-61	61	to dig	1418	DIG
Dyen-1964-196-62	62	to sleep	1585	SLEEP
Dyen-1964-196-63	63	hair	1040	HAIR
Dyen-1964-196-64	64	to bite	1403	BITE
Dyen-1964-196-65	65	smoke	778	SMOKE (EXHAUST)
Dyen-1964-196-66	66	wind	960	WIND
Dyen-1964-196-67	67	star	1430	STAR
Dyen-1964-196-68	68	man	1554	MAN
Dyen-1964-196-69	69	tail	1220	TAIL
Dyen-1964-196-70	70	skin	763	SKIN
Dyen-1964-196-71	71	and	1577	AND
Dyen-1964-196-72	72	to suck	1421	SUCK
Dyen-1964-196-73	73	at	1461	AT
Dyen-1964-196-74	74	sun	1343	SUN
Dyen-1964-196-75	75	wet	1726	WET
Dyen-1964-196-76	76	to live	1422	BE ALIVE
Dyen-1964-196-77	77	sharp	1396	SHARP
Dyen-1964-196-78	78	to stand	1442	STAND
Dyen-1964-196-79	79	rope	1218	ROPE
Dyen-1964-196-80	80	fog	249	FOG
Dyen-1964-196-81	81	left (hand)	244	LEFT
Dyen-1964-196-82	82	white	1335	WHITE
Dyen-1964-196-83	83	sea	1474	SEA
Dyen-1964-196-84	84	where?	1237	WHERE
Dyen-1964-196-85	85	heart	1223	HEART
Dyen-1964-196-86	86	to flow	2003	FLOW
Dyen-1964-196-87	87	here	136	HERE
Dyen-1964-196-88	88	scratch	1436	SCRATCH
Dyen-1964-196-89	89	earth	1228	EARTH (SOIL)
Dyen-1964-196-90	90	neck	1333	NECK
Dyen-1964-196-91	91	wife	1199	WIFE
Dyen-1964-196-92	92	year	1226	YEAR
Dyen-1964-196-93	93	seed	714	SEED
Dyen-1964-196-94	94	fat	323	FAT (ORGANIC SUBSTANCE)
Dyen-1964-196-95	95	to sew	1457	SEW
Dyen-1964-196-96	96	dust	2	DUST
Dyen-1964-196-97	97	leg	1297	LEG
Dyen-1964-196-98	98	sand	671	SAND
Dyen-1964-196-99	99	to swim	1439	SWIM
Dyen-1964-196-100	100	to count	1420	COUNT
Dyen-1964-196-101	101	flower	239	FLOWER
Dyen-1964-196-102	102	know	1410	KNOW (SOMETHING)
Dyen-1964-196-103	103	bad	1292	BAD
Dyen-1964-196-104	104	few	1242	FEW
Dyen-1964-196-105	105	straight	1404	STRAIGHT
Dyen-1964-196-106	106	to sing	1261	SING
Dyen-1964-196-107	107	dog	2009	DOG
Dyen-1964-196-108	108	animal	619	ANIMAL
Dyen-1964-196-109	109	to blow	175	BLOW (OF WIND)
Dyen-1964-196-110	110	red	156	RED
Dyen-1964-196-111	111	salt	1274	SALT
Dyen-1964-196-112	112	child	2099	CHILD
Dyen-1964-196-113	113	person	683	PERSON
Dyen-1964-196-114	114	rotten	1728	ROTTEN
Dyen-1964-196-115	115	snake	730	SNAKE
Dyen-1964-196-116	116	night	1233	NIGHT
Dyen-1964-196-117	117	wide	1243	WIDE
Dyen-1964-196-118	118	long	1203	LONG
Dyen-1964-196-119	119	if	1459	IF
Dyen-1964-196-120	120	guts	1334	GUTS
