ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
RonaTas-2011-431-1	1	carpenter	1042	CARPENTER
RonaTas-2011-431-2	2	cannon, catapult	3202	CANNON
RonaTas-2011-431-3	3	to fondle, pet, caress
RonaTas-2011-431-4	4	stream, current	2935	CURRENT (STREAM)
RonaTas-2011-431-5	5	false, imitation	3069	FALSE
RonaTas-2011-431-6	6	pied (of an animals coat)		
RonaTas-2011-431-7	7	apple	1320	APPLE
RonaTas-2011-431-8	8	barrel (wooden container andstandard quantity)	2548	BARREL
RonaTas-2011-431-9	9	to nurse, take care of
RonaTas-2011-431-10	10	to decay, putrify, turn stale
RonaTas-2011-431-11	11	small, tiny	1246	SMALL
RonaTas-2011-431-12	12	to mow	190	MOW
RonaTas-2011-431-13	13	to decay, putrefy, go bad (of food, water)	2907	ROT
RonaTas-2011-431-14	14	to harm	44	INJURE
RonaTas-2011-431-15	15	a type of lasso		
RonaTas-2011-431-16	16	ditch, canal	2002	DITCH
RonaTas-2011-431-17	17	barley, Hordeum	932	BARLEY
RonaTas-2011-431-18	18	barrow	2565	CASTRATED BOAR
RonaTas-2011-431-19	19	gauntry, gantry (for supporting barrels)		
RonaTas-2011-431-20	20	charm		
RonaTas-2011-431-21	21	soggy place, moor, swamp, marsh	1145	SWAMP
RonaTas-2011-431-22	22	hatchet, axe	677	AXE
RonaTas-2011-431-23	23	pagan idol, stone or wooden pillar, vertical beam of different wooden instruments, strong, corpulent person	1945	IDOL
RonaTas-2011-431-24	24	governor of Croatia, governor of the southern marches		
RonaTas-2011-431-25	25	to regret, to be sorry	1875	REGRET
RonaTas-2011-431-26	26	hairy, bushy (of dogs); a big hairy dog (as noun)		
RonaTas-2011-431-27	27	label, tag		
RonaTas-2011-431-28	28	cattle, livestock	1153	CATTLE
RonaTas-2011-431-29	29	velvet		
RonaTas-2011-431-30	30	to fuck		
RonaTas-2011-431-31	31	courageous, brave, valiant	3	BRAVE
RonaTas-2011-431-32	32	to estimate, to esteem, to appreciate		
RonaTas-2011-431-33	33	frog	503	FROG
RonaTas-2011-431-34	34	hobble, shackle, leg-iron		
RonaTas-2011-431-35	35	stamp, bond, mark	1720	SIGN
RonaTas-2011-431-36	36	wage, rent		
RonaTas-2011-431-37	37	name of a people		
RonaTas-2011-431-38	38	grain or small globule of preciousmetal	605	GRAIN
RonaTas-2011-431-39	39	a bird of prey		
RonaTas-2011-431-40	40	Pecheneg, name of a tribe		
RonaTas-2011-431-41	41	letter (of the alphabet)	1612	LETTER
RonaTas-2011-431-42	42	pocket knife	3742	POCKETKNIFE
RonaTas-2011-431-43	43	bull	1008	BULL
RonaTas-2011-431-44	44	shackles		
RonaTas-2011-431-45	45	judge	861	JUDGE
RonaTas-2011-431-46	46	to be forgiven		
RonaTas-2011-431-47	47	to forgive	1528	FORGIVE
RonaTas-2011-431-48	48	buckler with handle, handle of different arms		
RonaTas-2011-431-49	49	knot, bend	760	KNOT
RonaTas-2011-431-50	50	stack of hay		
RonaTas-2011-431-51	51	tassel, fringe, tuft, node	2989	FRINGE
RonaTas-2011-431-52	52	burdock, Arctium sp.		
RonaTas-2011-431-53	53	ankle	803	ANKLE
RonaTas-2011-431-54	54	ankle boot		
RonaTas-2011-431-55	55	anthill	1873	ANTHILL
RonaTas-2011-431-56	56	wine	1524	WINE
RonaTas-2011-431-57	57	to cover, to overturn	761	COVER
RonaTas-2011-431-58	58	cover	761	COVER
RonaTas-2011-431-59	59	calf	1989	CALF
RonaTas-2011-431-60	60	pepper	1385	PEPPER
RonaTas-2011-431-61	61	pea, Pisum sativum; bean	832	BEAN
RonaTas-2011-431-62	62	badger, Meles meles	3717	BADGER
RonaTas-2011-431-63	63	witch, sorceress	824	WITCH
RonaTas-2011-431-64	64	to annoy	2892	MAKE ANGRY (ANNOY)
RonaTas-2011-431-65	65	revenge	495	REVENGE
RonaTas-2011-431-66	66	stick, cane	1295	STICK
RonaTas-2011-431-67	67	a kind of beer, alcoholic beverage	404	ALCOHOL (FERMENTED DRINK)
RonaTas-2011-431-68	68	rich; abundant, roomy	712	RICH
RonaTas-2011-431-69	69	horsefly, gadfly	3262	HORSEFLY
RonaTas-2011-431-70	70	fast(ing)	1631	FAST
RonaTas-2011-431-71	71	wise	698	WISE
RonaTas-2011-431-72	72	cradle	2946	CRADLE
RonaTas-2011-431-73	73	bison	3142	BISON
RonaTas-2011-431-74	74	prison, jail	1281	PRISON
RonaTas-2011-431-75	75	Ismaelite, name of an ethnic group in Medieval Hungary		
RonaTas-2011-431-76	76	sad, bad-tempered	699	SAD
RonaTas-2011-431-77	77	farewell, indulgence, dedication festival, annual parish-feast	3554	GOODBYE
RonaTas-2011-431-78	78	ox; also ox, goat, ram without or with small or unusual horns;stupid
RonaTas-2011-431-79	79	Volga Bulgar		
RonaTas-2011-431-80	80	steam, vapour, fumes; heat	1193	STEAM
RonaTas-2011-431-81	81	wheat, Triticum	1077	WHEAT
RonaTas-2011-431-82	82	club, mace, reed-mace	1763	CLUB
RonaTas-2011-431-83	83	beech	1950	BEECH
RonaTas-2011-431-84	84	sin	2971	SIN
RonaTas-2011-431-85	85	(blunt) end of something, a rod with an end cut, obtuse end of a field-strip, the shorter side or end of a piece of furniture, foot of the hill		
RonaTas-2011-431-86	86	magical		
RonaTas-2011-431-87	87	a kind of willow, Salix elægnos		
RonaTas-2011-431-88	88	trap; snare (for catching birds); bird cage
RonaTas-2011-431-89	89	a kind of willow, used for baskets and in viticulture, Salix purpurea		
RonaTas-2011-431-90	90	a kind of willow		
RonaTas-2011-431-91	91	a kind of wolfs milk, Easter flower, Euphorbia		
RonaTas-2011-431-92	92	a fish, Leuciscus souffia agassizi
RonaTas-2011-431-93	93	only, just	1580	ONLY
RonaTas-2011-431-94	94	pick-axe; mace; a small axe; war hammer		
RonaTas-2011-431-95	95	nettle, Urtica	33	NETTLE
RonaTas-2011-431-96	96	thicket, brushwood, dry foliage, grove, meadow	2819	GRASSLAND
RonaTas-2011-431-98	98	(silver) cup, wooden ladle, earthenware bowl	476	CUP
RonaTas-2011-431-99	99	fighting, troop, army group, battle, quarrel, hubbub, flock
RonaTas-2011-431-100	100	to add, to join; to buckle up something	1743	JOIN
RonaTas-2011-431-101	101	clasp		
RonaTas-2011-431-102	102	measle, smallpox, pocks; skin eruption; decorative embroidery	1054	SMALLPOX
RonaTas-2011-431-103	103	to bind (something)	1917	TIE
RonaTas-2011-431-104	104	impurities, tow, chaff	2363	CHAFF (HUSK)
RonaTas-2011-431-105	105	snail, Helix; snail-shell, pulley, vertebra	1543	SNAIL
RonaTas-2011-431-106	106	a wine of low quality, a fruit wine		
RonaTas-2011-431-107	107	secretion, mucus discharged from the eyes		
RonaTas-2011-431-108	108	squint-eyed, blind in one eye, onearmed, one-legged	87	SQUINT-EYED
RonaTas-2011-431-109	109	a carpenters axe with a long helve		
RonaTas-2011-431-110	110	stallion	936	STALLION
RonaTas-2011-431-111	111	sexual organ of large male animals, of a bull; a whip made from it		
RonaTas-2011-431-112	112	feast, christening feast (at baptism)		
RonaTas-2011-431-113	113	to become smaller, remain small, to sway, to totter, tosprain	573	SWAY
RonaTas-2011-431-114	114	stubborn	3634	STUBBORN
RonaTas-2011-431-115	115	field-guard; herald; Turkish envoy		
RonaTas-2011-431-116	116	rough, coarse; ugly; wild, unbridled	1923	ROUGH
RonaTas-2011-431-117	117	to wind, to turn, to distrort, misinterpret, to spin a yarn	1588	TURN
RonaTas-2011-431-118	118	bobbin, spindle	277	SPINDLE
RonaTas-2011-431-119	119	excellent; worthless		
RonaTas-2011-431-120	120	a short fur coat		
RonaTas-2011-431-121	121	grist, groats, soft hail		
RonaTas-2011-431-122	122	noon, south
RonaTas-2011-431-123	123	nut; walnut, Juglans	2042	WALNUT
RonaTas-2011-431-124	124	pig, Sus domestica	1337	PIG
RonaTas-2011-431-125	125	to lean, topple over, stream down
RonaTas-2011-431-126	126	to squeeze, to thrust into	1414	SQUEEZE
RonaTas-2011-431-127	127	church (building and organisation)	1349	CHURCH
RonaTas-2011-431-128	128	wedge		
RonaTas-2011-431-129	129	plough	2154	PLOUGH (INSTRUMENT)
RonaTas-2011-431-130	130	to allow, permit, concede; yield, give way	3238	ALLOW
RonaTas-2011-431-131	131	to propitiate		
RonaTas-2011-431-132	132	community work in agriculture, a kind of corvée		
RonaTas-2011-431-133	133	to arrive, to reach, get to	1387	ARRIVE
RonaTas-2011-431-134	134	merit		
RonaTas-2011-431-135	135	morals, morality		
RonaTas-2011-431-136	136	to tire, lose vitality, slacken, relax
RonaTas-2011-431-137	137	strength, power	2526	POWER
RonaTas-2011-431-138	138	oath	1712	OATH
RonaTas-2011-431-139	139	reason, mind	1562	MIND
RonaTas-2011-431-140	140	river, name of a river	666	RIVER
RonaTas-2011-431-141	141	pelican, Pelicanus	472	PELICAN
RonaTas-2011-431-142	142	polecat, Putorius foetidus		
RonaTas-2011-431-143	143	matchmaker		
RonaTas-2011-431-144	144	gleaner mouse, Mus spicilegus		
RonaTas-2011-431-145	145	to abuse, calumniate	1953	ABUSE
RonaTas-2011-431-146	146	drag-net, a kind of fishing net
RonaTas-2011-431-147	147	suspicion, mistrust	3197	SUSPICION
RonaTas-2011-431-148	148	wool	964	WOOL
RonaTas-2011-431-149	149	cotton	1850	COTTON
RonaTas-2011-431-150	150	to increase, to put on weight, to grow stronger	1041	INCREASE
RonaTas-2011-431-151	151	poor, frail, feeble	1674	POOR
RonaTas-2011-431-152	152	to produce, build, fabricate	2886	PRODUCE
RonaTas-2011-431-153	153	mourning, bereavement	3673	MOURNING
RonaTas-2011-431-154	154	bulrush, Typha latifolia / angustifolia; matting made of bulrushes		
RonaTas-2011-431-155	155	weak, feeble	1601	WEAK
RonaTas-2011-431-156	156	rein		
RonaTas-2011-431-157	157	borderland, hedge		
RonaTas-2011-431-158	158	lawn,grass-(plot)	606	GRASS
RonaTas-2011-431-159	159	child	2099	CHILD
RonaTas-2011-431-160	160	candle	1273	CANDLE
RonaTas-2011-431-161	161	hornbeam, Carpinus betulus		
RonaTas-2011-431-162	162	murder, killer	845	MURDER
RonaTas-2011-431-163	163	weed	3288	WEED
RonaTas-2011-431-164	164	stomach	819	STOMACH
RonaTas-2011-431-165	165	to confess (sins)		
RonaTas-2011-431-166	166	cudweed, Gnaphalium; Edelweiss		
RonaTas-2011-431-167	167	pearl	3325	PEARL
RonaTas-2011-431-168	168	to torture, to make suffer	1952	TORTURE
RonaTas-2011-431-169	169	to conquer (somebody, something), triumph (over somebody, something), gain victory	782	DEFEAT
