ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Pache-2023-207-1	1	I	1209	I
Pache-2023-207-2	2	all	98	ALL
Pache-2023-207-3	3	and	1577	AND
Pache-2023-207-4	4	animal	619	ANIMAL
Pache-2023-207-5	5	arrow	977	ARROW
Pache-2023-207-6	6	ash	646	ASH
Pache-2023-207-7	7	at	1461	AT
Pache-2023-207-8	8	back	1291	BACK
Pache-2023-207-9	9	bad	1292	BAD
Pache-2023-207-10	10	bark	1204	BARK
Pache-2023-207-11	11	because	1157	BECAUSE
Pache-2023-207-12	12	belly	1251	BELLY
Pache-2023-207-13	13	big	1202	BIG
Pache-2023-207-14	14	bird	937	BIRD
Pache-2023-207-15	15	black	163	BLACK
Pache-2023-207-16	16	blood	946	BLOOD
Pache-2023-207-17	17	bone	1394	BONE
Pache-2023-207-18	18	breast	1402	BREAST			
Pache-2023-207-19	19	child	2099	CHILD			
Pache-2023-207-20	20	cloud	1489	CLOUD
Pache-2023-207-21	21	cold	1287	COLD
Pache-2023-207-22	22	correct	1725	CORRECT (RIGHT)
Pache-2023-207-23	23	day	1225	DAY (NOT NIGHT)
Pache-2023-207-24	24	dirty	1230	DIRTY
Pache-2023-207-25	25	dog	2009	DOG
Pache-2023-207-26	26	dry	1398	DRY
Pache-2023-207-27	27	dull (as a knife)	379	BLUNT
Pache-2023-207-28	28	dust	2	DUST
Pache-2023-207-29	29	ear	1247	EAR
Pache-2023-207-30	30	earth	1228	EARTH (SOIL)
Pache-2023-207-31	31	egg	744	EGG
Pache-2023-207-32	32	eye	1248	EYE
Pache-2023-207-33	33	far	1406	FAR
Pache-2023-207-34	34	fat (noun)	323	FAT (ORGANIC SUBSTANCE)
Pache-2023-207-35	35	father	1217	FATHER
Pache-2023-207-36	36	feather	1201	FEATHER
Pache-2023-207-37	37	few	1242	FEW
Pache-2023-207-38	38	fingernail	1258	FINGERNAIL
Pache-2023-207-39	39	fire	221	FIRE
Pache-2023-207-40	40	fish	227	FISH
Pache-2023-207-41	41	five	493	FIVE
Pache-2023-207-42	42	flower	239	FLOWER
Pache-2023-207-43	43	fog	249	FOG
Pache-2023-207-44	44	foot	1301	FOOT
Pache-2023-207-45	45	forest	420	FOREST
Pache-2023-207-46	46	four	1500	FOUR
Pache-2023-207-47	47	fruit	1507	FRUIT
Pache-2023-207-48	48	full	1429	FULL
Pache-2023-207-49	49	good	1035	GOOD
Pache-2023-207-50	50	grass	606	GRASS
Pache-2023-207-51	51	green	1425	GREEN
Pache-2023-207-52	52	guts	1334	GUTS
Pache-2023-207-53	53	hair	1040	HAIR
Pache-2023-207-54	54	hand	1277	HAND
Pache-2023-207-55	55	he	1211	HE	
Pache-2023-207-56	56	head	1256	HEAD
Pache-2023-207-57	57	heart	1223	HEART
Pache-2023-207-58	58	heavy	1210	HEAVY
Pache-2023-207-59	59	here	136	HERE
Pache-2023-207-60	60	horn	1393	HORN (ANATOMY)
Pache-2023-207-61	61	how	1239	HOW
Pache-2023-207-62	62	husband	1200	HUSBAND
Pache-2023-207-63	63	ice	617	ICE
Pache-2023-207-64	64	if	1459	IF
Pache-2023-207-65	65	in	1460	IN
Pache-2023-207-66	66	knee	1371	KNEE
Pache-2023-207-67	67	lake	624	LAKE
Pache-2023-207-68	68	leaf	628	LEAF
Pache-2023-207-69	69	left	244	LEFT
Pache-2023-207-70	70	leg	1297	LEG
Pache-2023-207-71	71	liver	1224	LIVER
Pache-2023-207-72	72	long	1203	LONG
Pache-2023-207-73	73	louse	1392	LOUSE
Pache-2023-207-74	74	man	1554	MAN			
Pache-2023-207-75	75	many	1198	MANY
Pache-2023-207-76	76	meat	2615	FLESH OR MEAT
Pache-2023-207-77	77	moon	1313	MOON
Pache-2023-207-78	78	mother	1216	MOTHER
Pache-2023-207-79	79	mountain	639	MOUNTAIN
Pache-2023-207-80	80	mouth	674	MOUTH
Pache-2023-207-81	81	name	1405	NAME
Pache-2023-207-82	82	near	1942	NEAR
Pache-2023-207-83	83	neck	1333	NECK
Pache-2023-207-84	84	new	1231	NEW
Pache-2023-207-85	85	night	1233	NIGHT
Pache-2023-207-86	86	nose	1221	NOSE
Pache-2023-207-87	87	not	1240	NOT
Pache-2023-207-88	88	old	1229	OLD
Pache-2023-207-89	89	one	1493	ONE
Pache-2023-207-90	90	other	197	OTHER
Pache-2023-207-91	91	person	683	PERSON
Pache-2023-207-92	92	rain	658	RAIN (PRECIPITATION)
Pache-2023-207-93	93	red	156	RED
Pache-2023-207-94	94	right	1019	RIGHT			
Pache-2023-207-95	95	river	666	RIVER
Pache-2023-207-96	96	road	2457	PATH OR ROAD
Pache-2023-207-97	97	root	670	ROOT
Pache-2023-207-98	98	rope	1218	ROPE
Pache-2023-207-99	99	rotten	1728	ROTTEN
Pache-2023-207-100	100	round	1395	ROUND
Pache-2023-207-101	101	salt	1274	SALT
Pache-2023-207-102	102	sand	671	SAND
Pache-2023-207-103	103	sea	1474	SEA
Pache-2023-207-104	104	seed	714	SEED
Pache-2023-207-105	105	sharp (as a knife)	1396	SHARP
Pache-2023-207-106	106	short	1645	SHORT			
Pache-2023-207-107	107	skin	763	SKIN
Pache-2023-207-108	108	sky	1732	SKY
Pache-2023-207-109	109	small	1246	SMALL
Pache-2023-207-110	110	smoke	778	SMOKE (EXHAUST)
Pache-2023-207-111	111	smooth	1234	SMOOTH
Pache-2023-207-112	112	snake	730	SNAKE
Pache-2023-207-113	113	snow	784	SNOW
Pache-2023-207-114	114	some	1241	SOME
Pache-2023-207-115	115	star	1430	STAR
Pache-2023-207-116	116	stick	1295	STICK
