ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Swadesh-1955-100-1	98	ALL	1	all
Swadesh-1955-100-2	646	ASH	2	ashes
Swadesh-1955-100-3	1204	BARK	3	bark
Swadesh-1955-100-4	1251	BELLY	4	belly
Swadesh-1955-100-5	1202	BIG	5	big
Swadesh-1955-100-6	937	BIRD	6	bird
Swadesh-1955-100-7	1403	BITE	7	bite
Swadesh-1955-100-8	163	BLACK	8	black
Swadesh-1955-100-9	946	BLOOD	9	blood
Swadesh-1955-100-10	1394	BONE	10	bone
Swadesh-1955-100-11	1402	BREAST	11	breast
Swadesh-1955-100-12	141	BURN SOMETHING	12	burn tr.
Swadesh-1955-100-13	1896	NAIL, KERATIN	13	claw (nail)
Swadesh-1955-100-14	1489	CLOUD	14	cloud
Swadesh-1955-100-15	1287	COLD OF TEMPERATURE	15	cold
Swadesh-1955-100-16	1446	COME	16	come
Swadesh-1955-100-17	1494	DIE	17	die
Swadesh-1955-100-18	2009	DOG	18	dog
Swadesh-1955-100-19	1401	DRINK ACTION	19	drink
Swadesh-1955-100-20	1398	DRY	20	dry
Swadesh-1955-100-21	1247	EAR	21	ear
Swadesh-1955-100-22	1228	EARTH, SOIL	22	earth
Swadesh-1955-100-23	1336	EAT	23	eat
Swadesh-1955-100-24	744	EGG	24	egg
Swadesh-1955-100-25	1248	EYE	25	eye
Swadesh-1955-100-26	1282	FAT, SUBSTANCE	26	fat (grease)
Swadesh-1955-100-27	1201	FEATHER	27	feather
Swadesh-1955-100-28	221	FIRE	28	fire
Swadesh-1955-100-29	227	FISH	29	fish
Swadesh-1955-100-30	1441	FLY, MOVE THROUGH AIR	30	fly
Swadesh-1955-100-31	1301	FOOT	31	foot
Swadesh-1955-100-32	1429	FULL	32	full
Swadesh-1955-100-33	1447	GIVE	33	give
Swadesh-1955-100-34	1035	GOOD	34	good
Swadesh-1955-100-35	1425	GREEN	35	green
Swadesh-1955-100-36	1040	HAIR	36	hair
Swadesh-1955-100-37	1277	HAND	37	hand
Swadesh-1955-100-38	1256	HEAD	38	head
Swadesh-1955-100-39	1408	HEAR	39	hear
Swadesh-1955-100-40	1223	HEART	40	heart
Swadesh-1955-100-41	1393	HORN, KERATINIZED SKIN	41	horn
Swadesh-1955-100-42	1209	I	42	I
Swadesh-1955-100-43	1417	KILL	43	kill
Swadesh-1955-100-44	1371	KNEE	44	knee
Swadesh-1955-100-45	1410	KNOW	45	know
Swadesh-1955-100-46	628	LEAF	46	leaf
Swadesh-1955-100-47	1411	LIE, REST	47	lie
Swadesh-1955-100-48	1224	LIVER	48	liver
Swadesh-1955-100-49	1203	LONG	49	long
Swadesh-1955-100-50	1392	LOUSE	50	louse
Swadesh-1955-100-51	1554	MAN	51	man
Swadesh-1955-100-52	1198	MANY	52	many
Swadesh-1955-100-53	634	MEAT	53	meat (flesh)
Swadesh-1955-100-54	1313	MOON	54	moon
Swadesh-1955-100-55	639	MOUNTAIN	55	mountain
Swadesh-1955-100-56	674	MOUTH	56	mouth
Swadesh-1955-100-57	1405	NAME	57	name
Swadesh-1955-100-58	1333	NECK	58	neck
Swadesh-1955-100-59	1231	NEW	59	new
Swadesh-1955-100-60	1233	NIGHT	60	night
Swadesh-1955-100-61	1221	NOSE	61	nose
Swadesh-1955-100-62	1240	NOT	62	not
Swadesh-1955-100-63	1493	ONE	63	one
Swadesh-1955-100-64	683	PERSON	64	person
Swadesh-1955-100-65	2108	RAINING OR RAIN	65	rain
Swadesh-1955-100-66	156	RED	66	red
Swadesh-1955-100-67	667	ROAD	67	road
Swadesh-1955-100-68	670	ROOT	68	root
Swadesh-1955-100-69	1395	ROUND	69	round
Swadesh-1955-100-70	671	SAND	70	sand
Swadesh-1955-100-71	1458	SAY	71	say
Swadesh-1955-100-72	1409	SEE	72	see
Swadesh-1955-100-73	714	SEED	73	seed
Swadesh-1955-100-74	1416	SIT	74	sit
Swadesh-1955-100-75	763	SKIN	75	skin
Swadesh-1955-100-76	1585	SLEEP	76	sleep
Swadesh-1955-100-77	1246	SMALL	77	small
Swadesh-1955-100-78	778	SMOKE, EXHAUST	78	smoke
Swadesh-1955-100-79	1442	STAND	79	stand
Swadesh-1955-100-80	1430	STAR	80	star
Swadesh-1955-100-81	857	STONE	81	stone
Swadesh-1955-100-82	1343	SUN	82	sun
Swadesh-1955-100-83	1439	SWIM	83	swim
Swadesh-1955-100-84	1220	TAIL	84	tail
Swadesh-1955-100-85	78	THAT	85	that
Swadesh-1955-100-86	1214	THIS	86	this
Swadesh-1955-100-87	1215	THOU	87	thou
Swadesh-1955-100-88	1205	TONGUE	88	tongue
Swadesh-1955-100-89	1380	TOOTH	89	tooth
Swadesh-1955-100-90	906	TREE	90	tree
Swadesh-1955-100-91	1498	TWO	91	two
Swadesh-1955-100-92	1443	WALK	92	walk
Swadesh-1955-100-93	2110	WARM OF WEATHER	93	warm (hot)
Swadesh-1955-100-94	948	WATER	94	water
Swadesh-1955-100-95	1212	WE	95	we
Swadesh-1955-100-96	1236	WHAT	96	what
Swadesh-1955-100-97	1335	WHITE	97	white
Swadesh-1955-100-98	1235	WHO	98	who
Swadesh-1955-100-99	962	WOMAN	99	woman
Swadesh-1955-100-100	1424	YELLOW	100	yellow
