ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Kessler-2001-200-1	1	all	98	ALL
Kessler-2001-200-2	2	and	1577	AND
Kessler-2001-200-3	3	animal	619	ANIMAL
Kessler-2001-200-4	4	ashes	646	ASH
Kessler-2001-200-5	5	at	1461	AT
Kessler-2001-200-6	6	back	1291	BACK
Kessler-2001-200-7	7	bad	1292	BAD
Kessler-2001-200-8	8	bark	1204	BARK
Kessler-2001-200-9	9	because	1157	BECAUSE
Kessler-2001-200-10	10	belly	1251	BELLY
Kessler-2001-200-11	11	big	1202	BIG
Kessler-2001-200-12	12	bird	937	BIRD
Kessler-2001-200-13	13	bite	1403	BITE
Kessler-2001-200-14	14	black	163	BLACK
Kessler-2001-200-15	15	blood	946	BLOOD
Kessler-2001-200-16	16	blow	175	BLOW (OF WIND)
Kessler-2001-200-17	17	bone	1394	BONE
Kessler-2001-200-18	18	breast	1402	BREAST
Kessler-2001-200-19	19	breathe	1407	BREATHE
Kessler-2001-200-20	20	burn	2102	BURN
Kessler-2001-200-21	21	child	2099	CHILD
Kessler-2001-200-22	22	claw	72	CLAW
Kessler-2001-200-23	23	cloud	1489	CLOUD
Kessler-2001-200-24	24	cold	2483	COLD (OF WEATHER)
Kessler-2001-200-25	25	come	1446	COME
Kessler-2001-200-26	26	count	1420	COUNT
Kessler-2001-200-27	27	cut	1432	CUT
Kessler-2001-200-28	28	day	1225	DAY (NOT NIGHT)
Kessler-2001-200-29	29	die	1494	DIE
Kessler-2001-200-30	30	dig	1418	DIG
Kessler-2001-200-31	31	dirty	1230	DIRTY
Kessler-2001-200-32	32	dog	2009	DOG
Kessler-2001-200-33	33	drink	1401	DRINK
Kessler-2001-200-34	34	dry	1398	DRY
Kessler-2001-200-35	35	dull	379	BLUNT
Kessler-2001-200-36	36	dust	2	DUST
Kessler-2001-200-37	37	ear	1247	EAR
Kessler-2001-200-38	38	earth	1228	EARTH (SOIL)
Kessler-2001-200-39	39	eat	1336	EAT
Kessler-2001-200-40	40	egg	744	EGG
Kessler-2001-200-41	41	eye	1248	EYE
Kessler-2001-200-42	42	fall	1280	FALL
Kessler-2001-200-43	43	far	1406	FAR
Kessler-2001-200-44	44	father	1217	FATHER
Kessler-2001-200-45	45	feather	1201	FEATHER
Kessler-2001-200-46	46	few	1242	FEW
Kessler-2001-200-47	47	fight	1423	FIGHT
Kessler-2001-200-48	48	fire	221	FIRE
Kessler-2001-200-49	49	fish	227	FISH
Kessler-2001-200-50	50	five	493	FIVE
Kessler-2001-200-51	51	flow	2003	FLOW
Kessler-2001-200-52	52	flower	239	FLOWER
Kessler-2001-200-53	53	fly	1441	FLY (MOVE THROUGH AIR)
Kessler-2001-200-54	54	fog	249	FOG
Kessler-2001-200-55	55	foot	1301	FOOT
Kessler-2001-200-56	56	four	1500	FOUR
Kessler-2001-200-57	57	freeze	1431	FREEZE
Kessler-2001-200-58	58	fruit	1507	FRUIT
Kessler-2001-200-59	59	full	1429	FULL
Kessler-2001-200-60	60	give	1447	GIVE
Kessler-2001-200-61	61	go	695	GO
Kessler-2001-200-62	62	good	1035	GOOD
Kessler-2001-200-63	63	grass	606	GRASS
Kessler-2001-200-64	64	grease	323	FAT (ORGANIC SUBSTANCE)
Kessler-2001-200-65	65	green	1425	GREEN
Kessler-2001-200-66	66	guts	1334	GUTS
Kessler-2001-200-67	67	hair	1040	HAIR
Kessler-2001-200-68	68	hand	1277	HAND
Kessler-2001-200-69	69	he	1211	HE
Kessler-2001-200-70	70	head	1256	HEAD
Kessler-2001-200-71	71	hear	1408	HEAR
Kessler-2001-200-72	72	heart	1223	HEART
Kessler-2001-200-73	73	heavy	1210	HEAVY
Kessler-2001-200-74	74	here	136	HERE
Kessler-2001-200-75	75	hit	1433	HIT
Kessler-2001-200-76	76	hold	1448	HOLD
Kessler-2001-200-77	77	horn	1393	HORN (ANATOMY)
Kessler-2001-200-78	78	hot	1286	HOT
Kessler-2001-200-79	79	human	683	PERSON
Kessler-2001-200-80	80	hunt	1435	HUNT
Kessler-2001-200-81	81	husband	1200	HUSBAND
Kessler-2001-200-82	82	I	1209	I
Kessler-2001-200-83	83	ice	617	ICE
Kessler-2001-200-84	84	if	1459	IF
Kessler-2001-200-85	85	in	1460	IN
Kessler-2001-200-86	86	kill	1417	KILL
Kessler-2001-200-87	87	knee	1371	KNEE
Kessler-2001-200-88	88	knife	1352	KNIFE
Kessler-2001-200-89	89	know	3626	KNOW
Kessler-2001-200-90	90	lake	624	LAKE
Kessler-2001-200-91	91	laugh	1355	LAUGH
Kessler-2001-200-92	92	leaf	628	LEAF
Kessler-2001-200-93	93	left	244	LEFT
Kessler-2001-200-94	94	lie	1411	LIE (REST)
Kessler-2001-200-95	95	liver	1224	LIVER
Kessler-2001-200-96	96	long	1203	LONG
Kessler-2001-200-97	97	louse	1392	LOUSE
Kessler-2001-200-98	98	man	1554	MAN
Kessler-2001-200-99	99	many	1198	MANY
Kessler-2001-200-100	100	meat	634	MEAT
Kessler-2001-200-101	101	moon	1313	MOON
Kessler-2001-200-102	102	mother	1216	MOTHER
Kessler-2001-200-103	103	mountain	639	MOUNTAIN
Kessler-2001-200-104	104	mouth	674	MOUTH
Kessler-2001-200-105	105	name	1405	NAME
Kessler-2001-200-106	106	narrow	1267	NARROW
Kessler-2001-200-107	107	near	1942	NEAR
Kessler-2001-200-108	108	neck	1333	NECK
Kessler-2001-200-109	109	new	1231	NEW
Kessler-2001-200-110	110	night	1233	NIGHT
Kessler-2001-200-111	111	nose	1221	NOSE
Kessler-2001-200-112	112	not	1240	NOT
Kessler-2001-200-113	113	now	1376	NOW
Kessler-2001-200-114	114	old	1229	OLD
Kessler-2001-200-115	115	one	1493	ONE
Kessler-2001-200-116	116	other	197	OTHER
Kessler-2001-200-117	117	path	2252	PATH
Kessler-2001-200-118	118	play	1413	PLAY
Kessler-2001-200-119	119	pull	1455	PULL
Kessler-2001-200-120	120	push	1452	PUSH
Kessler-2001-200-121	121	rain	658	RAIN (PRECIPITATION)
Kessler-2001-200-122	122	red	156	RED
Kessler-2001-200-123	123	right	1019	RIGHT
Kessler-2001-200-124	124	river	666	RIVER
Kessler-2001-200-125	125	root	670	ROOT
Kessler-2001-200-126	126	rotten	1728	ROTTEN
Kessler-2001-200-127	127	round	1395	ROUND
Kessler-2001-200-128	128	rub	1449	RUB
Kessler-2001-200-129	129	salt	1274	SALT
Kessler-2001-200-130	130	sand	671	SAND
Kessler-2001-200-131	131	say	1458	SAY
Kessler-2001-200-132	132	scratch	1436	SCRATCH
Kessler-2001-200-133	133	sea	1474	SEA
Kessler-2001-200-134	134	see	1409	SEE
Kessler-2001-200-135	135	seed	714	SEED
Kessler-2001-200-136	136	sew	1457	SEW
Kessler-2001-200-137	137	sharp	1396	SHARP
Kessler-2001-200-138	138	short	1645	SHORT
Kessler-2001-200-139	139	sing	1261	SING
Kessler-2001-200-140	140	sit	1416	SIT
Kessler-2001-200-141	141	skin	763	SKIN
Kessler-2001-200-142	142	sky	1732	SKY
Kessler-2001-200-143	143	sleep	1585	SLEEP
Kessler-2001-200-144	144	small	1246	SMALL
Kessler-2001-200-145	145	smell	1586	SMELL (PERCEIVE)
Kessler-2001-200-146	146	smoke	778	SMOKE (EXHAUST)
Kessler-2001-200-147	147	smooth	1234	SMOOTH
Kessler-2001-200-148	148	snake	730	SNAKE
Kessler-2001-200-149	149	snow	784	SNOW
Kessler-2001-200-150	150	some	1241	SOME
Kessler-2001-200-151	151	spit	1440	SPIT
Kessler-2001-200-152	152	split	1437	SPLIT
Kessler-2001-200-153	153	squeeze	1414	SQUEEZE
Kessler-2001-200-154	154	stab	1434	STAB
Kessler-2001-200-155	155	stand	1442	STAND
Kessler-2001-200-156	156	star	1430	STAR
Kessler-2001-200-157	157	stick	1295	STICK
Kessler-2001-200-158	158	stone	857	STONE
Kessler-2001-200-159	159	straight	1404	STRAIGHT
Kessler-2001-200-160	160	suck	1421	SUCK
Kessler-2001-200-161	161	sun	1343	SUN
Kessler-2001-200-162	162	swell	1573	SWELL
Kessler-2001-200-163	163	swim	1439	SWIM
Kessler-2001-200-164	164	tail	1220	TAIL
Kessler-2001-200-165	165	that	78	THAT
Kessler-2001-200-166	166	there	1937	THERE
Kessler-2001-200-167	167	they	817	THEY
Kessler-2001-200-168	168	thick	1244	THICK
Kessler-2001-200-169	169	thin	2308	THIN
Kessler-2001-200-170	170	think	1415	THINK (REFLECT)
Kessler-2001-200-171	171	this	1214	THIS
Kessler-2001-200-172	172	thou	1215	THOU
Kessler-2001-200-173	173	three	492	THREE
Kessler-2001-200-174	174	throw	1456	THROW
Kessler-2001-200-175	175	tie	1917	TIE
Kessler-2001-200-176	176	tongue	1205	TONGUE
Kessler-2001-200-177	177	tooth	1380	TOOTH
Kessler-2001-200-178	178	tree	906	TREE
Kessler-2001-200-179	179	true	1657	TRUE
Kessler-2001-200-180	180	two	1498	TWO
Kessler-2001-200-181	181	vomit	1278	VOMIT
Kessler-2001-200-182	182	wash	1453	WASH
Kessler-2001-200-183	183	water	948	WATER
Kessler-2001-200-184	184	we	1212	WE
Kessler-2001-200-185	185	wet	1726	WET
Kessler-2001-200-186	186	what	1236	WHAT
Kessler-2001-200-187	187	white	1335	WHITE
Kessler-2001-200-188	188	who	1235	WHO
Kessler-2001-200-189	189	wide	1243	WIDE
Kessler-2001-200-190	190	wife	1199	WIFE
Kessler-2001-200-191	191	wind	960	WIND
Kessler-2001-200-192	192	wing	1257	WING
Kessler-2001-200-193	193	wipe	1454	WIPE
Kessler-2001-200-194	194	with	1340	WITH
Kessler-2001-200-195	195	woman	962	WOMAN
Kessler-2001-200-196	196	woods	420	FOREST
Kessler-2001-200-197	197	worm	1219	WORM
Kessler-2001-200-198	198	year	1226	YEAR
Kessler-2001-200-199	199	yellow	1424	YELLOW
Kessler-2001-200-200	200	you	1213	YOU
