ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Peiros-1999-100-1	1	all (as in ‘all of the stones’)	98	ALL
Peiros-1999-100-2	2	ashes (cold ashes left after fire)	646	ASH
Peiros-1999-100-3	3	bark (of a tree)	1204	BARK
Peiros-1999-100-4	4	belly (the outside part of human belly)	1251	BELLY
Peiros-1999-100-5	5	big (big in size, as opposed to small)	1202	BIG
Peiros-1999-100-6	6	bird	937	BIRD
Peiros-1999-100-7	7	bite (bie as in eating)	1403	BITE
Peiros-1999-100-8	8	black (black cllour)	163	BLACK
Peiros-1999-100-9	9	blood	946	BLOOD
Peiros-1999-100-10	10	bone	1394	BONE
Peiros-1999-100-11	11	breast (female breast)	1402	BREAST
Peiros-1999-100-12	12	burn (vt., tu burn sticks)	141	BURN (SOMETHING)
Peiros-1999-100-13	13	claw or fingernail	2128	CLAW OR NAIL
Peiros-1999-100-14	14	cloud	1489	CLOUD
Peiros-1999-100-15	15	cold (as water)	1287	COLD
Peiros-1999-100-16	16	come	1446	COME
Peiros-1999-100-17	17	die (of a person)	1494	DIE
Peiros-1999-100-18	18	dog	2009	DOG
Peiros-1999-100-19	19	drink (as water)	1401	DRINK
Peiros-1999-100-20	20	dry (as clothes)	1398	DRY
Peiros-1999-100-21	21	ear	1247	EAR
Peiros-1999-100-22	22	earth (as in ‘a shovel of earth‘)	1228	EARTH (SOIL)
Peiros-1999-100-23	23	eat	1336	EAT
Peiros-1999-100-24	24	egg	744	EGG
Peiros-1999-100-25	25	eye	1248	EYE
Peiros-1999-100-26	26	fat (n., as in ‘meat and fat‘)	1282	FAT (FROM ANIMALS)
Peiros-1999-100-27	27	feather	1201	FEATHER
Peiros-1999-100-28	28	fire	221	FIRE
Peiros-1999-100-29	29	fish (n.)	227	FISH
Peiros-1999-100-30	30	fly (as a bird)	1441	FLY (MOVE THROUGH AIR)
Peiros-1999-100-31	31	foot	1301	FOOT
Peiros-1999-100-32	32	full (as a basket)	1429	FULL
Peiros-1999-100-33	33	give	1447	GIVE
Peiros-1999-100-34	34	good	1035	GOOD
Peiros-1999-100-35	35	green (colour)	1425	GREEN
Peiros-1999-100-36	36	hair (of head)	2648	HAIR (HEAD)
Peiros-1999-100-37	37	hand	1277	HAND
Peiros-1999-100-38	38	head	1256	HEAD
Peiros-1999-100-39	39	hear (as sounds)	1408	HEAR
Peiros-1999-100-40	40	heart (as body part)	1223	HEART
Peiros-1999-100-41	41	horn (cow's horn)	1393	HORN (ANATOMY)
Peiros-1999-100-42	42	I 	1209	I
Peiros-1999-100-43	43	kill (as a person)	1417	KILL
Peiros-1999-100-44	44	knee	1371	KNEE
Peiros-1999-100-45	45	know (as in ‘I know this’)	1410	KNOW (SOMETHING)
Peiros-1999-100-46	46	leaf	628	LEAF
Peiros-1999-100-47	47	lie (as ‘the boy lies on the floor’)	1411	LIE (REST)
Peiros-1999-100-48	48	liver	1224	LIVER
Peiros-1999-100-49	49	long (rope)	1203	LONG
Peiros-1999-100-50	50	louse (hair)	1392	LOUSE
Peiros-1999-100-51	51	man (as opposite to woman)	1554	MAN
Peiros-1999-100-52	52	many (as in ‘many stones’)	1198	MANY
Peiros-1999-100-53	53	meat (as in ‘to cook meat’)	634	MEAT
Peiros-1999-100-54	54	moon	1313	MOON
Peiros-1999-100-55	55	mountain	639	MOUNTAIN
Peiros-1999-100-56	56	mouth (of a person)	674	MOUTH
Peiros-1999-100-57	57	name (of a person)	1405	NAME
Peiros-1999-100-58	58	neck (as opposite to throat)	1333	NECK
Peiros-1999-100-59	59	new (as in ‘new clothes‘)	1231	NEW
Peiros-1999-100-60	60	night (as opposite to day)	1233	NIGHT
Peiros-1999-100-61	61	nose	1221	NOSE
Peiros-1999-100-62	62	not (as in ‘not new’)	1240	NOT
Peiros-1999-100-63	63	one	1493	ONE
Peiros-1999-100-64	64	person (=human being)	683	PERSON
Peiros-1999-100-65	65	rain	2108	RAINING OR RAIN
Peiros-1999-100-66	66	red (colour)	156	RED
Peiros-1999-100-67	67	road or path	667	ROAD
Peiros-1999-100-68	68	root (of a tree)	670	ROOT
Peiros-1999-100-69	69	round (object)	1395	ROUND
Peiros-1999-100-70	70	sand	671	SAND
Peiros-1999-100-71	71	see (as in ‘I can see him’)	1409	SEE
Peiros-1999-100-72	72	seed (of a fruit)	1762	STONE (OF FRUIT)
Peiros-1999-100-73	73	sit (as in ‘he is sitting here’)	1416	SIT
Peiros-1999-100-74	74	skin (of human being)	2613	SKIN (HUMAN)
Peiros-1999-100-75	75	sleep (as in ‘he is sleeping’)	1585	SLEEP
Peiros-1999-100-76	76	small (in size, opposite to big)	1246	SMALL
Peiros-1999-100-77	77	smoke (of a fire)	778	SMOKE (EXHAUST)
Peiros-1999-100-78	78	say or speak (as in ‘he is saying something’)	1458	SAY
Peiros-1999-100-79	79	stand (as in ‘he is standing there’)	1442	STAND
Peiros-1999-100-80	80	star	1430	STAR
Peiros-1999-100-81	81	stone	857	STONE
Peiros-1999-100-82	82	sun	1343	SUN
Peiros-1999-100-83	83	swim (as in ‘he is swimming there’)	1439	SWIM
Peiros-1999-100-84	84	tail (of a dog)	1220	TAIL
Peiros-1999-100-85	85	that (far from here)	78	THAT
Peiros-1999-100-86	86	this (close to here)	1214	THIS
Peiros-1999-100-87	87	thou (2nd Sg.)	1215	THOU
Peiros-1999-100-88	88	tongue (of a human being)	1205	TONGUE
Peiros-1999-100-89	89	tooth	1380	TOOTH
Peiros-1999-100-90	90	tree	906	TREE
Peiros-1999-100-91	91	two	1498	TWO
Peiros-1999-100-92	92	walk or go (as in ‘we will walk there/here’)	1443	WALK
Peiros-1999-100-93	93	warm (as water)	1232	WARM
Peiros-1999-100-94	94	water (fresh water)	948	WATER
Peiros-1999-100-95	95	we (Pl. excl.)	1130	WE (EXCLUSIVE)
Peiros-1999-100-96	96	what?	1236	WHAT
Peiros-1999-100-97	97	white (white colour)	1335	WHITE
Peiros-1999-100-98	98	who?	1235	WHO
Peiros-1999-100-99	99	woman (as opposite to man)	962	WOMAN
Peiros-1999-100-100	100	yellow (yellow colour)	1424	YELLOW
