ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Starostin-2010-50-1	1	we [we and us, if stems are suppletive]	1212	WE
Starostin-2010-50-2	2	two	1498	TWO
Starostin-2010-50-3	3	I [I and me, if stems are suppletive]	1209	I
Starostin-2010-50-4	4	eye	1248	EYE
Starostin-2010-50-5	5	thou	1215	THOU
Starostin-2010-50-6	6	who	1235	WHO
Starostin-2010-50-7	7	fire	221	FIRE
Starostin-2010-50-8	8	tongue	1205	TONGUE
Starostin-2010-50-9	9	stone	857	STONE
Starostin-2010-50-10	10	name	1405	NAME
Starostin-2010-50-11	11	hand	1277	HAND
Starostin-2010-50-12	12	what	1236	WHAT
Starostin-2010-50-13	13	die	1494	DIE
Starostin-2010-50-14	14	heart	1223	HEART
Starostin-2010-50-15	15	drink	1401	DRINK
Starostin-2010-50-16	16	dog	2009	DOG
Starostin-2010-50-17	17	louse (head)	310	HEAD LOUSE
Starostin-2010-50-18	18	moon	1313	MOON
Starostin-2010-50-19	19	fingernail	1258	FINGERNAIL
Starostin-2010-50-20	20	blood	946	BLOOD
Starostin-2010-50-21	21	one	1493	ONE
Starostin-2010-50-22	22	tooth	1380	TOOTH
Starostin-2010-50-23	23	new	1231	NEW
Starostin-2010-50-24	24	dry (e.g. of clothes)	1398	DRY
Starostin-2010-50-25	25	eat	1336	EAT
Starostin-2010-50-26	26	tail	1220	TAIL
Starostin-2010-50-27	27	hair (of head)	1040	HAIR
Starostin-2010-50-28	28	water	948	WATER
Starostin-2010-50-29	29	nose	1221	NOSE
Starostin-2010-50-30	30	not [basic negation, particle or negative verbal stem/suffix]	2279	NO OR NOT
Starostin-2010-50-31	31	mouth	674	MOUTH
Starostin-2010-50-32	32	ear	1247	EAR
Starostin-2010-50-33	33	bird	937	BIRD
Starostin-2010-50-34	34	bone	1394	BONE
Starostin-2010-50-35	35	sun	1343	SUN
Starostin-2010-50-36	36	smoke	778	SMOKE (EXHAUST)
Starostin-2010-50-37	37	tree	906	TREE
Starostin-2010-50-38	38	ashes	646	ASH
Starostin-2010-50-39	39	rain	658	RAIN (PRECIPITATION)
Starostin-2010-50-40	40	star	1430	STAR
Starostin-2010-50-41	41	leaf	628	LEAF
Starostin-2010-50-42	42	kill	1417	KILL
Starostin-2010-50-43	43	foot	1301	FOOT
Starostin-2010-50-44	44	horn	1393	HORN (ANATOMY)
Starostin-2010-50-45	45	hear	1408	HEAR
Starostin-2010-50-46	46	meat (as food)	634	MEAT
Starostin-2010-50-47	47	egg	744	EGG
Starostin-2010-50-48	48	black 24	163	BLACK
Starostin-2010-50-49	49	head	1256	HEAD
Starostin-2010-50-50	50	night	1233	NIGHT
