ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Borin-2012-40-2	1	bomb	1804	BOMB
Borin-2012-40-3	2	bread	1368	BREAD
Borin-2012-40-4	3	bridge	1011	BRIDGE
Borin-2012-40-5	4	channel	2423	CHANNEL
Borin-2012-40-6	5	climate	2426	CLIMATE
Borin-2012-40-7	6	coffee	1299	COFFEE
Borin-2012-40-8	7	dog	2009	DOG
Borin-2012-40-9	8	eye	1248	EYE
Borin-2012-40-10	9	father	1217	FATHER
Borin-2012-40-11	10	forest	420	FOREST
Borin-2012-40-12	11	future	2427	FUTURE
Borin-2012-40-13	12	government	815	GOVERNMENT
Borin-2012-40-14	13	hospital	616	HOSPITAL
Borin-2012-40-15	14	kitchen	1365	KITCHEN
Borin-2012-40-16	15	knee	1371	KNEE
Borin-2012-40-17	16	level		
Borin-2012-40-18	17	library	2428	LIBRARY
Borin-2012-40-19	18	logic	2429	LOGIC
Borin-2012-40-20	19	marriage	2430	OFFICE
Borin-2012-40-21	20	member	2424	MEMBER
Borin-2012-40-22	21	minister	486	MINISTER
Borin-2012-40-23	22	music	642	MUSIC
Borin-2012-40-24	23	office	2431	REVOLUTION
Borin-2012-40-25	24	pocket	1851	POCKET
Borin-2012-40-26	25	poet	1045	POET
Borin-2012-40-27	26	prison	1281	PRISON
Borin-2012-40-28	27	problem	2425	PROBLEM
Borin-2012-40-29	28	queen	1306	QUEEN
Borin-2012-40-30	29	revolution	2432	MARRIAGE
Borin-2012-40-31	30	sand	671	SAND
Borin-2012-40-32	31	source		
Borin-2012-40-33	32	sun	1343	SUN
Borin-2012-40-34	33	tea	1373	TEA
Borin-2012-40-35	34	theory	2433	THEORY
Borin-2012-40-36	35	third	1859	THIRD
Borin-2012-40-37	36	trade	898	TRADE
Borin-2012-40-38	37	tragedy	2434	TRAGEDY
Borin-2012-40-39	38	university	2435	UNIVERSITY
Borin-2012-40-40	39	water	948	WATER
Borin-2012-40-41	40	week	1469	WEEK
