ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Blust-1981-200-1	1	hand	1277	HAND
Blust-1981-200-2	2	left	244	LEFT
Blust-1981-200-3	3	right	1019	RIGHT
Blust-1981-200-4	4	leg/foot	2098	FOOT OR LEG
Blust-1981-200-5	5	to walk	1443	WALK
Blust-1981-200-6	6	road/path	2457	PATH OR ROAD
Blust-1981-200-7	7	to come	1446	COME
Blust-1981-200-8	8	to turn (= veer to the side, as in turning left or right on a path)	1444	TURN AROUND
Blust-1981-200-9	9	to swim	1439	SWIM
Blust-1981-200-10	10	dirty	1230	DIRTY
Blust-1981-200-11	11	dust	2	DUST
Blust-1981-200-12	12	skin	763	SKIN
Blust-1981-200-13	13	back (body part)	1291	BACK
Blust-1981-200-14	14	belly	1251	BELLY
Blust-1981-200-15	15	bone	1394	BONE
Blust-1981-200-16	16	intestines	1991	INTESTINES
Blust-1981-200-17	17	liver	1224	LIVER
Blust-1981-200-18	18	breast (female)	1402	BREAST
Blust-1981-200-19	19	shoulder	1482	SHOULDER
Blust-1981-200-20	20	to know (things, be knowledgeable)	1410	KNOW (SOMETHING)
Blust-1981-200-21	21	to think	2271	THINK
Blust-1981-200-22	22	to fear	1419	FEAR (BE AFRAID)
Blust-1981-200-23	23	blood	946	BLOOD
Blust-1981-200-24	24	head	1256	HEAD
Blust-1981-200-25	25	neck	1333	NECK
Blust-1981-200-26	26	hair (of the head)	2648	HAIR (HEAD)
Blust-1981-200-27	27	nose	1221	NOSE
Blust-1981-200-28	28	to breathe	1407	BREATHE
Blust-1981-200-29	29	to sniff, smell	1586	SMELL (PERCEIVE)
Blust-1981-200-30	30	mouth	674	MOUTH
Blust-1981-200-31	31	tooth	1380	TOOTH
Blust-1981-200-32	32	tongue	1205	TONGUE
Blust-1981-200-33	33	to laugh	1355	LAUGH
Blust-1981-200-34	34	to cry	1839	CRY
Blust-1981-200-35	35	to vomit	1278	VOMIT
Blust-1981-200-36	36	to spit	1440	SPIT
Blust-1981-200-37	37	to eat	1336	EAT
Blust-1981-200-38	38	to chew (a. general term; if no general term then b. chew betel)	321	CHEW
Blust-1981-200-39	39	to cook (a. general term; if no general term then b. boil food)	1100	COOK (SOMETHING)
Blust-1981-200-40	40	to drink	1401	DRINK
Blust-1981-200-41	41	to bite	1403	BITE
Blust-1981-200-42	42	to suck	1421	SUCK
Blust-1981-200-43	43	ear	1247	EAR
Blust-1981-200-44	44	to hear	1408	HEAR
Blust-1981-200-45	45	eye	1248	EYE
Blust-1981-200-46	46	to see	1409	SEE
Blust-1981-200-47	47	to yawn	1028	YAWN
Blust-1981-200-48	48	to sleep	1585	SLEEP
Blust-1981-200-49	49	to lie down (to sleep)	215	LIE DOWN
Blust-1981-200-50	50	to dream	1920	DREAM (SOMETHING)
Blust-1981-200-51	51	to sit	1416	SIT
Blust-1981-200-52	52	to stand	1442	STAND
Blust-1981-200-53	53	person/human being	683	PERSON
Blust-1981-200-54	54	man/male	2106	MALE PERSON
Blust-1981-200-55	55	woman/female	2105	FEMALE PERSON
Blust-1981-200-56	56	child	2099	CHILD
Blust-1981-200-57	57	husband	1200	HUSBAND
Blust-1981-200-58	58	wife	1199	WIFE
Blust-1981-200-59	59	mother	1216	MOTHER
Blust-1981-200-60	60	father	1217	FATHER
Blust-1981-200-61	61	house	1252	HOUSE
Blust-1981-200-62	62	thatch/roof	2100	THATCH OR ROOF
Blust-1981-200-63	63	name	1405	NAME
Blust-1981-200-64	64	to say	1458	SAY
Blust-1981-200-65	65	rope	1218	ROPE
Blust-1981-200-66	66	to tie up, fasten	1094	FASTEN
Blust-1981-200-67	67	to sew (clothing)	1457	SEW
Blust-1981-200-68	68	needle	1382	NEEDLE (FOR SEWING)
Blust-1981-200-69	69	to hunt (for game)	1435	HUNT
Blust-1981-200-70	70	to shoot (an arrow)	1172	SHOOT
Blust-1981-200-71	71	to stab, pierce	1434	STAB
Blust-1981-200-72	72	to hit (with stick, club)	353	STRIKE
Blust-1981-200-73	73	to steal	713	STEAL
Blust-1981-200-74	74	to kill	1417	KILL
Blust-1981-200-75	75	to die, be dead	2101	BE DEAD OR DIE
Blust-1981-200-76	76	to live, be alive	1422	BE ALIVE
Blust-1981-200-77	77	to scratch (an itch)	1436	SCRATCH
Blust-1981-200-78	78	to cut, hack (wood)	1432	CUT
Blust-1981-200-79	79	stick (wood)	1295	STICK
Blust-1981-200-80	80	to split (tr.)	1437	SPLIT
Blust-1981-200-81	81	sharp	1396	SHARP
Blust-1981-200-82	82	dull, blunt	379	BLUNT
Blust-1981-200-83	83	to work (in garden, field)	1086	WORK (ACTIVITY)
Blust-1981-200-84	84	to plant	1486	PLANT (SOMETHING)
Blust-1981-200-85	85	to choose	1750	CHOOSE
Blust-1981-200-86	86	to grow (intr.)	479	GROW
Blust-1981-200-87	87	to swell (as an abscess)	1573	SWELL
Blust-1981-200-88	88	to squeeze (as juice from a fruit)	1414	SQUEEZE
Blust-1981-200-89	89	to hold (in the fist)	1448	HOLD
Blust-1981-200-90	90	to dig	1418	DIG
Blust-1981-200-91	91	to buy	1869	BUY
Blust-1981-200-92	92	to open, uncover	1156	OPEN
Blust-1981-200-93	93	to pound, beat (as rice or prepared food)	354	POUND
Blust-1981-200-94	94	to throw (as a stone)	1456	THROW
Blust-1981-200-95	95	to fall (as a fruit)	1280	FALL
Blust-1981-200-96	96	dog	2009	DOG
Blust-1981-200-97	97	bird	937	BIRD
Blust-1981-200-98	98	egg	744	EGG
Blust-1981-200-99	99	feather	1201	FEATHER
Blust-1981-200-100	100	wing	1257	WING
Blust-1981-200-101	101	to fly	1441	FLY (MOVE THROUGH AIR)
Blust-1981-200-102	102	rat	1490	RAT
Blust-1981-200-103	103	meat/flesh	2615	FLESH OR MEAT
Blust-1981-200-104	104	fat/grease	323	FAT (ORGANIC SUBSTANCE)
Blust-1981-200-105	105	tail	1220	TAIL
Blust-1981-200-106	106	snake	730	SNAKE
Blust-1981-200-107	107	worm (earthworm)	1219	WORM
Blust-1981-200-108	108	louse (a. general term, or b. head louse)	1392	LOUSE
Blust-1981-200-109	108b	louse (a. general term, or b. head louse)	310	HEAD LOUSE
Blust-1981-200-110	109	mosquito	1509	MOSQUITO
Blust-1981-200-111	110	spider	843	SPIDER
Blust-1981-200-112	111	fish	227	FISH
Blust-1981-200-113	112	rotten (of food, corpse)	1728	ROTTEN
Blust-1981-200-114	113	branch (the limb, not the fork)	1531	BRANCH
Blust-1981-200-115	114	leaf	628	LEAF
Blust-1981-200-116	115	root	670	ROOT
Blust-1981-200-117	116	flower	239	FLOWER
Blust-1981-200-118	117	fruit	1507	FRUIT
Blust-1981-200-119	118	grass	606	GRASS
Blust-1981-200-120	119	earth/soil	1228	EARTH (SOIL)
Blust-1981-200-121	120	stone	857	STONE
Blust-1981-200-122	121	sand	671	SAND
Blust-1981-200-123	122	water (fresh water)	948	WATER
Blust-1981-200-124	123	to flow	2003	FLOW
Blust-1981-200-125	124	sea	1474	SEA
Blust-1981-200-126	125	salt	1274	SALT
Blust-1981-200-127	126	lake	624	LAKE
Blust-1981-200-128	127	woods/forest	420	FOREST
Blust-1981-200-129	128	sky	1732	SKY
Blust-1981-200-130	129	moon	1313	MOON
Blust-1981-200-131	130	star	1430	STAR
Blust-1981-200-132	131	cloud (white cloud; not a raincloud)	1489	CLOUD
Blust-1981-200-133	132	fog	249	FOG
Blust-1981-200-134	133	rain	658	RAIN (PRECIPITATION)
Blust-1981-200-135	134	thunder	1150	THUNDER
Blust-1981-200-136	135	lightning	1654	LIGHTNING
