ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Marrison-1967-909-1	1	among		
Marrison-1967-909-2	2	and	1577	AND
Marrison-1967-909-3	3	angry	1826	ANGRY
Marrison-1967-909-4	4	animal	619	ANIMAL
Marrison-1967-909-5	5	ankle	803	ANKLE
Marrison-1967-909-6	6	answer	1275	ANSWER
Marrison-1967-909-7	7	ant (black)		
Marrison-1967-909-8	8	ant (generic)	587	ANT
Marrison-1967-909-9	9	ant (red)		
Marrison-1967-909-10	10	ant (white), termite	883	TERMITE
Marrison-1967-909-11	11	arm	1673	ARM
Marrison-1967-909-12	12	armlet		
Marrison-1967-909-13	13	arrive	1387	ARRIVE
Marrison-1967-909-14	14	arrow	977	ARROW
Marrison-1967-909-15	15	ascend	705	GO UP (ASCEND)
Marrison-1967-909-16	16	ashes	646	ASH
Marrison-1967-909-17	17	ask (a question)	1309	ASK (INQUIRE)
Marrison-1967-909-18	18	ask for	1828	ASK (REQUEST)
Marrison-1967-909-19	19	at	1461	AT
Marrison-1967-909-20	20	aunt	1272	AUNT
Marrison-1967-909-21	21	awake / awaken	1602	WAKE UP
Marrison-1967-909-22	22	axe	677	AXE
Marrison-1967-909-23	23	baby	1289	BABY
Marrison-1967-909-24	24	back (body)	1291	BACK
Marrison-1967-909-25	25	bad	1292	BAD
Marrison-1967-909-26	26	bag	2468	BAG
Marrison-1967-909-27	27	bamboo	1927	BAMBOO
Marrison-1967-909-28	28	banana	868	BANANA
Marrison-1967-909-29	29	bank (edge)	113	SHORE
Marrison-1967-909-30	30	bark (of tree)	1204	BARK
Marrison-1967-909-31	31	basket (back, man's)		
Marrison-1967-909-32	32	basket (back, woman's)		
Marrison-1967-909-33	33	basket (generic)	1539	BASKET
Marrison-1967-909-34	34	basket (large, storage)		
Marrison-1967-909-35	35	bat (animal)	1793	BAT
Marrison-1967-909-36	36	be	1579	BE
Marrison-1967-909-37	37	bead	1860	BEAD
Marrison-1967-909-38	38	beam	1132	BEAM
Marrison-1967-909-39	39	bean	832	BEAN
Marrison-1967-909-40	40	bear (animal)	1820	BEAR
Marrison-1967-909-41	41	bear (fruit)		
Marrison-1967-909-42	42	bear fruit		
Marrison-1967-909-43	43	beard	678	BEARD
Marrison-1967-909-44	44	beat	1665	BEAT
Marrison-1967-909-45	45	beautiful	1427	BEAUTIFUL
Marrison-1967-909-46	46	because	1157	BECAUSE
Marrison-1967-909-47	47	become	1990	BECOME
Marrison-1967-909-48	48	bed	1663	BED
Marrison-1967-909-49	49	bee	665	BEE
Marrison-1967-909-50	50	beetle	2242	BEETLE
Marrison-1967-909-51	51	before	1882	BEFORE
Marrison-1967-909-52	52	before; at; to	1461	AT
Marrison-1967-909-53	53	begin	1806	BEGIN
Marrison-1967-909-54	54	believe	1890	BELIEVE
Marrison-1967-909-55	55	bellows		
Marrison-1967-909-56	56	belly	1251	BELLY
Marrison-1967-909-57	57	belows		
Marrison-1967-909-59	59	belt (girdle)	772	BELT
Marrison-1967-909-60	60	betel (leaf)		
Marrison-1967-909-61	61	betel (nut)		
Marrison-1967-909-62	62	between	689	BETWEEN
Marrison-1967-909-63	63	big	1202	BIG
Marrison-1967-909-64	64	bind	1917	TIE
Marrison-1967-909-65	65	bird	937	BIRD
Marrison-1967-909-66	66	birth, give	1195	GIVE BIRTH
Marrison-1967-909-67	67	bite	1403	BITE
Marrison-1967-909-68	68	bitter	887	BITTER
Marrison-1967-909-69	69	black	163	BLACK
Marrison-1967-909-70	70	bladder	1746	BLADDER
Marrison-1967-909-71	71	bless	391	BLESS
Marrison-1967-909-72	72	blind	1653	BLIND
Marrison-1967-909-73	73	blood	946	BLOOD
