ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Bremer-2016-200-1	1	hand	1277	HAND
Bremer-2016-200-2	2	arm	1673	ARM
Bremer-2016-200-3	3	alive	1422	BE ALIVE
Bremer-2016-200-4	4	spider	843	SPIDER
Bremer-2016-200-5	5	caterpillar	2247	CATERPILLAR
Bremer-2016-200-6	6	navel	1838	NAVEL
Bremer-2016-200-7	7	butterfly	1791	BUTTERFLY
Bremer-2016-200-8	8	be sorry	1875	REGRET
Bremer-2016-200-9	9	lung	688	LUNG
Bremer-2016-200-10	10	fence	1690	FENCE
Bremer-2016-200-11	11	thief	1160	THIEF
Bremer-2016-200-12	12	pumpkin	864	PUMPKIN
Bremer-2016-200-13	13	brother	1262	BROTHER
Bremer-2016-200-14	14	sell	1571	SELL
Bremer-2016-200-15	15	be tired	1757	TIRED
Bremer-2016-200-16	16	wealth	2996	WEALTH
Bremer-2016-200-17	17	too, also, again, furthermore		
Bremer-2016-200-18	18	breakfast	1322	BREAKFAST
Bremer-2016-200-19	19	elephant	1290	ELEPHANT
Bremer-2016-200-20	20	Thursday	1693	THURSDAY
Bremer-2016-200-21	21	be spoiled, rotten	1728	ROTTEN
Bremer-2016-200-22	22	whirlwind, dirt devil		
Bremer-2016-200-23	23	prayer and worship		
Bremer-2016-200-24	24	paper	648	PAPER
Bremer-2016-200-25	25	mother	1216	MOTHER
Bremer-2016-200-26	26	send	1127	SEND
Bremer-2016-200-27	27	imprison, tie up	2891	TIE UP (TETHER)
Bremer-2016-200-28	28	tasty	1813	TASTY
Bremer-2016-200-29	29	darken		
Bremer-2016-200-30	30	dry season	452	DRY SEASON
Bremer-2016-200-31	31	sister-in-law	2317	SISTER-IN-LAW
Bremer-2016-200-32	32	maize	506	MAIZE
Bremer-2016-200-33	33	chicks	2512	CHICK
Bremer-2016-200-34	34	open	1156	OPEN
Bremer-2016-200-35	35	tell, make known	1711	TELL
Bremer-2016-200-36	36	health		
Bremer-2016-200-37	37	pound smooth, grind fine	1033	GRIND
Bremer-2016-200-38	38	eye	1248	EYE
Bremer-2016-200-39	39	forehead	123	FOREHEAD
Bremer-2016-200-40	40	tomorrow	1329	TOMORROW
Bremer-2016-200-41	41	termite hill		
Bremer-2016-200-42	42	cultivate, plough	1921	PLOUGH
Bremer-2016-200-43	43	keep away, block	2762	BLOCK (THE WAY)
Bremer-2016-200-44	44	stand	1442	STAND
Bremer-2016-200-45	45	post, pillar	2045	COLUMN
Bremer-2016-200-46	46	turn around	1444	TURN AROUND
Bremer-2016-200-47	47	shadow	2275	SHADOW
Bremer-2016-200-48	48	mouth, language		
Bremer-2016-200-49	49	lips	478	LIP
Bremer-2016-200-50	50	sleep	1585	SLEEP
Bremer-2016-200-51	51	half	816	HALF
Bremer-2016-200-52	52	fly (v)	1441	FLY (MOVE THROUGH AIR)
Bremer-2016-200-53	53	be hot	1286	HOT
Bremer-2016-200-54	54	be sick	1847	SICK
Bremer-2016-200-55	55	be strong	785	STRONG
Bremer-2016-200-56	56	hide, conceal	602	HIDE (CONCEAL)
Bremer-2016-200-57	57	catch	702	CATCH
Bremer-2016-200-58	58	be red	156	RED
Bremer-2016-200-59	59	stop, prohibit	83	FORBID
Bremer-2016-200-60	60	enough!		
Bremer-2016-200-61	61	sweet	717	SWEET
Bremer-2016-200-62	62	women	962	WOMAN
Bremer-2016-200-63	63	wives	1199	WIFE
Bremer-2016-200-64	64	snore	1983	SNORE
Bremer-2016-200-65	65	frog	503	FROG
Bremer-2016-200-66	66	insult, offend	3204	INSULT
Bremer-2016-200-67	67	return	581	COME BACK
Bremer-2016-200-68	68	rainbow	1733	RAINBOW
Bremer-2016-200-69	69	evening	1629	EVENING
Bremer-2016-200-70	70	theirs	2400	THEIR
Bremer-2016-200-71	71	yours (pl)	2274	YOUR (PLURAL)
Bremer-2016-200-72	72	be/become wet	2324	GET WET
Bremer-2016-200-73	73	uncle	1327	UNCLE
Bremer-2016-200-74	74	body	1480	BODY
Bremer-2016-200-75	75	give (it)	1447	GIVE
Bremer-2016-200-76	76	fat (n.)	1282	FAT (FROM ANIMALS)
Bremer-2016-200-77	77	other, another	197	OTHER
Bremer-2016-200-78	78	dawn	729	DAWN
Bremer-2016-200-79	79	father	1217	FATHER
Bremer-2016-200-80	80	be dirty	1230	DIRTY
Bremer-2016-200-81	81	rope	1218	ROPE
Bremer-2016-200-82	82	teacher	1038	TEACHER
Bremer-2016-200-83	83	farmer	979	FARMER
Bremer-2016-200-84	84	sew, mend	1457	SEW
Bremer-2016-200-85	85	yesterday	1174	YESTERDAY
Bremer-2016-200-86	86	jump	1829	JUMP
Bremer-2016-200-87	87	baboon	1197	BABOON
Bremer-2016-200-88	88	be different, differ		
Bremer-2016-200-89	89	day before yesterday	1180	DAY BEFORE YESTERDAY
Bremer-2016-200-90	90	today	1283	TODAY
Bremer-2016-200-91	91	grow	479	GROW
Bremer-2016-200-92	92	be cold	1287	COLD
Bremer-2016-200-93	93	ask	1309	ASK (INQUIRE)
Bremer-2016-200-94	94	sit, sit down		
Bremer-2016-200-95	95	be short	1645	SHORT
Bremer-2016-200-96	96	smoke (n.)	778	SMOKE (EXHAUST)
Bremer-2016-200-97	97	judge (v.)	1818	ADJUDICATE
Bremer-2016-200-98	98	proud, conceited	174	PROUD
Bremer-2016-200-99	99	oil	1484	OIL (ORGANIC SUBSTANCE)
Bremer-2016-200-100	100	boat	1844	BOAT
Bremer-2016-200-101	101	again	204	AGAIN
Bremer-2016-200-102	102	money	1559	MONEY
Bremer-2016-200-103	103	rabbit	1136	RABBIT
Bremer-2016-200-104	104	before (time)	1882	BEFORE
Bremer-2016-200-105	105	bamboo	1927	BAMBOO
Bremer-2016-200-106	106	be green	1425	GREEN
Bremer-2016-200-107	107	dew	1977	DEW
Bremer-2016-200-108	108	greet, visit		
Bremer-2016-200-109	109	one day	1260	DAY (24 HOURS)
Bremer-2016-200-110	110	or	1014	OR
Bremer-2016-200-111	111	fish	227	FISH
Bremer-2016-200-112	112	riddle	2970	RIDDLE
Bremer-2016-200-113	113	problem, disturbance	2425	PROBLEM
Bremer-2016-200-114	114	small, little	1246	SMALL
Bremer-2016-200-115	115	spine, back		
Bremer-2016-200-116	116	behind, (in the) back of	1686	BEHIND
Bremer-2016-200-117	117	tail	1220	TAIL
Bremer-2016-200-118	118	shepherd	2544	SHEPHERD
Bremer-2016-200-119	119	tree	906	TREE
Bremer-2016-200-120	120	wood	1803	WOOD
Bremer-2016-200-121	121	mourn, cry	1839	CRY
Bremer-2016-200-122	122	be dry	1398	DRY
Bremer-2016-200-123	123	egg	744	EGG
Bremer-2016-200-124	124	moon	1313	MOON
Bremer-2016-200-125	125	play	1413	PLAY
Bremer-2016-200-126	126	star	1430	STAR
Bremer-2016-200-127	127	week	1469	WEEK
Bremer-2016-200-128	128	always, daily		
Bremer-2016-200-129	129	blood	946	BLOOD
Bremer-2016-200-130	130	be bitter	887	BITTER
Bremer-2016-200-131	131	laugh	1355	LAUGH
Bremer-2016-200-132	132	eat, chew meat		
Bremer-2016-200-133	133	whistle	1025	WHISTLE
Bremer-2016-200-134	134	dream	2455	DREAMING OR DREAM
Bremer-2016-200-135	135	village	930	VILLAGE
Bremer-2016-200-136	136	person	683	PERSON
Bremer-2016-200-137	137	dark yellow	3706	DARK YELLOW
Bremer-2016-200-138	138	sleep (v.)	1585	SLEEP
Bremer-2016-200-139	139	claw, fingernail	2128	CLAW OR NAIL
Bremer-2016-200-140	140	gift	2982	GIFT
Bremer-2016-200-141	141	ours	780	OUR
Bremer-2016-200-142	142	mine	2090	MY
Bremer-2016-200-143	143	yours (sg)	732	YOUR (SINGULAR)
Bremer-2016-200-144	144	lock (n.)	1596	LOCK
Bremer-2016-200-145	145	sun	1343	SUN
Bremer-2016-200-146	146	die (v.)	1494	DIE
Bremer-2016-200-147	147	why?	1270	WHY
Bremer-2016-200-148	148	be pregnant	1123	PREGNANT
Bremer-2016-200-149	149	bleed	3615	BLEED
Bremer-2016-200-150	150	cloth, clothes	1895	CLOTHES
Bremer-2016-200-151	151	to play (an instrument)	3124	PLAY (INSTRUMENT)
Bremer-2016-200-152	152	early, in the morning	672	EARLY
Bremer-2016-200-153	153	trumpet	775	TRUMPET
Bremer-2016-200-154	154	be true	1657	TRUE
