ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Struve-2014-100-1	1	star	1430	STAR
Struve-2014-100-2	2	sun	1343	SUN
Struve-2014-100-3	3	cloud	1489	CLOUD
Struve-2014-100-4	4	rain	658	RAIN (PRECIPITATION)
Struve-2014-100-5	5	water	948	WATER
Struve-2014-100-6	6	smoke	778	SMOKE (EXHAUST)
Struve-2014-100-7	7	sand	671	SAND
Struve-2014-100-8	8	stone	857	STONE
Struve-2014-100-9	9	mountain	639	MOUNTAIN
Struve-2014-100-10	10	ash	646	ASH
Struve-2014-100-11	11	earth	1228	EARTH (SOIL)
Struve-2014-100-12	12	fire	221	FIRE
Struve-2014-100-13	13	I (1.Sg.)	1209	I
Struve-2014-100-14	14	you (2.Sg.)	1215	THOU
Struve-2014-100-15	15	we (incl.)	1131	WE (INCLUSIVE)
Struve-2014-100-16	16	this	1214	THIS
Struve-2014-100-17	17	that	78	THAT
Struve-2014-100-18	18	who?	1235	WHO
Struve-2014-100-19	19	what?	1236	WHAT
Struve-2014-100-20	20	not	1240	NOT
Struve-2014-100-21	21	all	98	ALL
Struve-2014-100-22	22	many	1198	MANY
Struve-2014-100-23	23	one	1493	ONE
Struve-2014-100-24	24	two	1498	TWO
Struve-2014-100-25	25	big	1202	BIG
Struve-2014-100-26	26	long	1203	LONG
Struve-2014-100-27	27	small	1246	SMALL
Struve-2014-100-28	28	woman	962	WOMAN
Struve-2014-100-29	29	man	1554	MAN
Struve-2014-100-30	30	person	683	PERSON
Struve-2014-100-31	31	fish	227	FISH
Struve-2014-100-32	32	bird	937	BIRD
Struve-2014-100-33	33	dog	2009	DOG
Struve-2014-100-34	34	louse	1392	LOUSE
Struve-2014-100-35	35	tree	906	TREE
Struve-2014-100-36	36	seed	714	SEED
Struve-2014-100-37	37	leaf	628	LEAF
Struve-2014-100-38	38	root	670	ROOT
Struve-2014-100-39	39	bark	1204	BARK
Struve-2014-100-40	40	skin	763	SKIN
Struve-2014-100-41	41	blood	946	BLOOD
Struve-2014-100-42	42	bone	1394	BONE
Struve-2014-100-43	43	grease	323	FAT (ORGANIC SUBSTANCE)
Struve-2014-100-44	44	egg	744	EGG
Struve-2014-100-45	45	horn	1393	HORN (ANATOMY)
Struve-2014-100-46	46	tail	1220	TAIL
Struve-2014-100-47	47	feather	1201	FEATHER
Struve-2014-100-48	48	hair	1040	HAIR
Struve-2014-100-49	49	head	1256	HEAD
Struve-2014-100-50	50	ear	1247	EAR
Struve-2014-100-51	51	eye	1248	EYE
Struve-2014-100-52	52	nose	1221	NOSE
Struve-2014-100-53	53	mouth	674	MOUTH
Struve-2014-100-54	54	tooth	1380	TOOTH
Struve-2014-100-55	55	tongue	1205	TONGUE
Struve-2014-100-56	56	claw	72	CLAW
Struve-2014-100-57	57	foot	1301	FOOT
Struve-2014-100-58	58	knee	1371	KNEE
Struve-2014-100-59	59	hand	1277	HAND
Struve-2014-100-60	60	belly	1251	BELLY
Struve-2014-100-61	61	neck	1333	NECK
Struve-2014-100-62	62	breasts	1402	BREAST
Struve-2014-100-63	63	heart	1223	HEART
Struve-2014-100-64	64	liver	1224	LIVER
Struve-2014-100-65	65	drink	1401	DRINK
Struve-2014-100-66	66	eat	1336	EAT
Struve-2014-100-67	67	bite	1403	BITE
Struve-2014-100-68	68	see	1409	SEE
Struve-2014-100-69	69	hear	1408	HEAR
Struve-2014-100-70	70	know	3626	KNOW
Struve-2014-100-71	71	sleep	1585	SLEEP
Struve-2014-100-72	72	die	1494	DIE
Struve-2014-100-73	73	kill	1417	KILL
Struve-2014-100-74	74	swim	1439	SWIM
Struve-2014-100-75	75	fly	1441	FLY (MOVE THROUGH AIR)
Struve-2014-100-76	76	walk	1443	WALK
Struve-2014-100-77	77	come	1446	COME
Struve-2014-100-78	78	lie	1411	LIE (REST)
Struve-2014-100-79	79	sit	1416	SIT
Struve-2014-100-80	80	stand	1442	STAND
Struve-2014-100-81	81	give	1447	GIVE
Struve-2014-100-82	82	flesh	2259	FLESH
Struve-2014-100-83	83	say	1458	SAY
Struve-2014-100-84	84	moon	1313	MOON
Struve-2014-100-85	85	burn	2102	BURN
Struve-2014-100-86	86	path	2252	PATH
Struve-2014-100-87	87	red	156	RED
Struve-2014-100-88	88	green	1425	GREEN
Struve-2014-100-89	89	yellow	1424	YELLOW
Struve-2014-100-90	90	white	1335	WHITE
Struve-2014-100-91	91	black	163	BLACK
Struve-2014-100-92	92	night	1233	NIGHT
Struve-2014-100-93	93	hot	1286	HOT
Struve-2014-100-94	94	cold	1287	COLD
Struve-2014-100-95	95	full	1429	FULL
Struve-2014-100-96	96	new	1231	NEW
Struve-2014-100-97	97	good	1035	GOOD
Struve-2014-100-98	98	round	1395	ROUND
Struve-2014-100-99	99	dry	1398	DRY
Struve-2014-100-100	100	name	1405	NAME
