ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	DIACL_ID	DIACL_CATEGORY	DIACL_NOTE
Carling-2017-209b-56	56	1441	FLY (MOVE THROUGH AIR)	to fly	2056		
Carling-2017-209b-57	57	249	FOG	fog (mist)	2057		
Carling-2017-209b-58	58	1301	FOOT	foot (not leg)	2058		
Carling-2017-209b-59	59	1500	FOUR	four	2059		
Carling-2017-209b-60	60	1431	FREEZE	to freeze	2060		
Carling-2017-209b-61	61	1507	FRUIT	fruit	2061		
Carling-2017-209b-62	62	1429	FULL	full	2062		
Carling-2017-209b-63	63	1447	GIVE	to give	2063		
Carling-2017-209b-64	64	1035	GOOD	good	2064		
Carling-2017-209b-65	65	606	GRASS	grass	2065		
Carling-2017-209b-66	66	1425	GREEN	green (colour)	2066		
Carling-2017-209b-67	67	1334	GUTS	guts	2067		
Carling-2017-209b-68	68	2648	HAIR (HEAD)	hair (of head)	2068		
Carling-2017-209b-69	69	1277	HAND	hand (not arm)	2069		
Carling-2017-209b-70	70	1211	HE	he (3sg m)	2070		
Carling-2017-209b-71	71	1256	HEAD	head (anatomic)	2071		
Carling-2017-209b-72	72	1408	HEAR	to hear	2072		
Carling-2017-209b-73	73	1223	HEART	heart (organ)	2073		
Carling-2017-209b-74	74	1210	HEAVY	heavy	2074		
Carling-2017-209b-75	75	136	HERE	here (proximal)	2075		
Carling-2017-209b-76	76	1433	HIT	to hit	2076		
Carling-2017-209b-77	77	1448	HOLD	to hold	2077		
Carling-2017-209b-78	78	1393	HORN (ANATOMY)	horn	2078		
Carling-2017-209b-79	79	1239	HOW	how?	2079		
Carling-2017-209b-80	80	1435	HUNT	to hunt	2080		
Carling-2017-209b-81	81	1200	HUSBAND	husband	2081		
Carling-2017-209b-82	82	1209	I	I (1sg)	2082		
Carling-2017-209b-83	83	617	ICE	ice	2083		
Carling-2017-209b-84	84	1459	IF	if	2084		
Carling-2017-209b-85	85	1460	IN	in	2085		
Carling-2017-209b-86	86	1417	KILL	to kill	2086		
Carling-2017-209b-87	87	1371	KNEE	knee	2087		
Carling-2017-209b-88	88	3626	KNOW	to know	2088		
Carling-2017-209b-89	89	624	LAKE	lake	2089		
Carling-2017-209b-90	90	1355	LAUGH	to laugh	2090		
Carling-2017-209b-91	91	628	LEAF	leaf (botanics)	2091		
Carling-2017-209b-92	92	244	LEFT	left (not right)	2092		
Carling-2017-209b-93	93	1297	LEG	leg	2093		
Carling-2017-209b-94	94	1411	LIE (REST)	to lie (recline)	2094		
Carling-2017-209b-95	95	1422	BE ALIVE	to live	2095		
Carling-2017-209b-96	96	1224	LIVER	liver	2096		
Carling-2017-209b-97	97	1203	LONG	long (adj)	2097		
Carling-2017-209b-98	98	1392	LOUSE	louse (lice)	2098		
Carling-2017-209b-99	99	1554	MAN	man (adult male human)	2099		
Carling-2017-209b-100	100	1198	MANY	many	2100		
Carling-2017-209b-101	101	2615	FLESH OR MEAT	meat/flesh	2101		
Carling-2017-209b-102	102	1313	MOON	moon	2102		
Carling-2017-209b-103	103	1216	MOTHER	mother	2103		
Carling-2017-209b-104	104	639	MOUNTAIN	mountain	2104		
Carling-2017-209b-105	105	674	MOUTH	mouth	2105		
Carling-2017-209b-106	106	1405	NAME	name	2106		
Carling-2017-209b-107	107	1267	NARROW	narrow	2107		
Carling-2017-209b-108	108	1942	NEAR	near	2108		
Carling-2017-209b-109	109	1333	NECK	neck	2109		
Carling-2017-209b-110	110	1231	NEW	new	2110		
Carling-2017-209b-111	111	1233	NIGHT	night	2111		
Carling-2017-209b-112	112	1221	NOSE	nose	2112		
Carling-2017-209b-113	113	1240	NOT	not	2113		
Carling-2017-209b-114	114	1229	OLD	old	2114		
Carling-2017-209b-115	115	1493	ONE	one	2115		
Carling-2017-209b-116	116	197	OTHER	other	2116		
Carling-2017-209b-117	117	683	PERSON	person (individual human)	2117		
Carling-2017-209b-118	118	1413	PLAY	to play	2118		
Carling-2017-209b-119	119	1455	PULL	to pull	2119		
Carling-2017-209b-120	120	1452	PUSH	to push	2120		
Carling-2017-209b-121	121	658	RAIN (PRECIPITATION)	rain (n)	2121		
Carling-2017-209b-122	122	156	RED	red (colour)	2122		
Carling-2017-209b-123	123	1725	CORRECT (RIGHT)	right (correct)	2123		
Carling-2017-209b-124	124	1019	RIGHT	right (side)	2124		
Carling-2017-209b-125	125	666	RIVER	river	2125		
Carling-2017-209b-126	126	2457	PATH OR ROAD	road/path	2126		
Carling-2017-209b-127	127	670	ROOT	root (botanics)	2127		
Carling-2017-209b-128	128	1218	ROPE	rope	2128		
Carling-2017-209b-129	129	1728	ROTTEN	rotten (adj)	2129		
Carling-2017-209b-130	130	1395	ROUND	round	2130		
Carling-2017-209b-131	131	1449	RUB	to rub	2131		
Carling-2017-209b-132	132	1274	SALT	salt	2132		
Carling-2017-209b-133	133	671	SAND	sand	2133		
Carling-2017-209b-134	134	1458	SAY	to say	2134		
Carling-2017-209b-135	135	1436	SCRATCH	to scratch	2135		
Carling-2017-209b-136	136	1474	SEA	sea	2136		
Carling-2017-209b-137	137	1409	SEE	to see	2137		
Carling-2017-209b-138	138	714	SEED	seed (n)	2138		
Carling-2017-209b-139	139	1457	SEW	to sew	2139		
Carling-2017-209b-140	140	1396	SHARP	sharp	2140		
Carling-2017-209b-141	141	1645	SHORT	short	2142		
Carling-2017-209b-142	142	1261	SING	to sing	2143		
Carling-2017-209b-143	143	1416	SIT	to sit	2144		
Carling-2017-209b-144	144	2613	SKIN (HUMAN)	skin (person's)	2145		
Carling-2017-209b-145	145	1732	SKY	sky	2146		
Carling-2017-209b-146	146	1585	SLEEP	to sleep	2147		
Carling-2017-209b-147	147	1246	SMALL	small	2148		
Carling-2017-209b-148	148	2124	SMELL	to smell	2149		
Carling-2017-209b-149	149	1234	SMOOTH	smooth	2150		
Carling-2017-209b-150	150	730	SNAKE	snake	2151		
Carling-2017-209b-151	151	784	SNOW	snow (n)	2152		
Carling-2017-209b-152	152	1241	SOME	some	2153		
Carling-2017-209b-153	153	1440	SPIT	to spit	2154		
Carling-2017-209b-154	154	1437	SPLIT	to split	2155		
Carling-2017-209b-155	155	1414	SQUEEZE	to squeeze	2156		
Carling-2017-209b-156	156	1434	STAB	to stab	2157		
Carling-2017-209b-157	157	1442	STAND	to stand	2158		
Carling-2017-209b-158	158	1430	STAR	star	2159		
Carling-2017-209b-159	159	1295	STICK	stick (n)	2160		
Carling-2017-209b-160	160	857	STONE	stone	2161		
Carling-2017-209b-161	161	1404	STRAIGHT	straight	2162		
Carling-2017-209b-162	162	1421	SUCK	to suck	2163		
Carling-2017-209b-163	163	1343	SUN	sun	2164		
Carling-2017-209b-164	164	1573	SWELL	to swell	2165		
Carling-2017-209b-165	165	1439	SWIM	to swim	2166		
Carling-2017-209b-166	166	1220	TAIL	tail	2167		
Carling-2017-209b-167	167	78	THAT	that (deixis, distal)	2168		
Carling-2017-209b-168	168	1937	THERE	there (distal)	2169		
Carling-2017-209b-169	169	817	THEY	they (3pl)	2170		
Carling-2017-209b-170	170	1244	THICK	thick	2171		
Carling-2017-209b-171	171	2308	THIN	thin	2172		
Carling-2017-209b-172	172	2271	THINK	to think	2173		
Carling-2017-209b-173	173	1214	THIS	this (deixis, proximal)	2174		
Carling-2017-209b-174	174	1215	THOU	thou (2sg)	2175		
Carling-2017-209b-175	175	492	THREE	three	2176		
Carling-2017-209b-176	176	1456	THROW	to throw	2177		
Carling-2017-209b-177	177	1917	TIE	to tie	2178		
Carling-2017-209b-178	178	1205	TONGUE	tongue (anatomical)	2179		
Carling-2017-209b-179	179	1380	TOOTH	tooth (general)	2180		
Carling-2017-209b-180	180	906	TREE	tree	2181		
Carling-2017-209b-181	181	1588	TURN	to turn	2182		
Carling-2017-209b-182	182	1498	TWO	two	2183		
Carling-2017-209b-183	183	1443	WALK	to walk	2184		
Carling-2017-209b-184	184	2110	WARM (OF WEATHER)	warm (of weather)	2185		
Carling-2017-209b-185	185	1453	WASH	to wash/to bathe	2186		
Carling-2017-209b-186	186	948	WATER	water (n)	2187		
Carling-2017-209b-187	187	1726	WET	wet	2189		
Carling-2017-209b-188	188	1236	WHAT	what?	2190		
Carling-2017-209b-189	189	1238	WHEN	when?	2191		
Carling-2017-209b-190	190	1237	WHERE	where?	2192		
Carling-2017-209b-191	191	1335	WHITE	white (colour)	2193		
Carling-2017-209b-192	192	1235	WHO	who?	2194		
Carling-2017-209b-193	193	1243	WIDE	wide	2195		
Carling-2017-209b-194	194	1199	WIFE	wife	2196		
Carling-2017-209b-195	195	960	WIND	wind	2197		
Carling-2017-209b-196	196	1257	WING	wing	2198		
Carling-2017-209b-197	197	1454	WIPE	to wipe	2199		
Carling-2017-209b-198	198	1340	WITH	with (accompanying)	2200		
Carling-2017-209b-199	199	962	WOMAN	woman	2201		
Carling-2017-209b-200	200	1278	VOMIT	to vomit	2202		
Carling-2017-209b-201	201	420	FOREST	woods/forest	2203		
Carling-2017-209b-202	202	1219	WORM	worm	2204		
Carling-2017-209b-203	203	1226	YEAR	year	2205		
Carling-2017-209b-204	204	1424	YELLOW	yellow (colour)	2206		
Carling-2017-209b-205	205	1213	YOU	you (2pl)	2207		
Carling-2017-209b-206	206	1131	WE (INCLUSIVE)	we (1pl incl.)	2208		
Carling-2017-209b-207	207	778	SMOKE (EXHAUST)	smoke (n)	2209		
Carling-2017-209b-208	208	1212	WE	we (1pl)	12373		
Carling-2017-209b-209	209	1130	WE (EXCLUSIVE)	we (1pl excl.)	12374		
