ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Foster-2006-100-1	1	all (adjective, plural neuter)	98	ALL
Foster-2006-100-2	2	ashes	646	ASH
Foster-2006-100-3	3	bark	1204	BARK
Foster-2006-100-4	4	stomach (belly, e.g. stomach is full)	819	STOMACH
Foster-2006-100-5	4	stomach (belly, e.g. stomach is full)	2114	BELLY OR STOMACH
Foster-2006-100-6	5	big	1202	BIG
Foster-2006-100-7	6	bird	937	BIRD
Foster-2006-100-8	7	to bite	1403	BITE
Foster-2006-100-9	8	black	163	BLACK
Foster-2006-100-10	10	bone	1394	BONE
Foster-2006-100-11	11	breast (chest, male & female)	1402	BREAST
Foster-2006-100-12	12	to burn (intransitive, e.g. the fire is burning)	1428	BURNING
Foster-2006-100-13	13	claw (non-avian nail)	72	CLAW
Foster-2006-100-14	14	cloud	1489	CLOUD
Foster-2006-100-15	15	cold	1287	COLD
Foster-2006-100-16	16	to come	1446	COME
Foster-2006-100-17	17	to die	1494	DIE
Foster-2006-100-18	18	dog	2009	DOG
Foster-2006-100-19	19	to drink	1401	DRINK
Foster-2006-100-20	20	dry	1398	DRY
Foster-2006-100-21	21	ear	1247	EAR
Foster-2006-100-22	22	earth (soil as in flower pot)	1228	EARTH (SOIL)
Foster-2006-100-23	23	to eat	1336	EAT
Foster-2006-100-24	24	egg	744	EGG
Foster-2006-100-25	25	eye	1248	EYE
Foster-2006-100-26	26	fat (noun)	323	GREASE
Foster-2006-100-27	27	feather	1201	FEATHER
Foster-2006-100-28	28	fire	221	FIRE
Foster-2006-100-29	29	fish	227	FISH
Foster-2006-100-30	30	to fly	1441	FLY (MOVE THROUGH AIR)
Foster-2006-100-31	31	foot	1301	FOOT
Foster-2006-100-32	32	full	1429	FULL
Foster-2006-100-33	33	to give	1447	GIVE
Foster-2006-100-34	34	good	1035	GOOD
Foster-2006-100-35	35	green	1425	GREEN
Foster-2006-100-36	36	(single) hair	1040	HAIR
Foster-2006-100-37	37	hand	1277	HAND
Foster-2006-100-38	38	head	1256	HEAD
Foster-2006-100-39	39	to hear	1408	HEAR
Foster-2006-100-40	40	heart	1223	HEART
Foster-2006-100-41	41	horn	1393	HORN (KERATINIZED SKIN)
Foster-2006-100-42	42	I	1209	I
Foster-2006-100-43	43	kill	1417	KILL
Foster-2006-100-44	44	knee	1371	KNEE
Foster-2006-100-45	45	to know	1410	KNOW (SOMETHING)
Foster-2006-100-46	46	leaf	628	LEAF
Foster-2006-100-47	47	to lie (on the side)	1411	LIE (REST)
Foster-2006-100-48	48	liver	1224	LIVER
Foster-2006-100-49	49	long (spatial)	1203	LONG
Foster-2006-100-50	50	louse	1392	LOUSE
Foster-2006-100-51	51	man	1554	MAN
Foster-2006-100-52	52	many	1198	MANY
Foster-2006-100-53	53	flesh (e.g. flesh wound, not meat)	2259	FLESH (OF A HUMAN)
Foster-2006-100-54	54	moon	1313	MOON
Foster-2006-100-55	55	mountain	639	MOUNTAIN
Foster-2006-100-56	56	mouth	674	MOUTH
Foster-2006-100-57	57	name	1405	NAME
Foster-2006-100-58	58	neck	1333	NECK
Foster-2006-100-59	59	new	1231	NEW
Foster-2006-100-60	60	night	1233	NIGHT
Foster-2006-100-61	61	nose	1221	NOSE
Foster-2006-100-62	62	not	1240	NOT
Foster-2006-100-63	63	one (numeral)	1493	ONE
Foster-2006-100-64	64	person (e.g. room for one person only)	683	PERSON
Foster-2006-100-65	65	rain	658	RAIN (PRECIPATION)
Foster-2006-100-66	66	red	156	RED
Foster-2006-100-67	67	road (outside settlements, hard surface optional)	667	ROAD
Foster-2006-100-68	68	root	670	ROOT
Foster-2006-100-69	69	round	1395	ROUND
Foster-2006-100-70	70	sand	671	SAND
Foster-2006-100-71	71	to say	1458	SAY
Foster-2006-100-72	72	to see	1409	SEE
Foster-2006-100-73	73	seed (single seed for germination)	714	SEED
Foster-2006-100-74	74	to sit	1416	SIT
Foster-2006-100-75	75	skin (human)	763	SKIN
Foster-2006-100-76	76	to sleep	1585	SLEEP
Foster-2006-100-77	77	small	1246	SMALL
Foster-2006-100-78	78	smoke	778	SMOKE (EXHAUST)
Foster-2006-100-79	79	to stand	1442	STAND
Foster-2006-100-80	80	star	1430	STAR
Foster-2006-100-81	81	stone	857	STONE
Foster-2006-100-82	82	sun	1343	SUN
Foster-2006-100-83	83	to swim	1439	SWIM
Foster-2006-100-84	84	tail	1220	TAIL
Foster-2006-100-85	85	that (adjective, neuter)	78	THAT
Foster-2006-100-86	86	this (adjective, neuter)	1214	THIS
Foster-2006-100-87	87	you (thou)	1215	THOU
Foster-2006-100-88	88	tongue	1205	TONGUE
Foster-2006-100-89	89	tooth	1380	TOOTH
Foster-2006-100-90	90	tree	906	TREE
Foster-2006-100-91	91	two (numeral)	1498	TWO
Foster-2006-100-92	92	to walk	1443	WALK
Foster-2006-100-93	93	warm	1232	WARM
Foster-2006-100-94	94	water	948	WATER
Foster-2006-100-95	95	we	1212	WE
Foster-2006-100-96	96	what (interrogative)	1236	WHAT
Foster-2006-100-97	97	white	1335	WHITE
Foster-2006-100-98	98	who (interrogative)	1235	WHO
Foster-2006-100-99	99	woman	962	WOMAN
Foster-2006-100-100	100	yellow	1424	YELLOW
