ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Tolmie-1884-211-1	1	Man	1554	MAN
Tolmie-1884-211-2	2	Woman	962	WOMAN
Tolmie-1884-211-3	3	Boy	1366	BOY
Tolmie-1884-211-4	4	Girl	1646	GIRL
Tolmie-1884-211-5	5	Infant	1289	BABY
Tolmie-1884-211-6	6	My father (said by son)		
Tolmie-1884-211-7	7	My father (said by daughter)		
Tolmie-1884-211-8	8	My mother (said by son)		
Tolmie-1884-211-9	9	My mother (said by daughter)		
Tolmie-1884-211-10	10	My husband		
Tolmie-1884-211-11	11	My wife		
Tolmie-1884-211-12	12	My son (said by father)		
Tolmie-1884-211-13	13	My son (said by mother)		
Tolmie-1884-211-14	14	My daughter (said by father)		
Tolmie-1884-211-15	15	My daughter (said by mother)		
Tolmie-1884-211-16	16	My elder brother		
Tolmie-1884-211-17	17	My younger brother		
Tolmie-1884-211-18	18	My elder sister		
Tolmie-1884-211-19	19	My younger sister		
Tolmie-1884-211-20	20	An Indian		
Tolmie-1884-211-21	21	People	789	PEOPLE
Tolmie-1884-211-22	22	Head	1256	HEAD
Tolmie-1884-211-23	23	Hair	1040	HAIR
Tolmie-1884-211-24	24	Face	1560	FACE
Tolmie-1884-211-25	25	Forehead	123	FOREHEAD
Tolmie-1884-211-26	26	Ear	1247	EAR
Tolmie-1884-211-27	27	Eye	1248	EYE
Tolmie-1884-211-28	28	Nose	1221	NOSE
Tolmie-1884-211-29	29	Mouth	674	MOUTH
Tolmie-1884-211-30	30	Tongue	1205	TONGUE
Tolmie-1884-211-31	31	Teeth	1380	TOOTH
Tolmie-1884-211-32	32	Beard	678	BEARD
Tolmie-1884-211-33	33	Neck	1333	NECK
Tolmie-1884-211-34	34	Arm	1673	ARM
Tolmie-1884-211-35	35	Hand	1277	HAND
Tolmie-1884-211-36	36	Fingers	1303	FINGER
Tolmie-1884-211-37	37	Thumb	1781	THUMB
Tolmie-1884-211-38	38	Nails	1896	FINGERNAIL OR TOENAIL
