ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Pepper-2020-100-1	1	ankle	803	ANKLE
Pepper-2020-100-2	2	arctic lights	261	ARCTIC LIGHTS
Pepper-2020-100-3	3	backpack		
Pepper-2020-100-4	4	bee	665	BEE
Pepper-2020-100-5	5	beehive	88	BEEHIVE
Pepper-2020-100-6	6	beeswax	1931	BEESWAX
Pepper-2020-100-7	7	bicycle pump		
Pepper-2020-100-8	8	bicycle	747	BICYCLE
Pepper-2020-100-9	9	blacksmith	1001	BLACKSMITH
Pepper-2020-100-10	10	boy	1366	BOY
Pepper-2020-100-11	11	bracelet	1754	BRACELET
Pepper-2020-100-12	12	breakfast	1322	BREAKFAST
Pepper-2020-100-13	13	carpenter	1042	CARPENTER
Pepper-2020-100-14	14	chieftain	301	CHIEFTAIN
Pepper-2020-100-15	15	cock/rooster	1511	ROOSTER
Pepper-2020-100-16	16	collarbone	1994	COLLARBONE
Pepper-2020-100-17	17	cookhouse	334	COOKHOUSE
Pepper-2020-100-18	18	dairy cow		
Pepper-2020-100-19	19	dinner	1833	DINNER (SUPPER)
Pepper-2020-100-20	20	doorpost	80	DOORPOST
Pepper-2020-100-21	21	earlobe	18	EARLOBE
Pepper-2020-100-22	22	earring	770	EARRING
Pepper-2020-100-23	23	earwax	32	EARWAX
Pepper-2020-100-24	24	eyebrow	1173	EYEBROW
Pepper-2020-100-25	25	eyelash	1540	EYELASH
Pepper-2020-100-26	26	eyelid	17	EYELID
Pepper-2020-100-27	27	farmer	979	FARMER
Pepper-2020-100-28	28	fireplace	185	FIREPLACE
Pepper-2020-100-29	29	fisherman	1858	FISHERMAN
Pepper-2020-100-30	30	fishing line	19	FISHING LINE
Pepper-2020-100-31	31	flame	889	FLAME
Pepper-2020-100-32	32	flea market		
Pepper-2020-100-33	33	foal or colt	1647	FOAL
Pepper-2020-100-34	34	footprint	318	FOOTPRINT
Pepper-2020-100-35	35	girl	1646	GIRL
Pepper-2020-100-36	36	glove	867	GLOVE
Pepper-2020-100-37	37	gold ring		
Pepper-2020-100-38	38	hand brake		
Pepper-2020-100-39	39	handbag		
Pepper-2020-100-40	40	handkerchief or rag	332	RAG
Pepper-2020-100-41	41	herdsman	263	HERDSMAN
Pepper-2020-100-42	42	hospital	616	HOSPITAL
Pepper-2020-100-43	43	host	1545	HOST
Pepper-2020-100-44	44	keyword		
Pepper-2020-100-45	45	kid	1972	KID
Pepper-2020-100-46	46	lamb	820	LAMB
Pepper-2020-100-47	47	license plate	1790	LICENSE PLATE
Pepper-2020-100-48	48	lunch	768	LUNCH
Pepper-2020-100-49	49	magic	392	MAGIC
Pepper-2020-100-50	50	mail box		
Pepper-2020-100-51	51	mare	938	MARE
Pepper-2020-100-52	52	married woman	426	MARRIED WOMAN
Pepper-2020-100-53	53	midday	12	MIDDAY
Pepper-2020-100-54	54	milky way	2289	MILKY WAY
Pepper-2020-100-55	55	mother-in-law	1050	MOTHER-IN-LAW
Pepper-2020-100-56	56	native country	89	NATIVE COUNTRY
Pepper-2020-100-57	57	neighbour	1332	NEIGHBOUR
Pepper-2020-100-58	58	niece	1642	NIECE
Pepper-2020-100-59	59	nipple or teat	796	NIPPLE
Pepper-2020-100-60	60	nostril	1178	NOSTRIL
Pepper-2020-100-61	61	paddle wheel		
Pepper-2020-100-62	62	palm of hand	1183	PALM OF HAND
Pepper-2020-100-63	63	postcard	1497	POSTCARD
Pepper-2020-100-64	64	potter	359	POTTER
Pepper-2020-100-65	65	queen	1306	QUEEN
Pepper-2020-100-66	66	railway		
Pepper-2020-100-67	67	rainbow	1733	RAINBOW
Pepper-2020-100-68	68	rib	801	RIB
Pepper-2020-100-69	69	shoemaker	875	SHOEMAKER
Pepper-2020-100-70	70	shore	113	SHORE
Pepper-2020-100-71	71	shoulderblade	172	SHOULDERBLADE
Pepper-2020-100-72	72	skull	1605	SKULL
Pepper-2020-100-73	73	sorcerer or witch	2137	MAGICIAN
Pepper-2020-100-74	74	spectacles/glasses	1898	SPECTACLES
Pepper-2020-100-75	75	spider web	1065	SPIDER WEB
Pepper-2020-100-76	76	spine	805	SPINE
Pepper-2020-100-77	77	stable or stall	851	STABLE
Pepper-2020-100-78	78	stone bridge		
Pepper-2020-100-79	79	sugar cane	146	SUGAR CANE
Pepper-2020-100-80	80	Sunday	1699	SUNDAY
Pepper-2020-100-81	81	supper	1833	DINNER (SUPPER)
Pepper-2020-100-82	82	tear	1651	TEAR (OF EYE)
Pepper-2020-100-83	83	thatch	279	THATCH
Pepper-2020-100-84	84	thumb	1781	THUMB
Pepper-2020-100-85	85	toe	1389	TOE
Pepper-2020-100-86	86	toilet paper		
Pepper-2020-100-87	87	toilet	219	TOILET
Pepper-2020-100-88	88	tool	1361	TOOL
Pepper-2020-100-89	89	toolbox		
Pepper-2020-100-90	90	toothbrush	2579	TOOTHBRUSH
Pepper-2020-100-91	91	train	900	TRAIN
Pepper-2020-100-92	92	tree trunk	344	TREE TRUNK
Pepper-2020-100-93	93	vein or artery	525	BLOOD VESSEL
Pepper-2020-100-94	94	vine	343	VINE
Pepper-2020-100-95	95	water pump		
Pepper-2020-100-96	96	Wednesday	1694	WEDNESDAY
Pepper-2020-100-97	97	widower	1981	WIDOWER
Pepper-2020-100-98	98	windmill		
Pepper-2020-100-99	99	wrist	799	WRIST
Pepper-2020-100-100	100	yolk	1556	YOLK
