ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Trask-1996-45-1	1	against	2469	AGAINST
Trask-1996-45-2	2	bag	2468	BAG
Trask-1996-45-3	3	bald	1125	BALD
Trask-1996-45-4	4	beard	678	BEARD
Trask-1996-45-5	5	believes	1890	BELIEVE
Trask-1996-45-6	6	big	1202	BIG
Trask-1996-45-7	7	blood	946	BLOOD
Trask-1996-45-8	8	bright	679	BRIGHT
Trask-1996-45-9	9	country	1300	COUNTRY
Trask-1996-45-10	10	court	1068	COURT
Trask-1996-45-11	11	cup	476	CUP
Trask-1996-45-12	12	daughter	1357	DAUGHTER
Trask-1996-45-13	13	dear	2470	DEAR
Trask-1996-45-14	14	fire	221	FIRE
Trask-1996-45-15	15	five	493	FIVE
Trask-1996-45-16	16	foot	1301	FOOT
Trask-1996-45-17	17	game	2467	GAME
Trask-1996-45-18	18	green	1425	GREEN
Trask-1996-45-19	19	hard	1884	HARD
Trask-1996-45-20	20	high	2790	HIGH OR TALL
Trask-1996-45-21	21	honey	942	HONEY
Trask-1996-45-22	22	iron	621	IRON
Trask-1996-45-23	23	lady	2471	LADY
Trask-1996-45-24	24	late	477	LATE
Trask-1996-45-25	25	lead (metal)	627	LEAD (CHEMICAL ELEMENT)
Trask-1996-45-26	26	low	3348	LOW (POSITION OR HEIGHT)
Trask-1996-45-27	27	moon	1313	MOON
Trask-1996-45-28	28	new	1231	NEW
Trask-1996-45-29	29	says	1458	SAY
Trask-1996-45-30	30	sea	1474	SEA
Trask-1996-45-31	31	seal	651	SEAL
Trask-1996-45-32	32	seven	1704	SEVEN
Trask-1996-45-33	33	sky	1732	SKY
Trask-1996-45-34	34	so much		
Trask-1996-45-35	35	strong	785	STRONG
Trask-1996-45-36	36	ten	1515	TEN
Trask-1996-45-37	37	thousand	1843	THOUSAND
Trask-1996-45-38	38	tooth	1380	TOOTH
Trask-1996-45-39	39	tower	1671	TOWER
Trask-1996-45-40	40	well (adv)	954	WELL
Trask-1996-45-41	41	wine	1524	WINE
Trask-1996-45-42	42	weight	2466	WEIGHT
Trask-1996-45-43	43	what	1236	WHAT
Trask-1996-45-44	44	white	1335	WHITE
Trask-1996-45-45	45	you (sg)	1215	THOU
