ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Laycock-1968-50-1	1	man	1554	MAN
Laycock-1968-50-2	2	woman	962	WOMAN
Laycock-1968-50-3	3	child	1304	CHILD (YOUNG HUMAN)
Laycock-1968-50-4	4	father	1217	FATHER
Laycock-1968-50-5	5	mother	1216	MOTHER
Laycock-1968-50-6	6	I	1209	I
Laycock-1968-50-7	7	thou	1215	THOU
Laycock-1968-50-8	8	he	2642	HE OR SHE
Laycock-1968-50-9	9	we	1212	WE
Laycock-1968-50-10	10	you	2312	YOU (OBLIQUE CASE OF YOU)
Laycock-1968-50-11	11	they	817	THEY
Laycock-1968-50-12	12	head	1256	HEAD
Laycock-1968-50-13	13	eye	1248	EYE
Laycock-1968-50-14	14	nose	1221	NOSE
Laycock-1968-50-15	15	ear	1247	EAR
Laycock-1968-50-16	16	tooth	1380	TOOTH
Laycock-1968-50-17	17	tongue	1205	TONGUE
Laycock-1968-50-18	18	arm	1673	ARM
Laycock-1968-50-19	19	breast	1402	BREAST
Laycock-1968-50-20	20	belly	1251	BELLY
Laycock-1968-50-21	21	leg	1297	LEG
Laycock-1968-50-22	22	skin	763	SKIN
Laycock-1968-50-23	23	blood	946	BLOOD
Laycock-1968-50-24	24	bone	1394	BONE
Laycock-1968-50-25	25	sun	1343	SUN
Laycock-1968-50-26	26	moon	1313	MOON
Laycock-1968-50-27	27	star	1430	STAR
Laycock-1968-50-28	28	rain	2108	RAINING OR RAIN
Laycock-1968-50-29	29	water	948	WATER
Laycock-1968-50-30	30	ground	2159	GROUND
Laycock-1968-50-31	31	stone	857	STONE
Laycock-1968-50-32	32	wind	960	WIND
Laycock-1968-50-33	33	fire	221	FIRE
Laycock-1968-50-34	34	smoke	778	SMOKE (EXHAUST)
Laycock-1968-50-35	35	tree	906	TREE
Laycock-1968-50-36	36	dog	2009	DOG
Laycock-1968-50-37	37	bird	937	BIRD
Laycock-1968-50-38	38	egg	744	EGG
Laycock-1968-50-39	39	louse	1392	LOUSE
Laycock-1968-50-40	40	good	1035	GOOD
Laycock-1968-50-41	41	bad	1292	BAD
Laycock-1968-50-42	42	red	156	RED
Laycock-1968-50-43	43	white	1335	WHITE
Laycock-1968-50-44	44	black	163	BLACK
Laycock-1968-50-45	45	cat	1208	CAT
Laycock-1968-50-46	46	go	695	GO
Laycock-1968-50-47	47	come	1446	COME
Laycock-1968-50-48	48	give	1447	GIVE
Laycock-1968-50-49	49	see	1409	SEE
Laycock-1968-50-50	50	two	1498	TWO

