ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Saxena-2013-157-1	1	maternal grandfather	2178	MATERNAL GRANDFATHER
Saxena-2013-157-2	2	maternal grandmother	2177	MATERNAL GRANDMOTHER
Saxena-2013-157-3	3	paternal grandfather	2560	PATERNAL GRANDFATHER
Saxena-2013-157-4	4	paternal grandmother	3015	PATERNAL GRANDMOTHER
Saxena-2013-157-5	5	wife	1199	WIFE
Saxena-2013-157-6	6	mother	1216	MOTHER
Saxena-2013-157-7	7	daughter	1357	DAUGHTER
Saxena-2013-157-8	8	older sister	1758	OLDER SISTER
Saxena-2013-157-9	9	younger sister	1761	YOUNGER SISTER
Saxena-2013-157-10	10	husband	1200	HUSBAND
Saxena-2013-157-11	11	father	1217	FATHER
Saxena-2013-157-12	12	son	1620	SON
Saxena-2013-157-13	13	older brother	1759	OLDER BROTHER
Saxena-2013-157-14	14	younger brother	1760	YOUNGER BROTHER
Saxena-2013-157-15	15	maternal uncle	3220	MATERNAL UNCLE
Saxena-2013-157-16	16	maternal aunt	2176	MATERNAL AUNT
Saxena-2013-157-17	17	paternal uncle	1985	PATERNAL UNCLE (FATHER'S BROTHER)
Saxena-2013-157-18	18	paternal aunt	2175	PATERNAL AUNT
Saxena-2013-157-19	19	head	1256	HEAD
Saxena-2013-157-20	20	face	1560	FACE
Saxena-2013-157-21	21	hair (head)	2648	HAIR (HEAD)
Saxena-2013-157-22	22	tail	1220	TAIL
Saxena-2013-157-23	23	ear	1247	EAR
Saxena-2013-157-24	24	eye	1248	EYE
Saxena-2013-157-25	25	nose	1221	NOSE
Saxena-2013-157-26	26	mouth	674	MOUTH
Saxena-2013-157-27	27	tooth	1380	TOOTH
Saxena-2013-157-28	28	hand	1277	HAND
Saxena-2013-157-29	29	foot	1301	FOOT
Saxena-2013-157-30	30	animal	619	ANIMAL
Saxena-2013-157-31	31	autumn	1276	AUTUMN
Saxena-2013-157-32	32	bird	937	BIRD
Saxena-2013-157-33	33	blood	946	BLOOD
Saxena-2013-157-34	34	bone	1394	BONE
Saxena-2013-157-35	35	butter	1245	BUTTER
Saxena-2013-157-36	36	cat (f,m)	1208	CAT
Saxena-2013-157-37	37	child	2099	CHILD
Saxena-2013-157-38	38	cloud	1489	CLOUD
Saxena-2013-157-39	39	copper	1825	COPPER
Saxena-2013-157-40	40	day	1225	DAY (NOT NIGHT)
Saxena-2013-157-41	41	dog	2009	DOG
Saxena-2013-157-42	42	egg	744	EGG
Saxena-2013-157-43	43	fire	221	FIRE
Saxena-2013-157-44	44	food	256	FOOD
Saxena-2013-157-45	45	forest	420	FOREST
Saxena-2013-157-46	46	fruit	1507	FRUIT
Saxena-2013-157-47	47	glacier		
Saxena-2013-157-48	48	goat	1502	GOAT
Saxena-2013-157-49	49	gold	1369	GOLD
Saxena-2013-157-50	50	grass	606	GRASS
Saxena-2013-157-51	51	hen	1514	HEN
Saxena-2013-157-52	52	iron	621	IRON
Saxena-2013-157-53	53	lamb	820	LAMB
Saxena-2013-157-54	54	leaf	628	LEAF
Saxena-2013-157-55	55	man (human)	683	PERSON
Saxena-2013-157-56	56	man (male)	1554	MAN
Saxena-2013-157-57	57	meat	2615	FLESH OR MEAT
Saxena-2013-157-58	58	milk	635	MILK
Saxena-2013-157-59	59	moon	1313	MOON
Saxena-2013-157-60	60	mountain	639	MOUNTAIN
Saxena-2013-157-61	61	night	1233	NIGHT
Saxena-2013-157-62	62	pond; lake	3321	POND OR LAKE
Saxena-2013-157-63	63	rain	2108	RAINING OR RAIN
Saxena-2013-157-64	64	river	666	RIVER
Saxena-2013-157-65	65	root	670	ROOT
Saxena-2013-157-66	66	rope	1218	ROPE
Saxena-2013-157-67	67	salt	1274	SALT
Saxena-2013-157-68	68	seed	714	SEED
Saxena-2013-157-69	69	sheep	1331	SHEEP
Saxena-2013-157-70	70	silver	759	SILVER
Saxena-2013-157-71	71	sky	1732	SKY
Saxena-2013-157-72	72	snake	730	SNAKE
Saxena-2013-157-73	73	snow	784	SNOW
Saxena-2013-157-74	74	spring (season)	1537	SPRINGTIME
Saxena-2013-157-75	75	star	1430	STAR
Saxena-2013-157-76	76	stone	857	STONE
Saxena-2013-157-77	77	sugar	862	SUGAR
Saxena-2013-157-78	78	summer	1342	SUMMER
Saxena-2013-157-79	79	sun	1343	SUN
Saxena-2013-157-80	80	tree	906	TREE
Saxena-2013-157-81	81	village	930	VILLAGE
Saxena-2013-157-82	82	water	948	WATER
Saxena-2013-157-83	83	wind	960	WIND
Saxena-2013-157-84	84	winter	1471	WINTER
Saxena-2013-157-85	85	woman	962	WOMAN
Saxena-2013-157-86	86	yak	2477	YAK
Saxena-2013-157-87	87	yak (female)	2479	FEMALE YAK
Saxena-2013-157-88	88	year	1226	YEAR
Saxena-2013-157-89	89	bad	1292	BAD
Saxena-2013-157-90	90	beautiful	1427	BEAUTIFUL
Saxena-2013-157-91	91	big	1202	BIG
Saxena-2013-157-92	92	black	163	BLACK
Saxena-2013-157-93	93	cold	1287	COLD
Saxena-2013-157-94	94	dry	1398	DRY
Saxena-2013-157-95	95	good	1035	GOOD
Saxena-2013-157-96	96	green	1425	GREEN
Saxena-2013-157-97	97	long	1203	LONG
Saxena-2013-157-98	98	new	1231	NEW
Saxena-2013-157-99	99	old	1229	OLD
Saxena-2013-157-100	100	red	156	RED
Saxena-2013-157-101	101	round	1395	ROUND
Saxena-2013-157-102	102	small	1246	SMALL
Saxena-2013-157-103	103	straight	1404	STRAIGHT
Saxena-2013-157-104	104	wet	1726	WET
Saxena-2013-157-105	105	warm	2272	HOT OR WARM
Saxena-2013-157-106	106	white	1335	WHITE
Saxena-2013-157-107	107	yellow	1424	YELLOW
Saxena-2013-157-108	108	today	1283	TODAY
Saxena-2013-157-109	109	yesterday	1174	YESTERDAY
Saxena-2013-157-110	110	1 day before yesterday	1180	DAY BEFORE YESTERDAY
Saxena-2013-157-111	111	2 days before yesterday		
Saxena-2013-157-112	112	3 days before yesterday		
Saxena-2013-157-113	113	4 days before yesterday		
Saxena-2013-157-114	114	tomorrow	1329	TOMORROW
Saxena-2013-157-115	115	1 day after tomorrow	1179	DAY AFTER TOMORROW
