ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Swadesh-1952-200-46	1201	FEATHER	46	feather (larger feathers rather than down)
Swadesh-1952-200-47	1242	FEW	47	few
Swadesh-1952-200-48	1423	FIGHT	48	to fight
Swadesh-1952-200-49	221	FIRE	49	fire
Swadesh-1952-200-50	227	FISH	50	fish
Swadesh-1952-200-51	493	FIVE	51	five
Swadesh-1952-200-52	1574	FLOAT	52	to float
Swadesh-1952-200-53	2003	FLOW	53	to flow
Swadesh-1952-200-54	239	FLOWER	54	flower
Swadesh-1952-200-55	1441	FLY (MOVE THROUGH AIR)	55	to fly
Swadesh-1952-200-56	249	FOG	56	fog
Swadesh-1952-200-57	1301	FOOT	57	foot
Swadesh-1952-200-58	1500	FOUR	58	four
Swadesh-1952-200-59	1431	FREEZE	59	to freeze
Swadesh-1952-200-60	1447	GIVE	60	to give
Swadesh-1952-200-61	1035	GOOD	61	good
Swadesh-1952-200-62	606	GRASS	62	grass
Swadesh-1952-200-63	1425	GREEN	63	green
Swadesh-1952-200-64	1334	GUTS	64	guts
Swadesh-1952-200-65	1040	HAIR	65	hair
Swadesh-1952-200-66	1277	HAND	66	hand
Swadesh-1952-200-67	1211	HE	67	he
Swadesh-1952-200-68	1256	HEAD	68	head
Swadesh-1952-200-69	1408	HEAR	69	to hear
Swadesh-1952-200-70	1223	HEART	70	heart
Swadesh-1952-200-71	1210	HEAVY	71	heavy
Swadesh-1952-200-72	136	HERE	72	here
Swadesh-1952-200-73	1433	HIT	73	to hit
Swadesh-1952-200-74	1448	HOLD	74	to hold (in hand)
Swadesh-1952-200-75	1239	HOW	75	how
Swadesh-1952-200-76	1435	HUNT	76	to hunt (game)
Swadesh-1952-200-77	1200	HUSBAND	77	husband
Swadesh-1952-200-78	1209	I	78	I
Swadesh-1952-200-79	617	ICE	79	ice
Swadesh-1952-200-80	1459	IF	80	if
Swadesh-1952-200-81	1460	IN	81	in
Swadesh-1952-200-82	1417	KILL	82	to kill
Swadesh-1952-200-83	1410	KNOW (SOMETHING)	83	to know (facts)
Swadesh-1952-200-84	624	LAKE	84	lake
Swadesh-1952-200-85	1355	LAUGH	85	to laugh
Swadesh-1952-200-86	628	LEAF	86	leaf
Swadesh-1952-200-87	244	LEFT	87	left (hand)
Swadesh-1952-200-88	1297	LEG	88	leg
Swadesh-1952-200-89	1411	LIE (REST)	89	to lie
Swadesh-1952-200-90	1422	BE ALIVE	90	to live
Swadesh-1952-200-91	1224	LIVER	91	liver
Swadesh-1952-200-92	1203	LONG	92	long
Swadesh-1952-200-93	1392	LOUSE	93	louse
Swadesh-1952-200-94	2106	MALE PERSON	94	man (male human)
Swadesh-1952-200-95	1198	MANY	95	many
Swadesh-1952-200-96	2615	FLESH OR MEAT	96	meat (flesh)
Swadesh-1952-200-97	1216	MOTHER	97	mother
Swadesh-1952-200-98	639	MOUNTAIN	98	mountain
Swadesh-1952-200-99	674	MOUTH	99	mouth
Swadesh-1952-200-100	1405	NAME	100	name
Swadesh-1952-200-101	1267	NARROW	101	narrow
Swadesh-1952-200-102	1942	NEAR	102	near
Swadesh-1952-200-103	1333	NECK	103	neck
Swadesh-1952-200-104	1231	NEW	104	new
Swadesh-1952-200-105	1233	NIGHT	105	night
Swadesh-1952-200-106	1221	NOSE	106	nose
Swadesh-1952-200-107	1240	NOT	107	not
Swadesh-1952-200-108	1229	OLD	108	old
Swadesh-1952-200-109	1493	ONE	109	one
Swadesh-1952-200-110	197	OTHER	110	other
Swadesh-1952-200-111	683	PERSON	111	person
Swadesh-1952-200-112	1413	PLAY	112	to play
Swadesh-1952-200-113	1455	PULL	113	to pull
Swadesh-1952-200-114	1452	PUSH	114	to push
Swadesh-1952-200-115	1253	RAIN (RAINING)	115	to rain
Swadesh-1952-200-116	156	RED	116	red
Swadesh-1952-200-117	1725	CORRECT (RIGHT)	117	right (correct)
Swadesh-1952-200-118	1019	RIGHT	118	right (hand)
Swadesh-1952-200-119	666	RIVER	119	river
Swadesh-1952-200-120	667	ROAD	120	road (or trail)
Swadesh-1952-200-121	670	ROOT	121	root
Swadesh-1952-200-122	1218	ROPE	122	rope
Swadesh-1952-200-123	1728	ROTTEN	123	rotten (especially log)
Swadesh-1952-200-124	1449	RUB	124	to rub
Swadesh-1952-200-125	1274	SALT	125	salt
Swadesh-1952-200-126	671	SAND	126	sand
Swadesh-1952-200-127	1458	SAY	127	say
Swadesh-1952-200-128	1436	SCRATCH	128	to scratch (as with fingernails to relieve itch)
Swadesh-1952-200-129	1474	SEA	129	sea (ocean)
Swadesh-1952-200-130	1409	SEE	130	see
Swadesh-1952-200-131	714	SEED	131	seed
Swadesh-1952-200-132	1457	SEW	132	to sew
Swadesh-1952-200-133	1396	SHARP	133	sharp (as knife)
Swadesh-1952-200-134	1645	SHORT	134	short
Swadesh-1952-200-135	1261	SING	135	to sing
Swadesh-1952-200-136	1416	SIT	136	sit
Swadesh-1952-200-137	2613	SKIN (HUMAN)	137	skin (person's)
Swadesh-1952-200-138	1732	SKY	138	sky
Swadesh-1952-200-139	1585	SLEEP	139	sleep
Swadesh-1952-200-140	1246	SMALL	140	small
Swadesh-1952-200-141	1586	SMELL (PERCEIVE)	141	to smell (perceive odor)
Swadesh-1952-200-142	778	SMOKE (EXHAUST)	142	smoke (of fire)
Swadesh-1952-200-143	1234	SMOOTH	143	smooth
Swadesh-1952-200-144	730	SNAKE	144	snake
Swadesh-1952-200-145	784	SNOW	145	snow
Swadesh-1952-200-146	1241	SOME	146	some
Swadesh-1952-200-147	1440	SPIT	147	to spit
Swadesh-1952-200-148	1437	SPLIT	148	to split
Swadesh-1952-200-149	1414	SQUEEZE	149	to squeeze
Swadesh-1952-200-150	1434	STAB	150	to stab (or stick)
Swadesh-1952-200-151	1442	STAND	151	to stand
Swadesh-1952-200-152	1430	STAR	152	star
Swadesh-1952-200-153	1295	STICK	153	stick (of wood)
Swadesh-1952-200-154	857	STONE	154	stone
Swadesh-1952-200-155	1404	STRAIGHT	155	straight
Swadesh-1952-200-156	1421	SUCK	156	to suck
Swadesh-1952-200-157	1343	SUN	157	sun
Swadesh-1952-200-158	1573	SWELL	158	to swell
Swadesh-1952-200-159	1439	SWIM	159	to swim
Swadesh-1952-200-160	1220	TAIL	160	tail
Swadesh-1952-200-161	78	THAT	161	that
Swadesh-1952-200-162	1937	THERE	162	there
Swadesh-1952-200-163	817	THEY	163	they
Swadesh-1952-200-164	1244	THICK	164	thick
Swadesh-1952-200-165	2308	THIN	165	thin
Swadesh-1952-200-166	2271	THINK	166	to think
Swadesh-1952-200-167	1214	THIS	167	this
Swadesh-1952-200-168	1215	THOU	168	thou
Swadesh-1952-200-169	492	THREE	169	three
Swadesh-1952-200-170	1456	THROW	170	to throw
Swadesh-1952-200-171	1917	TIE	171	to tie
Swadesh-1952-200-172	1205	TONGUE	172	tongue
Swadesh-1952-200-173	1380	TOOTH	173	tooth (front rather than molar)
Swadesh-1952-200-174	906	TREE	174	tree
Swadesh-1952-200-175	1444	TURN AROUND	175	to turn (change one's direction)
Swadesh-1952-200-176	1498	TWO	176	two
Swadesh-1952-200-177	1278	VOMIT	177	to vomit
Swadesh-1952-200-178	1443	WALK	178	to walk
Swadesh-1952-200-179	2110	WARM (OF WEATHER)	179	warm (of weather)
Swadesh-1952-200-180	1453	WASH	180	to wash
Swadesh-1952-200-181	948	WATER	181	water
Swadesh-1952-200-182	1212	WE	182	we
Swadesh-1952-200-183	1726	WET	183	wet
Swadesh-1952-200-184	1236	WHAT	184	what?
Swadesh-1952-200-185	1238	WHEN	185	when?
Swadesh-1952-200-186	1237	WHERE	186	where?
Swadesh-1952-200-187	1335	WHITE	187	white
Swadesh-1952-200-188	1235	WHO	188	who?
Swadesh-1952-200-189	1243	WIDE	189	wide
Swadesh-1952-200-190	1199	WIFE	190	wife
Swadesh-1952-200-191	960	WIND	191	wind
Swadesh-1952-200-192	1257	WING	192	wing
Swadesh-1952-200-193	1454	WIPE	193	to wipe
Swadesh-1952-200-194	1340	WITH	194	with (accompanying)
Swadesh-1952-200-195	962	WOMAN	195	woman
Swadesh-1952-200-196	420	FOREST	196	woods
Swadesh-1952-200-197	1219	WORM	197	worm
Swadesh-1952-200-198	1213	YOU	198	ye
Swadesh-1952-200-199	1226	YEAR	199	year
Swadesh-1952-200-200	1424	YELLOW	200	yellow
