ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Trick-1983-100-1	1	head	1256	HEAD
Trick-1983-100-2	2	hair	1040	HAIR
Trick-1983-100-3	3	ear	1247	EAR
Trick-1983-100-4	4	eye	1248	EYE
Trick-1983-100-5	5	nose	1221	NOSE
Trick-1983-100-6	6	mouth	674	MOUTH
Trick-1983-100-7	7	tongue	1205	TONGUE
Trick-1983-100-8	8	neck	1333	NECK
Trick-1983-100-9	9	back	1291	BACK
Trick-1983-100-10	10	belly	1251	BELLY
Trick-1983-100-11	11	hand	1277	HAND
Trick-1983-100-12	12	left (hand)	244	LEFT
Trick-1983-100-13	13	right (hand)	1019	RIGHT
Trick-1983-100-14	15	knee	1371	KNEE
Trick-1983-100-15	16	skin	763	SKIN
Trick-1983-100-16	17	bone	1394	BONE
Trick-1983-100-17	18	blood	946	BLOOD
Trick-1983-100-18	19	heart	1223	HEART
Trick-1983-100-19	20	guts	1334	GUTS
Trick-1983-100-20	21	liver	1224	LIVER
Trick-1983-100-21	22	man	1554	MAN
Trick-1983-100-22	23	woman	962	WOMAN
Trick-1983-100-23	24	child	2099	CHILD
Trick-1983-100-24	25	spouse	2514	SPOUSE
Trick-1983-100-25	28	mother	1216	MOTHER
Trick-1983-100-26	29	person	683	PERSON
Trick-1983-100-27	30	name	1405	NAME
Trick-1983-100-28	31	flower	239	FLOWER
Trick-1983-100-29	32	tree	906	TREE
Trick-1983-100-30	33	bark (of tree)	1204	BARK
Trick-1983-100-31	34	leaf	628	LEAF
Trick-1983-100-32	35	root	670	ROOT
Trick-1983-100-33	36	fruit	1507	FRUIT
Trick-1983-100-34	37	stick	1295	STICK
Trick-1983-100-35	38	fire	221	FIRE
Trick-1983-100-36	39	burn	2102	BURN
Trick-1983-100-37	40	smoke	778	SMOKE (EXHAUST)
Trick-1983-100-38	41	ashes	646	ASH
Trick-1983-100-39	42	dog	2009	DOG
Trick-1983-100-40	43	fish	227	FISH
Trick-1983-100-41	44	goat	1502	GOAT
Trick-1983-100-42	45	louse	1392	LOUSE
Trick-1983-100-43	46	snake	730	SNAKE
Trick-1983-100-44	48	carabaw	2515	CARABAO
Trick-1983-100-45	49	bird	937	BIRD
Trick-1983-100-46	50	feather	1201	FEATHER
Trick-1983-100-47	51	tail	1220	TAIL
Trick-1983-100-48	52	egg	744	EGG
Trick-1983-100-49	53	wing	1257	WING
Trick-1983-100-50	54	to fly	1441	FLY (MOVE THROUGH AIR)
Trick-1983-100-51	55	day	1225	DAY (NOT NIGHT)
Trick-1983-100-52	56	afternoon	1807	AFTERNOON
Trick-1983-100-53	57	night	1233	NIGHT
Trick-1983-100-54	58	cold	1287	COLD
Trick-1983-100-55	60	rain	658	RAIN (PRECIPITATION)
Trick-1983-100-56	61	wind	960	WIND
Trick-1983-100-57	62	lightning	1654	LIGHTNING
Trick-1983-100-58	64	mountain	639	MOUNTAIN
Trick-1983-100-59	65	water	948	WATER
Trick-1983-100-60	68	ocean	645	OCEAN
Trick-1983-100-61	69	sand	671	SAND
Trick-1983-100-62	70	earth	1228	EARTH (SOIL)
Trick-1983-100-63	72	sky	1732	SKY
Trick-1983-100-64	73	star	1430	STAR
Trick-1983-100-65	74	one	1493	ONE
Trick-1983-100-66	75	two	1498	TWO
Trick-1983-100-67	76	three	492	THREE
Trick-1983-100-68	77	four	1500	FOUR
Trick-1983-100-69	78	five	493	FIVE
Trick-1983-100-70	79	hundred	1634	HUNDRED
Trick-1983-100-71	80	black	163	BLACK
Trick-1983-100-72	81	white	1335	WHITE
Trick-1983-100-73	82	red	156	RED
Trick-1983-100-74	83	yellow	1424	YELLOW
Trick-1983-100-75	84	green	1425	GREEN
Trick-1983-100-76	85	salt	1274	SALT
Trick-1983-100-77	87	near	1942	NEAR
Trick-1983-100-78	88	far	1406	FAR
Trick-1983-100-79	89	short	1645	SHORT
Trick-1983-100-80	90	long	1203	LONG
Trick-1983-100-81	91	thick	1244	THICK
Trick-1983-100-82	92	thin	2308	THIN
Trick-1983-100-83	93	sharp	1396	SHARP
Trick-1983-100-84	94	dull	379	BLUNT
Trick-1983-100-85	95	wide	1243	WIDE
Trick-1983-100-86	96	narrow	1267	NARROW
Trick-1983-100-87	97	wet	1726	WET
Trick-1983-100-88	98	dry	1398	DRY
Trick-1983-100-89	99	new	1231	NEW
Trick-1983-100-90	100	old	1229	OLD
Trick-1983-100-91	101	good	1035	GOOD
Trick-1983-100-92	102	bad	1292	BAD
Trick-1983-100-93	103	push	1452	PUSH
Trick-1983-100-94	104	pull	1455	PULL
Trick-1983-100-95	105	small	1246	SMALL
Trick-1983-100-96	106	big	1202	BIG
Trick-1983-100-97	107	who?	1235	WHO
Trick-1983-100-98	108	where?	1237	WHERE
Trick-1983-100-99	109	when?	1238	WHEN
Trick-1983-100-100	110	what?	1236	WHAT
