ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Sato-2002-200-1	1	I	1209	I
Sato-2002-200-2	2	thou	1215	THOU
Sato-2002-200-3	3	we	1212	WE
Sato-2002-200-4	4	this	1214	THIS
Sato-2002-200-5	5	that	78	THAT
Sato-2002-200-6	6	who	1235	WHO
Sato-2002-200-7	7	what	1236	WHAT
Sato-2002-200-8	8	not	1240	NOT
Sato-2002-200-9	9	all	98	ALL
Sato-2002-200-10	10	many	1198	MANY
Sato-2002-200-11	11	one	1493	ONE
Sato-2002-200-12	12	two	1498	TWO
Sato-2002-200-13	13	big	1202	BIG
Sato-2002-200-14	14	long	1203	LONG
Sato-2002-200-15	15	small	1246	SMALL
Sato-2002-200-16	16	woman	962	WOMAN
Sato-2002-200-17	17	man	1554	MAN
Sato-2002-200-18	18	person	683	PERSON
Sato-2002-200-19	19	fish	227	FISH
Sato-2002-200-20	20	cikap (bird's meat)	2491	POULTRY MEAT
Sato-2002-200-21	21	dog	2009	DOG
Sato-2002-200-22	22	louse	1392	LOUSE
Sato-2002-200-23	23	tree	906	TREE
Sato-2002-200-24	24	seed	714	SEED
Sato-2002-200-25	25	leaf	628	LEAF
Sato-2002-200-26	26	root	670	ROOT
Sato-2002-200-27	27	bark	1204	BARK
Sato-2002-200-28	28	skin	763	SKIN
Sato-2002-200-29	29	meat	634	MEAT
Sato-2002-200-30	30	blood	946	BLOOD
Sato-2002-200-31	31	bone	1394	BONE
Sato-2002-200-32	32	grease (fat)	323	FAT (ORGANIC SUBSTANCE)
Sato-2002-200-33	33	egg	744	EGG
Sato-2002-200-34	34	horn	1393	HORN (ANATOMY)
Sato-2002-200-35	35	tail	1220	TAIL
Sato-2002-200-36	36	feather	1201	FEATHER
Sato-2002-200-37	37	hair	1040	HAIR
Sato-2002-200-38	38	head	1256	HEAD
Sato-2002-200-39	39	ear	1247	EAR
Sato-2002-200-40	40	eye	1248	EYE
Sato-2002-200-41	41	nose	1221	NOSE
Sato-2002-200-42	42	mouth	674	MOUTH
Sato-2002-200-43	43	tooth	1380	TOOTH
Sato-2002-200-44	44	tongue	1205	TONGUE
Sato-2002-200-45	45	claw	72	CLAW
Sato-2002-200-46	46	foot	1301	FOOT
Sato-2002-200-47	47	knee	1371	KNEE
Sato-2002-200-48	48	hand	1277	HAND
Sato-2002-200-49	49	belly	1251	BELLY
Sato-2002-200-50	50	neck	1333	NECK
Sato-2002-200-51	51	breast	1402	BREAST
Sato-2002-200-52	52	heart	1223	HEART
Sato-2002-200-53	53	liver	1224	LIVER
Sato-2002-200-54	54	drink	1401	DRINK
Sato-2002-200-55	55	eat	1336	EAT
Sato-2002-200-56	56	bite	1403	BITE
Sato-2002-200-57	57	see	1409	SEE
Sato-2002-200-58	58	hear	1408	HEAR
Sato-2002-200-59	59	know	1410	KNOW (SOMETHING)
Sato-2002-200-60	60	sleep	1585	SLEEP
Sato-2002-200-61	61	die	1494	DIE
Sato-2002-200-62	62	kill	1417	KILL
Sato-2002-200-63	63	swim	1439	SWIM
Sato-2002-200-64	64	fly	1441	FLY (MOVE THROUGH AIR)
Sato-2002-200-65	65	walk	1443	WALK
Sato-2002-200-66	66	come	1446	COME
Sato-2002-200-67	67	lie	1411	LIE (REST)
Sato-2002-200-68	68	sit	1416	SIT
Sato-2002-200-69	69	stand	1442	STAND
Sato-2002-200-70	70	give	1447	GIVE
Sato-2002-200-71	71	say	1458	SAY
Sato-2002-200-72	72	sun	1343	SUN
Sato-2002-200-73	73	moon	1313	MOON
Sato-2002-200-74	74	star	1430	STAR
Sato-2002-200-75	75	water	948	WATER
Sato-2002-200-76	76	rain	2108	RAINING OR RAIN
Sato-2002-200-77	77	stone	857	STONE
Sato-2002-200-78	78	sand	671	SAND
Sato-2002-200-79	79	earth	1228	EARTH (SOIL)
Sato-2002-200-80	80	cloud	1489	CLOUD
Sato-2002-200-81	81	smoke	778	SMOKE (EXHAUST)
Sato-2002-200-82	82	fire	221	FIRE
Sato-2002-200-83	83	ashes	646	ASH
Sato-2002-200-84	84	burn	2102	BURN
Sato-2002-200-85	85	path	2252	PATH
Sato-2002-200-86	86	mountain	639	MOUNTAIN
Sato-2002-200-87	87	red	156	RED
Sato-2002-200-88	88	green	1425	GREEN
Sato-2002-200-89	89	yellow	1424	YELLOW
Sato-2002-200-90	90	white	1335	WHITE
Sato-2002-200-91	91	black	163	BLACK
Sato-2002-200-92	92	night	1233	NIGHT
Sato-2002-200-93	93	hot	1286	HOT
Sato-2002-200-94	94	cold	1287	COLD
Sato-2002-200-95	95	full	1429	FULL
Sato-2002-200-96	96	new	1231	NEW
Sato-2002-200-97	97	good	1035	GOOD
Sato-2002-200-98	98	round	1395	ROUND
Sato-2002-200-99	99	dry	1398	DRY
Sato-2002-200-100	100	name	1405	NAME
Sato-2002-200-101	101	ye	1213	YOU
Sato-2002-200-102	102	he	1211	HE
Sato-2002-200-103	103	they	817	THEY
Sato-2002-200-104	104	how	1239	HOW
Sato-2002-200-105	105	when	1238	WHEN
Sato-2002-200-106	106	where	1237	WHERE
Sato-2002-200-107	107	here	136	HERE
Sato-2002-200-108	108	there	1937	THERE
Sato-2002-200-109	109	other	197	OTHER
Sato-2002-200-110	110	three	492	THREE
Sato-2002-200-111	111	four	1500	FOUR
Sato-2002-200-112	112	five	493	FIVE
Sato-2002-200-113	113	few	1242	FEW
Sato-2002-200-114	114	sky	1732	SKY
Sato-2002-200-115	115	day	1225	DAY (NOT NIGHT)
Sato-2002-200-116	116	fog	249	FOG
Sato-2002-200-117	117	wind	960	WIND
Sato-2002-200-118	118	flow	2003	FLOW
Sato-2002-200-119	119	sea	1474	SEA
Sato-2002-200-120	120	lake	624	LAKE
Sato-2002-200-121	121	river	666	RIVER
Sato-2002-200-122	122	wet	1726	WET
Sato-2002-200-123	123	wash	1453	WASH
Sato-2002-200-124	124	snake	730	SNAKE
Sato-2002-200-125	125	worm	1219	WORM
Sato-2002-200-126	126	back	1291	BACK
Sato-2002-200-127	127	leg	1297	LEG
Sato-2002-200-128	128	arm	1673	ARM
Sato-2002-200-129	129	wing	1257	WING
Sato-2002-200-130	130	lip	478	LIP
Sato-2002-200-131	131	fur	580	FUR
Sato-2002-200-132	132	navel	1838	NAVEL
Sato-2002-200-133	133	guts	1334	GUTS
Sato-2002-200-134	134	saliva	1503	SALIVA
Sato-2002-200-135	135	milk	635	MILK
Sato-2002-200-136	136	fruit	1507	FRUIT
Sato-2002-200-137	137	flower	239	FLOWER
Sato-2002-200-138	138	grass	606	GRASS
Sato-2002-200-139	139	with	1340	WITH
Sato-2002-200-140	140	in	1460	IN
Sato-2002-200-141	141	at	1461	AT
Sato-2002-200-142	142	if	1459	IF
Sato-2002-200-143	143	mother	1216	MOTHER
Sato-2002-200-144	144	father	1217	FATHER
Sato-2002-200-145	145	husband	1200	HUSBAND
Sato-2002-200-146	146	wife	1199	WIFE
Sato-2002-200-147	147	salt	1274	SALT
Sato-2002-200-148	148	ice	617	ICE
Sato-2002-200-149	149	snow	784	SNOW
Sato-2002-200-150	150	freeze	1431	FREEZE
Sato-2002-200-151	151	child	2099	CHILD
Sato-2002-200-152	152	dark	706	DARK
Sato-2002-200-153	153	cut	1432	CUT
Sato-2002-200-154	154	wide	1243	WIDE
Sato-2002-200-155	155	narrow	1267	NARROW
Sato-2002-200-156	156	far	1406	FAR
Sato-2002-200-157	157	near	1942	NEAR
Sato-2002-200-158	158	thick	1244	THICK
Sato-2002-200-159	159	thin	2308	THIN
Sato-2002-200-160	160	short	1645	SHORT
Sato-2002-200-161	161	heavy	1210	HEAVY
Sato-2002-200-162	162	dull	379	BLUNT
Sato-2002-200-163	163	sharp	1396	SHARP
Sato-2002-200-164	164	dirty	1230	DIRTY
Sato-2002-200-165	165	bad	1292	BAD
Sato-2002-200-166	166	rotten	1728	ROTTEN
Sato-2002-200-167	167	smooth	1234	SMOOTH
Sato-2002-200-168	168	straight	1404	STRAIGHT
Sato-2002-200-169	169	correct	1725	CORRECT (RIGHT)
Sato-2002-200-170	170	left	244	LEFT
Sato-2002-200-171	171	right	1019	RIGHT
Sato-2002-200-172	172	old	1229	OLD
Sato-2002-200-173	173	rub	1449	RUB
Sato-2002-200-174	174	pull	1455	PULL
Sato-2002-200-175	175	push	1452	PUSH
Sato-2002-200-176	176	throw	1456	THROW
Sato-2002-200-177	177	hit	1433	HIT
Sato-2002-200-178	178	split	1437	SPLIT
Sato-2002-200-179	179	pierce	398	PIERCE
Sato-2002-200-180	180	dig	1418	DIG
Sato-2002-200-181	181	tie	1917	TIE
Sato-2002-200-182	182	sew	1457	SEW
Sato-2002-200-183	183	fall	1280	FALL
Sato-2002-200-184	184	swell	1573	SWELL
Sato-2002-200-185	185	think	1415	THINK (REFLECT)
Sato-2002-200-186	186	sing	1261	SING
Sato-2002-200-187	187	smell	1586	SMELL (PERCEIVE)
Sato-2002-200-188	188	puke	1278	VOMIT
Sato-2002-200-189	189	suck	1421	SUCK
Sato-2002-200-190	190	blow	175	BLOW (OF WIND)
Sato-2002-200-191	191	fear	1419	FEAR (BE AFRAID)
Sato-2002-200-192	192	squeeze	1414	SQUEEZE
Sato-2002-200-193	193	hold	1448	HOLD
Sato-2002-200-194	194	down	1326	DOWN
Sato-2002-200-195	195	up	1591	UP
Sato-2002-200-196	196	ripe	178	RIPE
Sato-2002-200-197	197	dust	2	DUST
Sato-2002-200-198	198	alive	1422	BE ALIVE
Sato-2002-200-199	199	rope	1218	ROPE
Sato-2002-200-200	200	year	1226	YEAR
