ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Duerr-1987-110-1	1	animal	619	ANIMAL
Duerr-1987-110-2	2	to eat	1336	EAT
Duerr-1987-110-3	3	beans	832	BEAN
Duerr-1987-110-4	4	water	948	WATER
Duerr-1987-110-5	5	hand 	1277	HAND
Duerr-1987-110-6	6	clothes	1895	CLOTHES
Duerr-1987-110-7	7	tree	906	TREE
Duerr-1987-110-8	8	mountain	639	MOUNTAIN
Duerr-1987-110-9	9	straw mat	195	MAT
Duerr-1987-110-10	10	mouth	674	MOUTH
Duerr-1987-110-11	11	bone	1394	BONE
Duerr-1987-110-12	12	chile	919	CHILI PEPPER
Duerr-1987-110-13	13	woman	962	WOMAN
Duerr-1987-110-14	14	rope	1218	ROPE
Duerr-1987-110-15	15	road	2457	PATH OR ROAD
Duerr-1987-110-16	16	work	1086	WORK (ACTIVITY)
Duerr-1987-110-17	17	handspan		
Duerr-1987-110-18	18	to come	1446	COME
Duerr-1987-110-19	19	to run	1519	RUN
Duerr-1987-110-20	20	to be	1579	BE
Duerr-1987-110-21	21	to sing	1261	SING
Duerr-1987-110-22	22	to be born	1090	BE BORN
Duerr-1987-110-23	23	to burn	2102	BURN
Duerr-1987-110-24	24	to look	1819	LOOK
Duerr-1987-110-25	25	to drink	1401	DRINK
Duerr-1987-110-26	26	to buy	1869	BUY
Duerr-1987-110-27	27	now	1376	NOW
Duerr-1987-110-28	28	house	1252	HOUSE
Duerr-1987-110-29	29	yesterday	1174	YESTERDAY
Duerr-1987-110-30	30	one	1493	ONE
Duerr-1987-110-31	31	paper	648	PAPER
Duerr-1987-110-32	32	stool	2058	STOOL
Duerr-1987-110-33	33	lime	2540	LIME (MATERIAL)
Duerr-1987-110-34	34	uncle	1327	UNCLE
Duerr-1987-110-35	35	aunt	1272	AUNT
Duerr-1987-110-36	36	frog	503	FROG
Duerr-1987-110-37	37	bird	937	BIRD
Duerr-1987-110-38	38	wall	933	WALL (OF HOUSE)
Duerr-1987-110-39	39	town	930	VILLAGE
Duerr-1987-110-40	40	brother	559	BROTHER (OF MAN)
Duerr-1987-110-41	41	hole	1667	HOLE
Duerr-1987-110-42	42	flower	239	FLOWER
Duerr-1987-110-43	43	deer	1936	DEER
Duerr-1987-110-44	44	inside	1606	INSIDE
Duerr-1987-110-45	45	dog	2009	DOG
Duerr-1987-110-46	46	stomach	819	STOMACH
Duerr-1987-110-47	47	man	1554	MAN
Duerr-1987-110-48	48	word	1599	WORD
Duerr-1987-110-49	49	clay pot	2055	CLAY POT
Duerr-1987-110-50	50	metal	2244	METAL
Duerr-1987-110-51	51	meat	2615	FLESH OR MEAT
Duerr-1987-110-52	52	cross-sex sibling		
Duerr-1987-110-53	53	adobe	901	ADOBE
Duerr-1987-110-54	54	child	1801	CHILD (DESCENDANT)
Duerr-1987-110-55	55	sibling's wife		
Duerr-1987-110-56	56	ear	1247	EAR
Duerr-1987-110-57	57	tooth	1380	TOOTH
Duerr-1987-110-58	58	river	3311	FLOWING BODY OF WATER
Duerr-1987-110-59	59	cold	1287	COLD
Duerr-1987-110-60	60	good	1035	GOOD
Duerr-1987-110-61	61	medicine	1372	MEDICINE
Duerr-1987-110-62	62	four	1500	FOUR
Duerr-1987-110-63	63	day	1225	DAY (NOT NIGHT)
Duerr-1987-110-64	64	cotton	1850	COTTON
Duerr-1987-110-65	65	snake	730	SNAKE
Duerr-1987-110-66	66	sandal	1381	SHOE
Duerr-1987-110-67	67	cane	146	SUGAR CANE
Duerr-1987-110-68	68	tortilla		
Duerr-1987-110-69	69	head	1256	HEAD
Duerr-1987-110-70	70	comal	31	PAN
Duerr-1987-110-71	71	soap	788	SOAP
Duerr-1987-110-72	72	face	1560	FACE
Duerr-1987-110-73	73	corn	506	MAIZE
Duerr-1987-110-74	74	stone	857	STONE
Duerr-1987-110-75	75	moon	1313	MOON
Duerr-1987-110-76	76	to go	695	GO
Duerr-1987-110-77	77	comb	1475	COMB
Duerr-1987-110-78	78	sister	1263	SISTER
Duerr-1987-110-79	79	to cut	1432	CUT
Duerr-1987-110-80	80	to speak	1623	SPEAK
Duerr-1987-110-81	81	year	1226	YEAR
Duerr-1987-110-82	82	niece	1642	NIECE
Duerr-1987-110-83	83	nephew	1063	NEPHEW
Duerr-1987-110-84	84	foot	1301	FOOT
Duerr-1987-110-85	85	herb/ bush		
Duerr-1987-110-86	86	thread	1161	THREAD
Duerr-1987-110-87	87	sweet	717	SWEET
Duerr-1987-110-88	88	nine	1483	NINE
Duerr-1987-110-89	89	two	1498	TWO
Duerr-1987-110-90	90	five	493	FIVE
Duerr-1987-110-91	91	fingernail	1258	FINGERNAIL
Duerr-1987-110-92	92	rat	1490	RAT
Duerr-1987-110-93	93	(turkey) hen	1514	HEN
Duerr-1987-110-94	94	fish	227	FISH
Duerr-1987-110-95	95	black	163	BLACK
Duerr-1987-110-96	96	sibling's husband		
Duerr-1987-110-97	97	long	1203	LONG
Duerr-1987-110-98	98	big (sg)	1202	BIG
Duerr-1987-110-99	99	white	1335	WHITE
Duerr-1987-110-100	100	green	1425	GREEN
Duerr-1987-110-101	101	small (in pieces)		
Duerr-1987-110-102	102	red	156	RED
Duerr-1987-110-103	103	yellow	1424	YELLOW
Duerr-1987-110-104	104	poor	1674	POOR
Duerr-1987-110-105	105	to sell	1571	SELL
Duerr-1987-110-106	106	precious metal	2244	METAL
Duerr-1987-110-107	107	new	1231	NEW
Duerr-1987-110-108	108	little	1246	SMALL
Duerr-1987-110-109	109	people	789	PEOPLE
Duerr-1987-110-110	110	tongue	1205	TONGUE
