ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Foley-1986-50-1	1	one	1493	ONE
Foley-1986-50-2	2	two	1498	TWO
Foley-1986-50-3	3	three	492	THREE
Foley-1986-50-4	4	person	683	PERSON
Foley-1986-50-5	5	male	1553	MALE
Foley-1986-50-6	6	female/mother	2800	FEMALE PERSON OR MOTHER
Foley-1986-50-7	7	father	1217	FATHER
Foley-1986-50-8	8	water	948	WATER
Foley-1986-50-9	9	fire	221	FIRE
Foley-1986-50-10	10	sun	1343	SUN
Foley-1986-50-11	11	moon	1313	MOON
Foley-1986-50-12	12	star	1430	STAR
Foley-1986-50-13	13	canoe	1970	CANOE
Foley-1986-50-14	14	louse	1392	LOUSE
Foley-1986-50-15	15	village	930	VILLAGE
Foley-1986-50-16	16	breast	1402	BREAST
Foley-1986-50-17	17	tooth	1380	TOOTH
Foley-1986-50-18	18	blood	946	BLOOD
Foley-1986-50-19	19	bone	1394	BONE
Foley-1986-50-20	20	tongue	1205	TONGUE
Foley-1986-50-21	21	eye	1248	EYE
Foley-1986-50-22	22	nose	1221	NOSE
Foley-1986-50-23	23	hair	1040	HAIR
Foley-1986-50-24	24	ear	1247	EAR
Foley-1986-50-25	25	egg	744	EGG
Foley-1986-50-26	26	leaf	628	LEAF
Foley-1986-50-27	27	tree	906	TREE
Foley-1986-50-28	28	yesterday/tomorrow	2801	TOMORROW OR YESTERDAY
Foley-1986-50-29	29	oar	234	PADDLE
Foley-1986-50-30	30	betelnut	217	BETELNUT
Foley-1986-50-31	31	lime	2540	LIME (MATERIAL)
Foley-1986-50-32	32	pig	1337	PIG
Foley-1986-50-33	33	crocodile	1857	CROCODILE
Foley-1986-50-34	34	snake	730	SNAKE
Foley-1986-50-35	35	mosquito	1509	MOSQUITO
Foley-1986-50-36	36	chicken	1318	CHICKEN
Foley-1986-50-37	37	sago grub	2802	SAGO GRUB
Foley-1986-50-38	38	sago palm	2372	SAGO PALM
Foley-1986-50-39	39	sago refuse		
Foley-1986-50-40	40	pound sago	354	POUND
Foley-1986-50-41	41	wash sago	1453	WASH
Foley-1986-50-42	42	hear	1408	HEAR
Foley-1986-50-43	43	hit	1433	HIT
Foley-1986-50-44	44	eat	1336	EAT
Foley-1986-50-45	45	go	695	GO
Foley-1986-50-46	46	faeces	675	FAECES
Foley-1986-50-47	47	spine of leaf		
Foley-1986-50-48	48	leg	1297	LEG
Foley-1986-50-49	49	big	1202	BIG
Foley-1986-50-50	50	cold	1287	COLD

