ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Hattori-1973-200-59	1410	KNOW (SOMETHING)	59	know
Hattori-1973-200-60	1585	SLEEP	60	sleep
Hattori-1973-200-61	1494	DIE	61	die
Hattori-1973-200-62	1417	KILL	62	kill
Hattori-1973-200-63	1439	SWIM	63	swim
Hattori-1973-200-64	1441	FLY (MOVE THROUGH AIR)	64	fly
Hattori-1973-200-65	1443	WALK	65	walk
Hattori-1973-200-66	1446	COME	66	come
Hattori-1973-200-67	1411	LIE (REST)	67	lie
Hattori-1973-200-68	1416	SIT	68	sit
Hattori-1973-200-69	1442	STAND	69	stand
Hattori-1973-200-70	1447	GIVE	70	give
Hattori-1973-200-71	1458	SAY	71	say
Hattori-1973-200-72	1343	SUN	72	sun
Hattori-1973-200-73	1313	MOON	73	moon
Hattori-1973-200-74	1430	STAR	74	star
Hattori-1973-200-75	948	WATER	75	water
Hattori-1973-200-76	666	RIVER	76	river
Hattori-1973-200-77	857	STONE	77	stone
Hattori-1973-200-78	671	SAND	78	sand
Hattori-1973-200-79	1228	EARTH (SOIL)	79	earth
Hattori-1973-200-80	1489	CLOUD	80	cloud
Hattori-1973-200-81	778	SMOKE (EXHAUST)	81	smoke
Hattori-1973-200-82	221	FIRE	82	fire
Hattori-1973-200-83	646	ASH	83	ash
Hattori-1973-200-84	2102	BURN	84	burn
Hattori-1973-200-85	667	ROAD	85	path (road)
Hattori-1973-200-86	639	MOUNTAIN	86	mountain
Hattori-1973-200-87	156	RED	87	red
Hattori-1973-200-88	1425	GREEN	88	green
Hattori-1973-200-89	1424	YELLOW	89	yellow
Hattori-1973-200-90	1335	WHITE	90	white
Hattori-1973-200-91	163	BLACK	91	black
Hattori-1973-200-92	1233	NIGHT	92	night
Hattori-1973-200-93	2272	HOT OR WARM	93	hot (warm)
Hattori-1973-200-94	1287	COLD	94	cold
Hattori-1973-200-95	1429	FULL	95	full
Hattori-1973-200-96	1231	NEW	96	new
Hattori-1973-200-97	1035	GOOD	97	good
Hattori-1973-200-98	1395	ROUND	98	round
Hattori-1973-200-99	1398	DRY	99	dry
Hattori-1973-200-100	1405	NAME	100	name
Hattori-1973-200-101	1213	YOU	101	ye
Hattori-1973-200-102	1211	HE	102	he
Hattori-1973-200-103	817	THEY	103	they
Hattori-1973-200-104	1239	HOW	104	how
Hattori-1973-200-105	1238	WHEN	105	when
Hattori-1973-200-106	1237	WHERE	106	where
Hattori-1973-200-107	136	HERE	107	here
Hattori-1973-200-108	1937	THERE	108	there
Hattori-1973-200-109	197	OTHER	109	other
Hattori-1973-200-110	492	THREE	110	three
Hattori-1973-200-111	1500	FOUR	111	four
Hattori-1973-200-112	493	FIVE	112	five
Hattori-1973-200-113	1242	FEW	113	few
Hattori-1973-200-114	1732	SKY	114	sky
Hattori-1973-200-115	1225	DAY (NOT NIGHT)	115	day
Hattori-1973-200-116	249	FOG	116	fog
Hattori-1973-200-117	960	WIND	117	wind
Hattori-1973-200-118	2003	FLOW	118	flow
Hattori-1973-200-119	1474	SEA	119	sea
Hattori-1973-200-120	624	LAKE	120	lake
Hattori-1973-200-121	1253	RAIN (RAINING)	121	rain
Hattori-1973-200-122	1726	WET	122	wet
Hattori-1973-200-123	1453	WASH	123	wash
Hattori-1973-200-124	730	SNAKE	124	snake
Hattori-1973-200-125	1219	WORM	125	worm
Hattori-1973-200-126	1291	BACK	126	back
Hattori-1973-200-127	1297	LEG	127	leg
Hattori-1973-200-128	1673	ARM	128	arm
Hattori-1973-200-129	1257	WING	129	wing
Hattori-1973-200-130	478	LIP	130	lip
Hattori-1973-200-131	580	FUR	131	fur
Hattori-1973-200-132	1838	NAVEL	132	navel
Hattori-1973-200-133	1334	GUTS	133	guts
Hattori-1973-200-134	1503	SALIVA	134	saliva (spit)
Hattori-1973-200-135	635	MILK	135	milk
Hattori-1973-200-136	1507	FRUIT	136	fruit
Hattori-1973-200-137	239	FLOWER	137	flower
Hattori-1973-200-138	606	GRASS	138	grass
Hattori-1973-200-139	1340	WITH	139	with
Hattori-1973-200-140	1460	IN	140	in
Hattori-1973-200-141	1461	AT	141	at
Hattori-1973-200-142	1459	IF	142	if
Hattori-1973-200-143	1216	MOTHER	143	mother
Hattori-1973-200-144	1217	FATHER	144	father
Hattori-1973-200-145	1200	HUSBAND	145	husband
Hattori-1973-200-146	1199	WIFE	146	wife
Hattori-1973-200-147	1274	SALT	147	salt
Hattori-1973-200-148	617	ICE	148	ice
Hattori-1973-200-149	784	SNOW	149	snow
Hattori-1973-200-150	1431	FREEZE	150	freeze
Hattori-1973-200-151	2099	CHILD	151	child
Hattori-1973-200-152	706	DARK	152	dark
Hattori-1973-200-153	1432	CUT	153	cut
Hattori-1973-200-154	1243	WIDE	154	wide
Hattori-1973-200-155	1267	NARROW	155	narrow
Hattori-1973-200-156	1406	FAR	156	far
Hattori-1973-200-157	1942	NEAR	157	near
Hattori-1973-200-158	1244	THICK	158	thick
Hattori-1973-200-159	2308	THIN	159	thin
Hattori-1973-200-160	1645	SHORT	160	short
Hattori-1973-200-161	1210	HEAVY	161	heavy
Hattori-1973-200-162	379	BLUNT	162	dull
Hattori-1973-200-163	1396	SHARP	163	sharp
Hattori-1973-200-164	1230	DIRTY	164	dirty
Hattori-1973-200-165	1728	ROTTEN	165	rotten
Hattori-1973-200-166	1292	BAD	166	bad
Hattori-1973-200-167	1234	SMOOTH	167	smooth
Hattori-1973-200-168	1404	STRAIGHT	168	straight
Hattori-1973-200-169	1725	CORRECT (RIGHT)	169	correct (right)
Hattori-1973-200-170	244	LEFT	170	left
Hattori-1973-200-171	1019	RIGHT	171	right
Hattori-1973-200-172	1229	OLD	172	old
Hattori-1973-200-173	1449	RUB	173	rub
Hattori-1973-200-174	1455	PULL	174	pull
Hattori-1973-200-175	1452	PUSH	175	push
Hattori-1973-200-176	1456	THROW	176	throw
Hattori-1973-200-177	353	STRIKE	177	hit
Hattori-1973-200-178	1437	SPLIT	178	split
Hattori-1973-200-179	1295	STICK	179	stick (stab)
Hattori-1973-200-180	1418	DIG	180	dig
Hattori-1973-200-181	1917	TIE	181	tie
Hattori-1973-200-182	1457	SEW	182	sew
Hattori-1973-200-183	1280	FALL	183	fall
Hattori-1973-200-184	1573	SWELL	184	swell
Hattori-1973-200-185	2271	THINK	185	think
Hattori-1973-200-186	1261	SING	186	sing
Hattori-1973-200-187	2124	SMELL	187	smell
Hattori-1973-200-188	1278	VOMIT	188	puke (vomit)
Hattori-1973-200-189	1421	SUCK	189	suck
Hattori-1973-200-190	175	BLOW (OF WIND)	190	blow
Hattori-1973-200-191	1419	FEAR (BE AFRAID)	191	fear
Hattori-1973-200-192	1414	SQUEEZE	192	squeeze
Hattori-1973-200-193	1448	HOLD	193	hold
Hattori-1973-200-194	1326	DOWN	194	down
Hattori-1973-200-195	1591	UP	195	up
Hattori-1973-200-196	178	RIPE	196	ripe
Hattori-1973-200-197	2	DUST	197	dust
Hattori-1973-200-198	1422	BE ALIVE	198	alive (live)
Hattori-1973-200-199	1218	ROPE	199	rope
Hattori-1973-200-200	1226	YEAR	200	year
