ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Bengtson-2017-12-1	1	blood	946	BLOOD
Bengtson-2017-12-2	2	die	1494	DIE
Bengtson-2017-12-3	3	ear	1247	EAR
Bengtson-2017-12-4	4	eye	1248	EYE
Bengtson-2017-12-5	5	fire	221	FIRE
Bengtson-2017-12-6	6	heart	1223	HEART
Bengtson-2017-12-7	7	horn	1393	HORN (ANATOMY)
Bengtson-2017-12-8	8	not	1240	NOT
Bengtson-2017-12-9	9	smoke	778	SMOKE (EXHAUST)
Bengtson-2017-12-10	10	thou	1215	THOU
Bengtson-2017-12-11	11	tongue	1205	TONGUE
Bengtson-2017-12-12	12	tree	906	TREE
