ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Krisadawan-2000-210-1	1	belly	1251	BELLY
Krisadawan-2000-210-2	2	blood	946	BLOOD
Krisadawan-2000-210-3	3	bone	1394	BONE
Krisadawan-2000-210-4	4	ear	1247	EAR
Krisadawan-2000-210-5	5	egg	744	EGG
Krisadawan-2000-210-6	6	eye	1248	EYE
Krisadawan-2000-210-7	7	fat/grease	323	FAT (ORGANIC SUBSTANCE)
Krisadawan-2000-210-8	8	foot	1301	FOOT
Krisadawan-2000-210-9	9	guts	1334	GUTS
Krisadawan-2000-210-10	10	hair (head)	1040	HAIR
Krisadawan-2000-210-11	11	hair (body)	189	BODY HAIR
Krisadawan-2000-210-12	12	arm	1673	ARM
Krisadawan-2000-210-13	13	hand	1277	HAND
Krisadawan-2000-210-14	14	head	1256	HEAD
Krisadawan-2000-210-15	15	heart	1223	HEART
Krisadawan-2000-210-16	16	horn	1393	HORN (ANATOMY)
Krisadawan-2000-210-17	17	liver	1224	LIVER
Krisadawan-2000-210-18	18	mouth	674	MOUTH
Krisadawan-2000-210-19	19	neck	1333	NECK
Krisadawan-2000-210-20	20	nose	1221	NOSE
Krisadawan-2000-210-21	21	skin	763	SKIN
Krisadawan-2000-210-22	22	spit	1440	SPIT
Krisadawan-2000-210-23	23	tail	1220	TAIL
Krisadawan-2000-210-24	24	tongue	1205	TONGUE
Krisadawan-2000-210-25	25	tooth	1380	TOOTH
Krisadawan-2000-210-26	26	wing	1257	WING
Krisadawan-2000-210-27	27	nail	1896	FINGERNAIL OR TOENAIL
Krisadawan-2000-210-28	28	claw	72	CLAW
Krisadawan-2000-210-29	29	finger/toe	2120	FINGER OR TOE
Krisadawan-2000-210-30	30	palm	1181	PALM TREE
Krisadawan-2000-210-31	31	penis	1222	PENIS
Krisadawan-2000-210-32	32	vagina	1836	VAGINA
Krisadawan-2000-210-33	33	breast/(breast) milk	2129	BREAST OR MILK
Krisadawan-2000-210-34	33a	breast	1402	BREAST
Krisadawan-2000-210-35	34	brain	1583	BRAIN
Krisadawan-2000-210-36	35	navel	1838	NAVEL
Krisadawan-2000-210-37	36	shit	676	SHIT
Krisadawan-2000-210-38	37	piss	592	PISS
Krisadawan-2000-210-39	38	sweat	2458	PERSPIRE OR SWEAT
Krisadawan-2000-210-40	39	snot	208	NASAL MUCUS (SNOT)
Krisadawan-2000-210-41	40	vomit	1278	VOMIT
Krisadawan-2000-210-42	41	marrow	1835	MARROW
Krisadawan-2000-210-43	42	breath/life	2269	BREATH OR LIFE
Krisadawan-2000-210-44	43	person/human being	683	PERSON
Krisadawan-2000-210-45	44	thou	1215	THOU
Krisadawan-2000-210-46	45	I	1209	I
Krisadawan-2000-210-47	46	child	2099	CHILD
Krisadawan-2000-210-48	47	son	1620	SON
Krisadawan-2000-210-49	48	grandchild (nephew)	1617	GRANDCHILD
Krisadawan-2000-210-50	49	son-in-law	1056	SON-IN-LAW
Krisadawan-2000-210-51	50	name	1405	NAME
Krisadawan-2000-210-52	51	peas/beans	2574	BEAN OR PEA
Krisadawan-2000-210-53	52	poison (antifood)	655	POISON
Krisadawan-2000-210-54	53	mushroom/fungus	641	MUSHROOM
Krisadawan-2000-210-55	54	liquor	842	LIQUOR
Krisadawan-2000-210-56	55	plantain/banana	399	PLANTAIN
Krisadawan-2000-210-57	56	medicine/juice	2268	POTION
Krisadawan-2000-210-58	57	rice	926	RICE
Krisadawan-2000-210-59	58	meat/animal	2096	ANIMAL OR MEAT
Krisadawan-2000-210-60	59	bird	937	BIRD
Krisadawan-2000-210-61	60	dog	2009	DOG
Krisadawan-2000-210-62	61	fish	227	FISH
Krisadawan-2000-210-63	62	louse	1392	LOUSE
Krisadawan-2000-210-64	63	cow	1007	COW
Krisadawan-2000-210-65	64	snake	730	SNAKE
Krisadawan-2000-210-66	65	frog	503	FROG
Krisadawan-2000-210-67	66	insect, bug	620	INSECT
Krisadawan-2000-210-68	67	bee	665	BEE
Krisadawan-2000-210-69	68	monkey	1350	MONKEY
Krisadawan-2000-210-70	69	pig	1337	PIG
Krisadawan-2000-210-71	70	otter	15	OTTER
Krisadawan-2000-210-72	71	horse	615	HORSE
Krisadawan-2000-210-73	72	ant	587	ANT
Krisadawan-2000-210-74	73	bear	1820	BEAR
Krisadawan-2000-210-75	74	leech	2273	LEECH
Krisadawan-2000-210-76	75	ashes	646	ASH
Krisadawan-2000-210-77	76	cloud	1489	CLOUD
Krisadawan-2000-210-78	77	earth	1228	EARTH (SOIL)
Krisadawan-2000-210-79	78	flower	239	FLOWER
Krisadawan-2000-210-80	79	fruit	1507	FRUIT
Krisadawan-2000-210-81	80	grass	606	GRASS
Krisadawan-2000-210-82	81	leaf	628	LEAF
Krisadawan-2000-210-83	82	bark	1204	BARK
Krisadawan-2000-210-84	83	moon	1313	MOON
Krisadawan-2000-210-85	84	mountain	639	MOUNTAIN
Krisadawan-2000-210-86	85	rain	658	RAIN (PRECIPITATION)
