ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Swadesh-1960-100b-1	101	ye	1213	YOU
Swadesh-1960-100b-2	102	he	1211	HE
Swadesh-1960-100b-3	103	they	817	THEY
Swadesh-1960-100b-4	104	how	1239	HOW
Swadesh-1960-100b-5	105	when	1238	WHEN
Swadesh-1960-100b-6	106	where	1237	WHERE
Swadesh-1960-100b-7	107	here	136	HERE
Swadesh-1960-100b-8	108	there	1937	THERE
Swadesh-1960-100b-9	109	other	197	OTHER
Swadesh-1960-100b-10	110	three	492	THREE
Swadesh-1960-100b-11	111	four	1500	FOUR
Swadesh-1960-100b-12	112	five	493	FIVE
Swadesh-1960-100b-13	113	few	1242	FEW
Swadesh-1960-100b-14	114	sky	1732	SKY
Swadesh-1960-100b-15	115	day	1225	DAY (NOT NIGHT)
Swadesh-1960-100b-16	116	fog	249	FOG
Swadesh-1960-100b-17	117	wind	960	WIND
Swadesh-1960-100b-18	118	flow	2003	FLOW
Swadesh-1960-100b-19	119	sea	1474	SEA
Swadesh-1960-100b-20	120	lake	624	LAKE
Swadesh-1960-100b-21	121	rain	2108	RAINING OR RAIN
Swadesh-1960-100b-22	122	wet	1726	WET
Swadesh-1960-100b-23	123	wash	1453	WASH
Swadesh-1960-100b-24	124	snake	730	SNAKE
Swadesh-1960-100b-25	125	worm	1219	WORM
Swadesh-1960-100b-26	126	back	1291	BACK
Swadesh-1960-100b-27	127	leg	1297	LEG
Swadesh-1960-100b-28	128	arm	1673	ARM
Swadesh-1960-100b-29	129	wing	1257	WING
Swadesh-1960-100b-30	130	lip	478	LIP
Swadesh-1960-100b-31	131	fur	580	FUR
Swadesh-1960-100b-32	132	navel	1838	NAVEL
Swadesh-1960-100b-33	133	guts	1334	GUTS
Swadesh-1960-100b-34	134	saliva	1503	SALIVA
Swadesh-1960-100b-35	135	milk	635	MILK (FLUID)
Swadesh-1960-100b-36	136	fruit	1507	FRUIT
Swadesh-1960-100b-37	137	flower	239	FLOWER
Swadesh-1960-100b-38	138	grass	606	GRASS
Swadesh-1960-100b-39	139	with	1340	WITH
Swadesh-1960-100b-40	140	in	1460	IN
Swadesh-1960-100b-41	141	at	1461	AT
Swadesh-1960-100b-42	142	if	1459	IF
Swadesh-1960-100b-43	143	mother	1216	MOTHER
Swadesh-1960-100b-44	144	father	1217	FATHER
Swadesh-1960-100b-45	145	husband	1200	HUSBAND
Swadesh-1960-100b-46	146	wife	1199	WIFE
Swadesh-1960-100b-47	147	salt	1274	SALT
Swadesh-1960-100b-48	148	ice	617	ICE
Swadesh-1960-100b-49	149	snow	784	SNOW
Swadesh-1960-100b-50	150	freeze	1431	FREEZE
Swadesh-1960-100b-51	151	child	2099	CHILD
Swadesh-1960-100b-52	152	dark	706	DARK
Swadesh-1960-100b-53	153	cut	1432	CUT
Swadesh-1960-100b-54	154	wide	1243	WIDE
Swadesh-1960-100b-55	155	narrow	1267	NARROW
Swadesh-1960-100b-56	156	far	1406	FAR
Swadesh-1960-100b-57	157	near	1942	NEAR
Swadesh-1960-100b-58	158	thick	1244	THICK
Swadesh-1960-100b-59	159	thin	1400	THIN (SLIM)
Swadesh-1960-100b-60	160	short	1645	SHORT
Swadesh-1960-100b-61	161	heavy	1210	HEAVY
Swadesh-1960-100b-62	162	dull	379	BLUNT
Swadesh-1960-100b-63	163	sharp	1396	SHARP
Swadesh-1960-100b-64	164	dirty	1230	DIRTY
Swadesh-1960-100b-65	165	bad	1292	BAD
Swadesh-1960-100b-66	166	rotten	1728	ROTTEN
Swadesh-1960-100b-67	167	smooth	1234	SMOOTH
Swadesh-1960-100b-68	168	straight	1404	STRAIGHT
Swadesh-1960-100b-69	169	correct	1725	CORRECT (RIGHT)
Swadesh-1960-100b-70	170	left	244	LEFT
Swadesh-1960-100b-71	171	right	1019	RIGHT
Swadesh-1960-100b-72	172	old	1229	OLD
Swadesh-1960-100b-73	173	rub	1449	RUB
Swadesh-1960-100b-74	174	pull	1455	PULL
Swadesh-1960-100b-75	175	push	1452	PUSH
Swadesh-1960-100b-76	176	throw	1456	THROW
Swadesh-1960-100b-77	177	hit	1433	HIT
Swadesh-1960-100b-78	178	split	1437	SPLIT
Swadesh-1960-100b-79	179	pierce	398	PIERCE
Swadesh-1960-100b-80	180	dig	1418	DIG
Swadesh-1960-100b-81	181	tie	1917	TIE
Swadesh-1960-100b-82	182	sew	1457	SEW
Swadesh-1960-100b-83	183	fall	1280	FALL
Swadesh-1960-100b-84	184	swell	1573	SWELL
Swadesh-1960-100b-85	185	think	2271	THINK
Swadesh-1960-100b-86	186	sing	1261	SING
Swadesh-1960-100b-87	187	smell	1586	SMELL (PERCEIVE)
Swadesh-1960-100b-88	188	puke	1278	VOMIT
Swadesh-1960-100b-89	189	suck	1421	SUCK
Swadesh-1960-100b-90	190	blow	175	BLOW (OF WIND)
Swadesh-1960-100b-91	191	fear	1419	FEAR (BE AFRAID)
Swadesh-1960-100b-92	192	squeeze	1414	SQUEEZE
Swadesh-1960-100b-93	193	hold	1448	HOLD
Swadesh-1960-100b-94	194	down	1326	DOWN
Swadesh-1960-100b-95	195	up	1591	UP
Swadesh-1960-100b-96	196	ripe	178	RIPE
Swadesh-1960-100b-97	197	dust	2	DUST
Swadesh-1960-100b-98	198	alive	1422	BE ALIVE
Swadesh-1960-100b-99	199	rope	1218	ROPE
Swadesh-1960-100b-100	200	year	1226	YEAR
