ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Zorc-1974-100-1	1	all	98	ALL
Zorc-1974-100-2	2	ashes	646	ASH
Zorc-1974-100-3	3	belly	1251	BELLY
Zorc-1974-100-4	4	big	1202	BIG
Zorc-1974-100-5	5	bird	937	BIRD
Zorc-1974-100-6	6	bite	1403	BITE
Zorc-1974-100-7	7	black	163	BLACK
Zorc-1974-100-8	8	blood	946	BLOOD
Zorc-1974-100-9	9	body	1480	BODY
Zorc-1974-100-10	10	bone	1394	BONE
Zorc-1974-100-11	11	breast	1402	BREAST
Zorc-1974-100-12	12	burn	2102	BURN
Zorc-1974-100-13	13	cloud(rain)	1489	CLOUD
Zorc-1974-100-14	14	cold	1287	COLD
Zorc-1974-100-15	15	come/arrive	1446	COME
Zorc-1974-100-16	16	die	1494	DIE
Zorc-1974-100-17	17	dog	2009	DOG
Zorc-1974-100-18	18	drink	1401	DRINK
Zorc-1974-100-19	19	dry	1398	DRY
Zorc-1974-100-20	20	ear	1247	EAR
Zorc-1974-100-21	21	earth	1228	EARTH (SOIL)
Zorc-1974-100-22	22	eat	1336	EAT
Zorc-1974-100-23	23	egg	744	EGG
Zorc-1974-100-24	24	eye	1248	EYE
Zorc-1974-100-25	25	fat	323	FAT (ORGANIC SUBSTANCE)
Zorc-1974-100-26	26	feather	1201	FEATHER
Zorc-1974-100-27	27	fingernail	1258	FINGERNAIL
Zorc-1974-100-28	28	fire	221	FIRE
Zorc-1974-100-29	29	fish (n)	227	FISH
Zorc-1974-100-30	30	fly (v)	1441	FLY (MOVE THROUGH AIR)
Zorc-1974-100-31	31	foot	1301	FOOT
Zorc-1974-100-32	32	full	1429	FULL
Zorc-1974-100-33	33	give	1447	GIVE
Zorc-1974-100-34	34	good at	1035	GOOD
Zorc-1974-100-35	35	green/unripe	2300	GREEN OR UNRIPE
Zorc-1974-100-36	36	hair	1040	HAIR
Zorc-1974-100-37	37	hand	1277	HAND
Zorc-1974-100-38	38	head	1256	HEAD
Zorc-1974-100-39	39	hear	1408	HEAR
Zorc-1974-100-40	40	heart	1223	HEART
Zorc-1974-100-41	41	horn	1393	HORN (ANATOMY)
Zorc-1974-100-42	42	I	1209	I
Zorc-1974-100-43	43	kill	1417	KILL
Zorc-1974-100-44	44	knee	1371	KNEE
Zorc-1974-100-45	45	know-fact	1410	KNOW (SOMETHING)
Zorc-1974-100-46	46	leaf	628	LEAF
Zorc-1974-100-47	47	lie down	215	LIE DOWN
Zorc-1974-100-48	48	liver	1224	LIVER
Zorc-1974-100-49	49	long	1203	LONG
Zorc-1974-100-50	50	louse	1392	LOUSE
Zorc-1974-100-51	51	man/male	2106	MALE PERSON
Zorc-1974-100-52	52	many	1198	MANY
Zorc-1974-100-53	53	meat	634	MEAT
Zorc-1974-100-54	54	moon	1313	MOON
Zorc-1974-100-55	55	mountain	639	MOUNTAIN
Zorc-1974-100-56	56	mouth	674	MOUTH
Zorc-1974-100-57	57	name	1405	NAME
Zorc-1974-100-58	58	neck	1333	NECK
Zorc-1974-100-59	59	new	1231	NEW
Zorc-1974-100-60	60	night	1233	NIGHT
Zorc-1974-100-61	61	nose	1221	NOSE
Zorc-1974-100-62	62	not	1240	NOT
Zorc-1974-100-63	63	one	1493	ONE
Zorc-1974-100-64	64	person	683	PERSON
Zorc-1974-100-65	65	rain	2108	RAINING OR RAIN
Zorc-1974-100-66	66	red	156	RED
Zorc-1974-100-67	67	road/trail	2252	PATH
Zorc-1974-100-68	68	root	670	ROOT
Zorc-1974-100-69	69	round	1395	ROUND
Zorc-1974-100-70	70	sand	671	SAND
Zorc-1974-100-71	71	say/said	1458	SAY
Zorc-1974-100-72	72	see	1409	SEE
Zorc-1974-100-73	73	seed-rice	714	SEED
Zorc-1974-100-74	74	sit	1416	SIT
Zorc-1974-100-75	75	skin	763	SKIN
Zorc-1974-100-76	76	sleep	1585	SLEEP
Zorc-1974-100-77	77	small	1246	SMALL
Zorc-1974-100-78	78	smoke	778	SMOKE (EXHAUST)
Zorc-1974-100-79	79	stand	1442	STAND
Zorc-1974-100-80	80	star	1430	STAR
Zorc-1974-100-81	81	stone	857	STONE
Zorc-1974-100-82	82	sun	1343	SUN
Zorc-1974-100-83	83	swim	1439	SWIM
Zorc-1974-100-84	84	tail	1220	TAIL
Zorc-1974-100-85	85	this	1214	THIS
Zorc-1974-100-86	86	that	78	THAT
Zorc-1974-100-87	87	thou	1215	THOU
Zorc-1974-100-88	88	tongue	1205	TONGUE
Zorc-1974-100-89	89	tooth	1380	TOOTH
Zorc-1974-100-90	90	tree/wood	2141	TREE OR WOOD
Zorc-1974-100-91	91	two	1498	TWO
Zorc-1974-100-92	92	walk	1443	WALK
Zorc-1974-100-93	93	warm/hot	2272	HOT OR WARM
Zorc-1974-100-94	94	water	948	WATER
Zorc-1974-100-95	95	we (excl)	1130	WE (EXCLUSIVE)
Zorc-1974-100-96	96	what?	1236	WHAT
Zorc-1974-100-97	97	white	1335	WHITE
Zorc-1974-100-98	98	who?	1235	WHO
Zorc-1974-100-99	99	woman	962	WOMAN
Zorc-1974-100-100	100	yellow	1424	YELLOW
