ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Cowen-2020-16-1	1	Amusement	3850	AMUSEMENT
Cowen-2020-16-2	2	Anger	82	ANGER
Cowen-2020-16-3	3	Awe	3851	AWE
Cowen-2020-16-4	4	Concentration	3852	CONCENTRATION
Cowen-2020-16-5	5	Confusion	3853	CONFUSION
Cowen-2020-16-6	6	Contempt	3844	CONTEMPT
Cowen-2020-16-7	7	Contentment	2941	HAPPINESS
Cowen-2020-16-8	8	Desire	2960	LONGING (WISH)
Cowen-2020-16-9	9	Disappointment	3845	DISAPPOINTMENT
Cowen-2020-16-10	10	Doubt	1308	DOUBT
Cowen-2020-16-11	11	Elation	3846	EXCITEMENT
Cowen-2020-16-12	12	Interest	3847	INTEREST (FEELING)
Cowen-2020-16-13	13	Pain	1783	PAIN
Cowen-2020-16-14	14	Sadness	3854	SADNESS
Cowen-2020-16-15	15	Surprise	3848	SURPRISE (FEELING)
Cowen-2020-16-16	16	Triumph	3849	TRIUMPH
