ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Bodt-2019-664-1	1	1sg	1209	I
Bodt-2019-664-2	2	2pl.excl	1213	YOU
Bodt-2019-664-3	3	2pl.incl	1131	WE (INCLUSIVE)
Bodt-2019-664-4	4	2sg	1215	THOU
Bodt-2019-664-5	5	3sg	262	HE OR SHE OR IT
Bodt-2019-664-6	6	ablative		
Bodt-2019-664-7	7	above, top	2379	UP OR ABOVE
Bodt-2019-664-8	8	achieve, obtain	694	GET
Bodt-2019-664-9	9	aconite		
Bodt-2019-664-10	10	after	1685	AFTER
Bodt-2019-664-11	11	afternoon	1807	AFTERNOON
Bodt-2019-664-12	12	agent		
Bodt-2019-664-13	13	alive, healthy	1422	BE ALIVE
Bodt-2019-664-14	14	all	98	ALL
Bodt-2019-664-15	15	allative		
Bodt-2019-664-16	16	amaranth		
Bodt-2019-664-17	17	angry (vi)	2223	BE ANGRY
Bodt-2019-664-18	18	ant	587	ANT
Bodt-2019-664-19	19	arrow	977	ARROW
Bodt-2019-664-20	20	ascend	705	GO UP (ASCEND)
Bodt-2019-664-21	21	ash	646	ASH
Bodt-2019-664-22	22	ask	1309	ASK (INQUIRE)
Bodt-2019-664-23	23	associative		
Bodt-2019-664-24	24	attic		
Bodt-2019-664-25	25	axe	677	AXE
Bodt-2019-664-26	26	back (n)	1291	BACK
Bodt-2019-664-27	27	back (wards)	2910	BACK (DIRECTION)
Bodt-2019-664-28	28	bad	1292	BAD
Bodt-2019-664-29	29	bamboo	1927	BAMBOO
Bodt-2019-664-30	30	banana	868	BANANA
Bodt-2019-664-31	31	barley	932	BARLEY
Bodt-2019-664-32	32	bastard	1947	BASTARD
Bodt-2019-664-33	33	bat	1793	BAT
Bodt-2019-664-34	34	beans	832	BEAN
Bodt-2019-664-35	35	bear	1820	BEAR
Bodt-2019-664-36	36	beat, hit	1433	HIT
Bodt-2019-664-37	37	beautiful	1427	BEAUTIFUL
Bodt-2019-664-38	38	bee	665	BEE
Bodt-2019-664-39	39	beer filter		
Bodt-2019-664-40	40	beer strainer		
Bodt-2019-664-41	41	behind	1686	BEHIND
Bodt-2019-664-42	42	belly, abdomen	2114	BELLY OR STOMACH
Bodt-2019-664-43	43	belt	772	BELT
Bodt-2019-664-44	44	big	1202	BIG
Bodt-2019-664-45	45	bind (v)	1917	TIE
Bodt-2019-664-46	46	bird	937	BIRD
Bodt-2019-664-47	47	bite	1403	BITE
Bodt-2019-664-48	48	bitter (vi)	887	BITTER
Bodt-2019-664-49	49	black	163	BLACK
Bodt-2019-664-50	50	blood	946	BLOOD
Bodt-2019-664-51	51	blow	176	BLOW (WITH MOUTH)
Bodt-2019-664-52	52	blow (wind)	175	BLOW (OF WIND)
Bodt-2019-664-53	53	boar, wild	3154	WILD BOAR
Bodt-2019-664-54	54	boil  (water)	792	BOIL (OF LIQUID)
Bodt-2019-664-55	55	boil (n)	793	BOIL (OF SKIN)
Bodt-2019-664-56	56	bone	1394	BONE
Bodt-2019-664-57	57	borrow	1823	BORROW
Bodt-2019-664-58	58	bow	994	BOW
Bodt-2019-664-59	59	brain	1583	BRAIN
Bodt-2019-664-60	60	branch	1531	BRANCH
Bodt-2019-664-61	61	break	2558	BREAK (CLEAVE)
Bodt-2019-664-62	62	breast, milk	2129	BREAST OR MILK
Bodt-2019-664-63	63	breath	870	BREATH
Bodt-2019-664-64	64	bridge	1011	BRIDGE
Bodt-2019-664-65	65	bridge, hanging		
Bodt-2019-664-66	66	bring	692	BRING
Bodt-2019-664-67	67	brother (elder)	1759	OLDER BROTHER
Bodt-2019-664-68	68	brother-in-law	2314	BROTHER-IN-LAW
Bodt-2019-664-69	69	brother, younger	1760	YOUNGER BROTHER
Bodt-2019-664-70	70	buckwheat, bitter	3256	BITTER BUCKWHEAT
Bodt-2019-664-71	71	buckwheat, sweet	2040	BUCKWHEAT
Bodt-2019-664-72	72	buffalo	934	BUFFALO
Bodt-2019-664-73	73	Bugun		
Bodt-2019-664-74	74	burn (vi)	1428	BURNING
Bodt-2019-664-75	75	burn, roast (vt)	1962	ROAST (SOMETHING)
Bodt-2019-664-76	76	butter	1245	BUTTER
Bodt-2019-664-77	77	butterfly	1791	BUTTERFLY
Bodt-2019-664-78	78	buy	1869	BUY
Bodt-2019-664-79	79	call for	1084	CALL
Bodt-2019-664-80	80	cane	146	SUGAR CANE
Bodt-2019-664-81	81	cap, hat	2130	HEADGEAR
Bodt-2019-664-82	82	carry	465	CARRY ON BACK
Bodt-2019-664-83	83	cat	1208	CAT
Bodt-2019-664-84	84	cattle, cow	1153	CATTLE
Bodt-2019-664-85	85	cave	1155	CAVE
Bodt-2019-664-86	86	charcoal	1188	CHARCOAL
Bodt-2019-664-87	87	chest	1592	CHEST
Bodt-2019-664-88	88	chew	321	CHEW
Bodt-2019-664-89	89	chicken	1318	CHICKEN
Bodt-2019-664-90	90	child	1801	CHILD (DESCENDANT)
Bodt-2019-664-91	91	chili	919	CHILI PEPPER
Bodt-2019-664-92	92	chin	1510	CHIN
Bodt-2019-664-93	93	civet or spotted wild cat	3157	CIVET
Bodt-2019-664-94	94	civet, palm	3157	CIVET
Bodt-2019-664-95	95	clean	704	CLEAN
Bodt-2019-664-96	96	-		
Bodt-2019-664-97	97	cliff, ravine	1930	RAVINE
Bodt-2019-664-98	98	clitoris	3257	CLITORIS
Bodt-2019-664-99	99	clothing	1895	CLOTHES
Bodt-2019-664-100	100	cloud, mist, fog	3275	CLOUD OR FOG
Bodt-2019-664-101	101	cockroach	1575	COCKROACH
Bodt-2019-664-102	102	cold	1287	COLD
Bodt-2019-664-103	103	cold (vi)		
Bodt-2019-664-104	104	comb	1475	COMB
Bodt-2019-664-105	105	come	1446	COME
Bodt-2019-664-106	106	comparative degree		
Bodt-2019-664-107	107	cook	1100	COOK (SOMETHING)
Bodt-2019-664-108	108	copula, existential	1579	BE
Bodt-2019-664-109	109	copula, negative		
Bodt-2019-664-110	110	corpse	767	CORPSE
Bodt-2019-664-111	111	cotton	1850	COTTON
Bodt-2019-664-112	112	cough (vi)	879	COUGH
Bodt-2019-664-113	113	count	1420	COUNT
Bodt-2019-664-114	114	cover (v)	761	COVER
Bodt-2019-664-115	115	creeper, vine		
Bodt-2019-664-116	116	crow	913	CROW
Bodt-2019-664-117	117	cry	1839	CRY
Bodt-2019-664-118	118	cucumber	496	CUCUMBER
Bodt-2019-664-119	119	curcuma sp.	2842	TURMERIC
Bodt-2019-664-120	120	cure (vi)		
Bodt-2019-664-121	121	cut	2156	CUT (WITH KNIFE)
Bodt-2019-664-122	122	dance	1879	DANCE
Bodt-2019-664-123	123	daughter	1357	DAUGHTER
Bodt-2019-664-124	124	daughter-in-law	1057	DAUGHTER-IN-LAW
Bodt-2019-664-125	125	day after tomorrow	1179	DAY AFTER TOMORROW
Bodt-2019-664-126	126	day after two days	2332	THREE DAYS FROM NOW
Bodt-2019-664-127	127	day before two days	2333	THREE DAYS BEFORE NOW
Bodt-2019-664-128	128	day before yesterday	1180	DAY BEFORE YESTERDAY
Bodt-2019-664-129	129	deaf	996	DEAF
Bodt-2019-664-130	130	deep	1593	DEEP
Bodt-2019-664-131	131	deer, barking	3152	MUNTJACS
Bodt-2019-664-132	132	deer, sambar		
Bodt-2019-664-133	133	defeat (vi)	866	WIN
Bodt-2019-664-134	134	deity, ghost	1944	GOD
Bodt-2019-664-135	135	descend	2014	GO DOWN (DESCEND)
Bodt-2019-664-136	136	die	1494	DIE
Bodt-2019-664-137	137	dig	1418	DIG
Bodt-2019-664-138	138	dirty	1230	DIRTY
Bodt-2019-664-139	139	disease	1986	DISEASE
Bodt-2019-664-140	140	do	813	DO
Bodt-2019-664-141	141	dog	2009	DOG
Bodt-2019-664-142	142	dog, wild	2448	WILD DOG
Bodt-2019-664-143	143	door	1567	DOOR
Bodt-2019-664-144	144	down	1326	DOWN
Bodt-2019-664-145	145	down (visible)		
Bodt-2019-664-146	146	dragon, thunder, lightning		
Bodt-2019-664-147	147	dream (n)	2374	DREAM
Bodt-2019-664-148	148	drink	1401	DRINK
Bodt-2019-664-149	149	dry (adj.)	1398	DRY
Bodt-2019-664-150	150	dry, dry up (v.i.)	1786	DRY UP
Bodt-2019-664-151	151	dual		
Bodt-2019-664-152	152	eagle, buzzard	2683	EAGLE OR HAWK
Bodt-2019-664-153	153	ear	1247	EAR
Bodt-2019-664-154	154	earthworm	2350	EARTHWORM
Bodt-2019-664-155	155	eat	1336	EAT
Bodt-2019-664-156	156	egg	744	EGG
Bodt-2019-664-157	157	eggplant	1146	AUBERGINE
Bodt-2019-664-158	158	eight	1705	EIGHT
Bodt-2019-664-159	159	elbow	981	ELBOW
Bodt-2019-664-160	160	elephant	1290	ELEPHANT
Bodt-2019-664-161	161	empty	1624	EMPTY
Bodt-2019-664-162	162	excrement	675	FAECES (EXCREMENT)
Bodt-2019-664-163	163	excrete	676	SHIT (DEFECATE)
Bodt-2019-664-164	164	exit	1107	GO OUT
Bodt-2019-664-165	165	eye	1248	EYE
Bodt-2019-664-166	166	face	1560	FACE
Bodt-2019-664-167	167	falcon	3258	FALCON
Bodt-2019-664-168	168	fall	1280	FALL
Bodt-2019-664-169	169	far	1406	FAR
Bodt-2019-664-170	170	fast	1631	FAST
Bodt-2019-664-171	171	fat (n)	1282	FAT (FROM ANIMALS)
Bodt-2019-664-172	172	father	1217	FATHER
Bodt-2019-664-173	173	fear (vi)	1419	FEAR (BE AFRAID)
Bodt-2019-664-174	174	female	1551	FEMALE
Bodt-2019-664-175	175	fence	1690	FENCE
Bodt-2019-664-176	176	fern, fiddlehead		
Bodt-2019-664-177	177	fetch		
Bodt-2019-664-178	178	few, little	1242	FEW
Bodt-2019-664-179	179	field	212	FIELD
Bodt-2019-664-180	180	finger	1303	FINGER
Bodt-2019-664-181	181	fire	221	FIRE
Bodt-2019-664-182	182	fire prefix		
Bodt-2019-664-183	183	fish	227	FISH
Bodt-2019-664-184	184	five	493	FIVE
Bodt-2019-664-185	185	flame	889	FLAME
Bodt-2019-664-186	186	flee	956	FLEE
Bodt-2019-664-187	187	float	1574	FLOAT
Bodt-2019-664-188	188	flour	1594	FLOUR
Bodt-2019-664-189	189	flow	2003	FLOW
Bodt-2019-664-190	190	fly (n)	1504	FLY (INSECT)
Bodt-2019-664-191	191	fly (vi)	1441	FLY (MOVE THROUGH AIR)
Bodt-2019-664-192	192	fodder	3046	FODDER
Bodt-2019-664-193	193	food	256	FOOD
Bodt-2019-664-194	194	forehead	123	FOREHEAD
Bodt-2019-664-195	195	forest	420	FOREST
Bodt-2019-664-196	196	forget	1523	FORGET
Bodt-2019-664-197	197	four	1500	FOUR
Bodt-2019-664-198	198	friend	1325	FRIEND
Bodt-2019-664-199	199	frog	503	FROG
Bodt-2019-664-200	200	frost	2034	FROST
Bodt-2019-664-201	201	fruit	1507	FRUIT
Bodt-2019-664-202	202	frying pan	31	PAN
Bodt-2019-664-203	203	full	1429	FULL
Bodt-2019-664-204	204	gall, bile	1780	BILE
Bodt-2019-664-205	205	garden	586	GARDEN
Bodt-2019-664-206	206	garlic	2368	GARLIC
Bodt-2019-664-207	207	give	1447	GIVE
Bodt-2019-664-208	208	go	695	GO
Bodt-2019-664-209	209	goat	1502	GOAT
Bodt-2019-664-210	210	goitre	1957	GOITER
Bodt-2019-664-211	211	gold	1369	GOLD
Bodt-2019-664-212	212	good	1035	GOOD
Bodt-2019-664-213	213	goral	3259	GORAL
Bodt-2019-664-214	214	gourd	411	GOURD
Bodt-2019-664-215	215	grandfather	1383	GRANDFATHER
Bodt-2019-664-216	216	grandmother	1496	GRANDMOTHER
Bodt-2019-664-217	217	green	1425	GREEN
Bodt-2019-664-218	218	grind, pound	1033	GRIND
Bodt-2019-664-219	219	gum	139	GUMS
Bodt-2019-664-220	220	hail	609	HAIL
Bodt-2019-664-221	221	hair (body): feather	2381	FEATHER OR FUR OR HAIR
Bodt-2019-664-222	222	hair (head)	2648	HAIR (HEAD)
Bodt-2019-664-223	223	halt, stop	2880	HALT (STOP)
Bodt-2019-664-224	224	hand, arm	2121	ARM OR HAND
Bodt-2019-664-225	225	hard	1884	HARD
Bodt-2019-664-226	226	hatch	3116	HATCH (OUT)
Bodt-2019-664-227	227	head	1256	HEAD
Bodt-2019-664-228	228	heart	1223	HEART
Bodt-2019-664-229	229	hearth, fireplace	185	FIREPLACE
Bodt-2019-664-230	230	heavy	1210	HEAVY
Bodt-2019-664-231	231	here	136	HERE
Bodt-2019-664-232	232	hide	2486	HIDE
Bodt-2019-664-233	233	hold	1448	HOLD
Bodt-2019-664-234	234	honey	942	HONEY
