ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Abraham-2018-307-146	1333	NECK	146	neck
Abraham-2018-307-147	1382	NEEDLE (FOR SEWING)	147	needle
Abraham-2018-307-148	1231	NEW	148	new
Abraham-2018-307-149	1233	NIGHT	149	night
Abraham-2018-307-150	1483	NINE	150	nine
Abraham-2018-307-151	12	MIDDAY	151	noon
Abraham-2018-307-152	1221	NOSE	152	nose
Abraham-2018-307-153	1484	OIL (ORGANIC SUBSTANCE)	153	oil
Abraham-2018-307-154	2112	OLD (AGED)	154	old
Abraham-2018-307-155	1493	ONE	155	one
Abraham-2018-307-156	2366	ONION	156	onion
Abraham-2018-307-157	2026	RICE PLANT	157	paddy rice
Abraham-2018-307-158	1183	PALM OF HAND	158	palm
Abraham-2018-307-159	648	PAPER	159	paper
Abraham-2018-307-160	2252	PATH	160	path
Abraham-2018-307-161	2364	PEANUT	161	peanut
Abraham-2018-307-162	683	PERSON	162	person
Abraham-2018-307-163	1337	PIG	163	pig
Abraham-2018-307-164	1044	PILLOW	164	pillow
Abraham-2018-307-165	593	POTATO	165	potato
Abraham-2018-307-166	1136	RABBIT	166	rabbit
Abraham-2018-307-167	658	RAIN (PRECIPITATION)	167	rain
Abraham-2018-307-168	1733	RAINBOW	168	rainbow
Abraham-2018-307-169	1490	RAT	169	rat
Abraham-2018-307-170	156	RED	170	red
Abraham-2018-307-171	919	CHILI PEPPER	171	red pepper
Abraham-2018-307-172	1019	RIGHT	172	right
Abraham-2018-307-173	1374	RING	173	ring (on finger)
Abraham-2018-307-174	178	RIPE	174	ripe
Abraham-2018-307-175	666	RIVER	175	river
Abraham-2018-307-176	667	ROAD	176	road
Abraham-2018-307-177	769	ROOF	177	roof
Abraham-2018-307-178	670	ROOT	178	root
Abraham-2018-307-179	1728	ROTTEN	179	rotten (fruit)
Abraham-2018-307-180	1274	SALT	180	salt
Abraham-2018-307-181	200	SAME	181	same
Abraham-2018-307-182	671	SAND	182	sand
Abraham-2018-307-183	1474	SEA	183	sea
Abraham-2018-307-184	714	SEED	184	seed
Abraham-2018-307-185	1704	SEVEN	185	seven
Abraham-2018-307-186	193	SHALLOW	186	shallow
Abraham-2018-307-187	1645	SHORT	187	short (length)
Abraham-2018-307-188	759	SILVER	188	silver
Abraham-2018-307-189	1703	SIX	189	six
Abraham-2018-307-190	763	SKIN	190	skin
Abraham-2018-307-191	1732	SKY	191	sky
Abraham-2018-307-192	701	SLOW	192	slow
Abraham-2018-307-193	1246	SMALL	193	small
Abraham-2018-307-194	778	SMOKE (EXHAUST)	194	smoke
Abraham-2018-307-195	730	SNAKE	195	snake
Abraham-2018-307-196	1228	EARTH (SOIL)	196	soil ground
Abraham-2018-307-197	1241	SOME	197	some
Abraham-2018-307-198	1620	SON	198	son
Abraham-2018-307-199	1906	SOUR	199	sour
Abraham-2018-307-200	945	SPEAR	200	spear
Abraham-2018-307-201	544	SPICY	201	spicy, hot
Abraham-2018-307-202	843	SPIDER	202	spider
Abraham-2018-307-203	1378	SPOON	203	spoon (for eating)
Abraham-2018-307-204	1430	STAR	204	star
Abraham-2018-307-205	857	STONE	205	stone
Abraham-2018-307-206	146	SUGAR CANE	206	sugarcane
Abraham-2018-307-207	1343	SUN	207	sun
Abraham-2018-307-208	125	SWEAT (SUBSTANCE)	208	sweat
Abraham-2018-307-209	717	SWEET	209	sweet
Abraham-2018-307-210	1220	TAIL	210	tail
Abraham-2018-307-211	1515	TEN	211	ten
Abraham-2018-307-212	78	THAT	212	that thing
Abraham-2018-307-213			213	these things
Abraham-2018-307-214	1400	THIN (SLIM)	214	thin
Abraham-2018-307-215	847	THIRSTY	215	thirsty
Abraham-2018-307-216	1214	THIS	216	this thing
Abraham-2018-307-217	124	THORN	217	thorn
Abraham-2018-307-218			218	those things
Abraham-2018-307-219	1843	THOUSAND	219	thousand
Abraham-2018-307-220	1161	THREAD	220	thread
Abraham-2018-307-221	492	THREE	221	three
Abraham-2018-307-222	1150	THUNDER	222	thunder
Abraham-2018-307-223	846	TIGER	223	tiger
Abraham-2018-307-224	1403	BITE	224	to bite
Abraham-2018-307-225	792	BOIL (OF LIQUID)	225	to boil (water)
Abraham-2018-307-226	2102	BURN	226	to burn
Abraham-2018-307-227	1869	BUY	227	to buy
Abraham-2018-307-228	1446	COME	228	to come
Abraham-2018-307-229	1100	COOK (SOMETHING)	229	to cook
Abraham-2018-307-230	1839	CRY	230	to cry
Abraham-2018-307-231	1432	CUT	231	to cut something
Abraham-2018-307-232	1879	DANCE	232	to dance
Abraham-2018-307-233	1494	DIE	233	to die
Abraham-2018-307-234	2575	DO OR MAKE	234	to do make
Abraham-2018-307-235	1920	DREAM (SOMETHING)	235	to dream
Abraham-2018-307-236	1401	DRINK	236	to drink
Abraham-2018-307-237	1336	EAT	237	to eat
Abraham-2018-307-238	749	ENTER	238	to enter
Abraham-2018-307-239	1441	FLY (MOVE THROUGH AIR)	239	to fly
Abraham-2018-307-240	1523	FORGET	240	to forget
Abraham-2018-307-241	1447	GIVE	241	to give
Abraham-2018-307-242	695	GO	242	to go
Abraham-2018-307-243	1607	HATE	243	to hate
Abraham-2018-307-244	1408	HEAR	244	to hear
Abraham-2018-307-245	1135	KICK	245	to kick
Abraham-2018-307-246	1417	KILL	246	to kill
Abraham-2018-307-247	1410	KNOW (SOMETHING)	247	to know
Abraham-2018-307-248	1355	LAUGH	248	to laugh
Abraham-2018-307-249	601	LIE (MISLEAD)	249	to lie, fib
Abraham-2018-307-250	501	LIFT	250	to lift
Abraham-2018-307-251	923	LOVE	251	to love
Abraham-2018-307-252	1413	PLAY	252	to play
Abraham-2018-307-253	1455	PULL	253	to pull
Abraham-2018-307-254	1452	PUSH	254	to push
Abraham-2018-307-255	168	REST	255	to rest
Abraham-2018-307-256	1409	SEE	256	to see
Abraham-2018-307-257	1571	SELL	257	to sell
Abraham-2018-307-258	1457	SEW	258	to sew
Abraham-2018-307-259	1261	SING	259	to sing
Abraham-2018-307-260	1416	SIT	260	to sit
Abraham-2018-307-261	1585	SLEEP	261	to sleep
Abraham-2018-307-262	1623	SPEAK	262	to speak
Abraham-2018-307-263	1442	STAND	263	to stand
Abraham-2018-307-264	713	STEAL	264	to steal
Abraham-2018-307-265	1439	SWIM	265	to swim
Abraham-2018-307-266	1749	TAKE	266	to take
Abraham-2018-307-267	138	BATHE	267	to take bath
Abraham-2018-307-268	1711	TELL	268	to tell
Abraham-2018-307-269	1456	THROW	269	to throw
Abraham-2018-307-270	1917	TIE	270	to tie
Abraham-2018-307-271	1590	WAIT (FOR)	271	to wait
Abraham-2018-307-272	1443	WALK	272	to walk
Abraham-2018-307-273	1453	WASH	273	to wash
Abraham-2018-307-274	133	WEAVE	274	to weave (on loom)
Abraham-2018-307-275	1454	WIPE	275	to wipe
Abraham-2018-307-276	1086	WORK (ACTIVITY)	276	to work
Abraham-2018-307-277	1283	TODAY	277	today
Abraham-2018-307-278	1329	TOMORROW	278	tomorrow
Abraham-2018-307-279	1205	TONGUE	279	tongue
Abraham-2018-307-280	1380	TOOTH	280	tooth
Abraham-2018-307-281	906	TREE	281	tree
Abraham-2018-307-282	112	TURTLE	282	turtle
Abraham-2018-307-283	1707	TWELVE	283	twelve
Abraham-2018-307-284	1710	TWENTY	284	twenty
Abraham-2018-307-285	1498	TWO	285	two
Abraham-2018-307-286	926	RICE	286	uncooked rice
Abraham-2018-307-287	930	VILLAGE	287	village
Abraham-2018-307-288	933	WALL (OF HOUSE)	288	wall of house
Abraham-2018-307-289	948	WATER	289	water
Abraham-2018-307-290	1469	WEEK	290	week
Abraham-2018-307-291	1726	WET	291	wet
Abraham-2018-307-292	1236	WHAT	292	what
Abraham-2018-307-293	1077	WHEAT	293	wheat
Abraham-2018-307-294	1238	WHEN	294	when (near future)
Abraham-2018-307-295	1237	WHERE	295	where
Abraham-2018-307-296	1335	WHITE	296	white
Abraham-2018-307-297	1235	WHO	297	who
Abraham-2018-307-298	1243	WIDE	298	wide, broad
Abraham-2018-307-299	1199	WIFE	299	wife
Abraham-2018-307-300	960	WIND	300	wind
Abraham-2018-307-301	1375	WINDOW	301	window
Abraham-2018-307-302	962	WOMAN	302	woman
Abraham-2018-307-303	1226	YEAR	303	year
Abraham-2018-307-304	1424	YELLOW	304	yellow
Abraham-2018-307-305	1174	YESTERDAY	305	yesterday
Abraham-2018-307-306	1760	YOUNGER BROTHER	306	younger brother (gen)
Abraham-2018-307-307	1761	YOUNGER SISTER	307	younger sister (gen)
