ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Dunn-2011-146-1	1	animal	619	ANIMAL
Dunn-2011-146-2	2	back	1291	BACK
Dunn-2011-146-3	3	bad	1292	BAD
Dunn-2011-146-4	4	belly	1251	BELLY
Dunn-2011-146-5	5	big	1202	BIG
Dunn-2011-146-6	6	bird	937	BIRD
Dunn-2011-146-7	7	bite	1403	BITE
Dunn-2011-146-8	8	blood	946	BLOOD
Dunn-2011-146-9	9	blow	176	BLOW (WITH MOUTH)
Dunn-2011-146-10	10	bone	1394	BONE
Dunn-2011-146-11	11	breast	1402	BREAST
Dunn-2011-146-12	12	breathe	1407	BREATHE
Dunn-2011-146-13	13	child	2099	CHILD
Dunn-2011-146-14	14	claw/nail	72	CLAW
Dunn-2011-146-15	15	cloud	1489	CLOUD
Dunn-2011-146-16	16	cut	1432	CUT
Dunn-2011-146-17	17	dance	1879	DANCE
Dunn-2011-146-18	18	day	1225	DAY (NOT NIGHT)
Dunn-2011-146-19	19	die	1494	DIE
Dunn-2011-146-20	20	dig	1418	DIG
Dunn-2011-146-21	21	dirty	1230	DIRTY
Dunn-2011-146-22	22	dog	2009	DOG
Dunn-2011-146-23	23	drink	1401	DRINK
Dunn-2011-146-24	24	ear	1247	EAR
Dunn-2011-146-25	25	earth	1228	EARTH (SOIL)
Dunn-2011-146-26	26	eat	1336	EAT
Dunn-2011-146-27	27	egg	744	EGG
Dunn-2011-146-28	28	eye	1248	EYE
Dunn-2011-146-29	29	fall	1280	FALL
Dunn-2011-146-30	30	far	1406	FAR
Dunn-2011-146-31	31	fat	2449	FAT (OF MEAT AND FOOD)
Dunn-2011-146-32	32	father	1217	FATHER
Dunn-2011-146-33	33	fear	1419	FEAR (BE AFRAID)
Dunn-2011-146-34	34	fire	221	FIRE
Dunn-2011-146-35	35	fish	227	FISH
Dunn-2011-146-36	36	flow	2003	FLOW
Dunn-2011-146-37	37	flower	239	FLOWER
Dunn-2011-146-38	38	foot	1301	FOOT
Dunn-2011-146-39	39	fruit	1507	FRUIT
Dunn-2011-146-40	40	full	1429	FULL
Dunn-2011-146-41	41	give	1447	GIVE
Dunn-2011-146-42	42	good	1035	GOOD
Dunn-2011-146-43	43	hair	1040	HAIR
Dunn-2011-146-44	44	hand	1277	HAND
Dunn-2011-146-45	45	he	1211	HE
Dunn-2011-146-46	46	head	1256	HEAD
Dunn-2011-146-47	47	hear	1408	HEAR
Dunn-2011-146-48	48	heavy	1210	HEAVY
Dunn-2011-146-49	49	here	136	HERE
Dunn-2011-146-50	50	hold	1448	HOLD
Dunn-2011-146-51	51	husband	1200	HUSBAND
Dunn-2011-146-52	52	I	1209	I
Dunn-2011-146-53	53	knee	1371	KNEE
Dunn-2011-146-54	54	knife	1352	KNIFE
Dunn-2011-146-55	55	know	3626	KNOW
Dunn-2011-146-56	56	laugh	1355	LAUGH
Dunn-2011-146-57	57	leaf	628	LEAF
Dunn-2011-146-58	58	leftside	244	LEFT
Dunn-2011-146-59	59	live	1422	BE ALIVE
Dunn-2011-146-60	60	liver	1224	LIVER
Dunn-2011-146-61	61	long	1203	LONG
Dunn-2011-146-62	62	louse	1392	LOUSE
Dunn-2011-146-63	63	male	1553	MALE
Dunn-2011-146-64	64	many	1198	MANY
