ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Dixon-1919-175-54	1220	TAIL	53	tail (2)
Dixon-1919-175-55	1838	NAVEL	54	navel
Dixon-1919-175-56	301	CHIEFTAIN	55	chief
Dixon-1919-175-57	394	SHAMAN (FOLK HEALER)	56	shaman, ceremonial initiate
Dixon-1919-175-58	1252	HOUSE	57	house (1)
Dixon-1919-175-59	1252	HOUSE	58	house (2)
Dixon-1919-175-60	994	BOW	59	bow
Dixon-1919-175-61	977	ARROW	60	arrow (1)
Dixon-1919-175-62	977	ARROW	61	arrow (2)
Dixon-1919-175-63	1352	KNIFE	62	knife
Dixon-1919-175-64	1844	BOAT	63	boat (1)
Dixon-1919-175-65	1844	BOAT	63a	63a. boat (2)
Dixon-1919-175-66	1844	BOAT	64	boat (3)
Dixon-1919-175-67	1124	PIPE	65	pipe (1)
Dixon-1919-175-68	1124	PIPE	66	pipe (2)
Dixon-1919-175-69	225	PESTLE	67	pestle (1)
Dixon-1919-175-70	225	PESTLE	68	pestle (2)
Dixon-1919-175-71	1343	SUN	69	sun (1)
Dixon-1919-175-72	1343	SUN	70	sun (2)
Dixon-1919-175-73	1313	MOON	71	moon
Dixon-1919-175-74	1430	STAR	72	star
Dixon-1919-175-75	1233	NIGHT	73	night (1)
Dixon-1919-175-76	1233	NIGHT	74	night (2)
Dixon-1919-175-77	1489	CLOUD	75	cloud
Dixon-1919-175-78	1654	LIGHTNING	76	lightning
Dixon-1919-175-79	658	RAIN (PRECIPITATION)	77	rain
Dixon-1919-175-80	784	SNOW	78	snow
Dixon-1919-175-81	221	FIRE	79	fire
Dixon-1919-175-82	778	SMOKE (EXHAUST)	80	smoke
Dixon-1919-175-83	646	ASH	81	ash
Dixon-1919-175-84	1188	CHARCOAL	82	coal
Dixon-1919-175-85	948	WATER	83	water (1)
Dixon-1919-175-86	948	WATER	84	water (2)
Dixon-1919-175-87	1228	EARTH (SOIL)	85	earth
Dixon-1919-175-88	639	MOUNTAIN	86	mountain (1)
Dixon-1919-175-89	639	MOUNTAIN	87	mountain (2)
Dixon-1919-175-90	857	STONE	88	stone
Dixon-1919-175-91	1274	SALT	89	salt
Dixon-1919-175-92	1803	WOOD	90	wood
Dixon-1919-175-93	606	GRASS	91	grass, brush
Dixon-1919-175-94			92	sugar pine
Dixon-1919-175-95			93	yellow pine
Dixon-1919-175-96			94	digger pine
Dixon-1919-175-97	1009	CHESTNUT TREE	95	buckeye
Dixon-1919-175-98	520	MANZANITA	96	manzanita (1)
Dixon-1919-175-99	520	MANZANITA	97	manzanita (2)
Dixon-1919-175-100	521	TULE	98	tule (1)
Dixon-1919-175-101	521	TULE	99	tule (2)
Dixon-1919-175-102	521	TULE	100	tule (3)
Dixon-1919-175-103	2009	DOG	101	dog
Dixon-1919-175-104	912	COYOTE	102	coyote
Dixon-1919-175-105	1312	FOX	103	fox
Dixon-1919-175-106	1820	BEAR	104	bear
Dixon-1919-175-107	2243	REPAIR	105	grizzly bear
Dixon-1919-175-108	1891	PUMA	106	puma
Dixon-1919-175-109	1936	DEER	107	deer
Dixon-1919-175-110	1772	ELK	108	elk
Dixon-1919-175-111	1190	HARE	109	jackrabbit
Dixon-1919-175-112	937	BIRD	110	bird
Dixon-1919-175-113	1865	BUZZARD	111	buzzard
Dixon-1919-175-114	1830	CRANE	112	crane (1)
Dixon-1919-175-115	1830	CRANE	113	crane (2)
Dixon-1919-175-116	112	TURTLE	114	turtle
Dixon-1919-175-117	871	RATTLESNAKE	115	rattlesnake (1)
Dixon-1919-175-118	871	RATTLESNAKE	116	rattlesnake (2)
Dixon-1919-175-119	503	FROG	117	frog
Dixon-1919-175-120	227	FISH	118	fish (1)
Dixon-1919-175-121	227	FISH	119	fish (2)
Dixon-1919-175-122	944	SALMON	120	salmon
Dixon-1919-175-123	795	TROUT	121	trout
Dixon-1919-175-124	1504	FLY (INSECT)	122	fly
Dixon-1919-175-125	843	SPIDER	123	spider (1)
Dixon-1919-175-126	843	SPIDER	124	spider (2)
Dixon-1919-175-127	1392	LOUSE	125	louse
Dixon-1919-175-128	232	FLEA	126	flea
Dixon-1919-175-129	607	GRASSHOPPER	127	grasshopper
Dixon-1919-175-130	1219	WORM	128	worm
Dixon-1919-175-131	1405	NAME	129	name
Dixon-1919-175-132	1335	WHITE	130	white
Dixon-1919-175-133	163	BLACK	131	black (1)
Dixon-1919-175-134	163	BLACK	132	black (2)
Dixon-1919-175-135	156	RED	133	red
Dixon-1919-175-136	1202	BIG	134	large
Dixon-1919-175-137	1246	SMALL	135	small
Dixon-1919-175-138	1209	I	136	I
Dixon-1919-175-139	1215	THOU	137	thou
Dixon-1919-175-140	1212	WE	138	we
Dixon-1919-175-141	1214	THIS	139	this (1)
Dixon-1919-175-142	1214	THIS	140	this (1)
Dixon-1919-175-143	78	THAT	141	that (1)
Dixon-1919-175-144	78	THAT	142	that (2)
Dixon-1919-175-145	78	THAT	143	that (3)
Dixon-1919-175-146	1235	WHO	144	who
Dixon-1919-175-147	1236	WHAT	145	what
Dixon-1919-175-148	1591	UP	146	up (1)
Dixon-1919-175-149	1591	UP	147	up (2)
Dixon-1919-175-150	1326	DOWN	148	down
Dixon-1919-175-151	1329	TOMORROW	149	tomorrow (1)
Dixon-1919-175-152	1329	TOMORROW	150	tomorrow (2)
Dixon-1919-175-153	1493	ONE	151	one
Dixon-1919-175-154	1498	TWO	152	two (1)
Dixon-1919-175-155	1498	TWO	153	two (2)
Dixon-1919-175-156	492	THREE	154	three
Dixon-1919-175-157	493	FIVE	155	five (1)
Dixon-1919-175-158	493	FIVE	156	five (2)
Dixon-1919-175-159	1336	EAT	157	eat (1)
Dixon-1919-175-160	1336	EAT	158	eat (2)
Dixon-1919-175-161	1401	DRINK	159	drink
Dixon-1919-175-162	1879	DANCE	160	dance (1)
Dixon-1919-175-163	1519	RUN	161	run
Dixon-1919-175-164	1879	DANCE	162	dance (1)
Dixon-1919-175-165	1879	DANCE	163	dance (2)
Dixon-1919-175-166	1261	SING	164	sing
Dixon-1919-175-167	1585	SLEEP	165	sleep (1)
Dixon-1919-175-168	1585	SLEEP	166	sleep (2)
Dixon-1919-175-169	1409	SEE	167	see
Dixon-1919-175-170	1417	KILL	168	kill
Dixon-1919-175-171	1447	GIVE	169	give
Dixon-1919-175-172	1355	LAUGH	170	laugh
Dixon-1919-175-173	1839	CRY	171	cry, mourn
