ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hantgan-2018-302-1	1	GUEST OR STRANGER	2908	GUEST OR STRANGER
Hantgan-2018-302-2	2	AGE	1789	AGE
Hantgan-2018-302-3	3	ANIMAL	619	ANIMAL
Hantgan-2018-302-4	4	ANSWER	1275	ANSWER
Hantgan-2018-302-5	5	ARMPIT	1886	ARMPIT
Hantgan-2018-302-6	6	ARRIVE	1387	ARRIVE
Hantgan-2018-302-7	7	ASH	646	ASH
Hantgan-2018-302-8	8	BACK	1291	BACK
Hantgan-2018-302-9	9	BAD	1292	BAD
Hantgan-2018-302-10	10	BARK	1204	BARK
Hantgan-2018-302-11	11	BEARD	678	BEARD
Hantgan-2018-302-12	12	BEAUTIFUL	1427	BEAUTIFUL
Hantgan-2018-302-13	13	BEGIN	1806	BEGIN
Hantgan-2018-302-14	14	BELLY	1251	BELLY
Hantgan-2018-302-15	15	BESIDE	1816	BESIDE
Hantgan-2018-302-16	16	BETRAY	1902	BETRAY
Hantgan-2018-302-17	17	BIG	1202	BIG
Hantgan-2018-302-18	18	BIRD	937	BIRD
Hantgan-2018-302-19	19	BITE	1403	BITE
Hantgan-2018-302-20	20	BITTER	887	BITTER
Hantgan-2018-302-21	21	BLACKSMITH	1001	BLACKSMITH
Hantgan-2018-302-22	22	BLANKET	806	BLANKET
Hantgan-2018-302-23	23	BLINK	1655	BLINK
Hantgan-2018-302-24	24	BLOOD	946	BLOOD
Hantgan-2018-302-25	25	BODY	1480	BODY
Hantgan-2018-302-26	26	BONE	1394	BONE
Hantgan-2018-302-27	27	BREAKFAST	1322	BREAKFAST
Hantgan-2018-302-28	28	BREAST	1402	BREAST
Hantgan-2018-302-29	29	BREATHE	1407	BREATHE
Hantgan-2018-302-30	30	BROOM	245	BROOM
Hantgan-2018-302-31	31	BUILD	1840	BUILD
Hantgan-2018-302-32	32	BURN (SOMETHING)	141	BURN (SOMETHING)
Hantgan-2018-302-33	33	BURY	1719	BURY
Hantgan-2018-302-34	34	BUY	1869	BUY
Hantgan-2018-302-35	35	CALL	1084	CALL
Hantgan-2018-302-36	36	CAMEL	1871	CAMEL
Hantgan-2018-302-37	37	CARRY ON HEAD	414	CARRY ON HEAD
Hantgan-2018-302-38	38	CARVE	228	CARVE
Hantgan-2018-302-39	39	CASSAVA	925	CASSAVA
Hantgan-2018-302-40	40	CAT	1208	CAT
Hantgan-2018-302-41	41	CAVE	1155	CAVE
Hantgan-2018-302-42	42	CHEEK	1730	CHEEK
Hantgan-2018-302-43	43	CHEST	1592	CHEST
Hantgan-2018-302-44	44	CHICKEN	1318	CHICKEN
Hantgan-2018-302-45	45	CHIEFTAIN	301	CHIEFTAIN
Hantgan-2018-302-46	46	CHILD	2099	CHILD
Hantgan-2018-302-47	47	CHIN	1510	CHIN
Hantgan-2018-302-48	48	CLOUD	1489	CLOUD
Hantgan-2018-302-49	49	COLD	1287	COLD
Hantgan-2018-302-50	50	COME	1446	COME
Hantgan-2018-302-51	51	COME BACK	581	COME BACK
Hantgan-2018-302-52	52	COTTON	1850	COTTON
Hantgan-2018-302-53	53	COUNT	1420	COUNT
Hantgan-2018-302-54	54	COUNTRY	1300	COUNTRY
Hantgan-2018-302-55	55	COW	1007	COW
Hantgan-2018-302-56	56	CRY	1839	CRY
Hantgan-2018-302-57	57	DEW	1977	DEW
Hantgan-2018-302-58	58	DIE	1494	DIE
Hantgan-2018-302-59	59	DIG	1418	DIG
Hantgan-2018-302-60	60	DISEASE	1986	DISEASE
Hantgan-2018-302-61	61	DIVIDE	1119	DIVIDE
Hantgan-2018-302-62	62	DOG	2009	DOG
Hantgan-2018-302-63	63	DONKEY	1862	DONKEY
Hantgan-2018-302-64	64	DOOR	1567	DOOR
Hantgan-2018-302-65	65	DOVE	1853	DOVE
Hantgan-2018-302-66	66	DRINK	1401	DRINK
Hantgan-2018-302-67	67	DRIP (FALL IN GLOBULES)	808	DRIP (FALL IN GLOBULES)
Hantgan-2018-302-68	68	DRY	1398	DRY
Hantgan-2018-302-69	69	DUST	2	DUST
Hantgan-2018-302-70	70	EAR	1247	EAR
Hantgan-2018-302-71	71	EAT	1336	EAT
Hantgan-2018-302-72	72	EGG	744	EGG
Hantgan-2018-302-73	73	EIGHT	1705	EIGHT
Hantgan-2018-302-74	74	ELBOW	981	ELBOW
Hantgan-2018-302-75	75	ELEPHANT	1290	ELEPHANT
Hantgan-2018-302-76	76	EMPTY	1624	EMPTY
Hantgan-2018-302-77	77	ENTER	749	ENTER
Hantgan-2018-302-78	78	EYE	1248	EYE
Hantgan-2018-302-79	79	FACE	1560	FACE
Hantgan-2018-302-80	80	FALL	1280	FALL
Hantgan-2018-302-81	81	FAR	1406	FAR
Hantgan-2018-302-82	82	FAST	1631	FAST
Hantgan-2018-302-83	83	FAT (OBESE)	1279	FAT (OBESE)
Hantgan-2018-302-84	84	FAT (ORGANIC SUBSTANCE)	323	FAT (ORGANIC SUBSTANCE)
Hantgan-2018-302-85	85	FATHER	1217	FATHER
Hantgan-2018-302-86	86	FEAR (BE AFRAID)	1419	FEAR (BE AFRAID)
Hantgan-2018-302-87	87	FIGHT	1423	FIGHT
Hantgan-2018-302-88	88	FIND	719	FIND
Hantgan-2018-302-89	89	FINGER	1303	FINGER
Hantgan-2018-302-90	90	FIRE	221	FIRE
Hantgan-2018-302-91	91	FIREWOOD	10	FIREWOOD
Hantgan-2018-302-92	92	FISH	227	FISH
Hantgan-2018-302-93	93	FIVE	493	FIVE
Hantgan-2018-302-94	94	FLOWER	239	FLOWER
Hantgan-2018-302-95	95	FLY (INSECT)	1504	FLY (INSECT)
Hantgan-2018-302-96	96	FLY (MOVE THROUGH AIR)	1441	FLY (MOVE THROUGH AIR)
Hantgan-2018-302-97	97	FOAM	1768	FOAM
Hantgan-2018-302-98	98	FOLD	1470	FOLD
Hantgan-2018-302-99	99	FOOD	256	FOOD
Hantgan-2018-302-100	100	FOOT OR LEG	2098	FOOT OR LEG
Hantgan-2018-302-101	101	FOREHEAD	123	FOREHEAD
