690	浪費	verb	waste (verb)	láng-fèi	79	WASTE (verb)	2
691	大	adjective	big (adjective)	dà	1202	BIG (adjective)	2
692	小	adjective	small (adjective)	xiǎo	1246	SMALL (adjective)	2
693	高	adjective	high (adjective)	gāo	1265	HIGH (adjective)	2
694	低	adjective	low (adjective)	dī	2191	LOW (HEIGHT) (adjective)	2
695	矮	adjective	short (adjective)	ǎi	1645	SHORT (adjective)	2
696	長	adjective	long (adjective)	cháng	1203	LONG (adjective)	2
697	短	adjective	short (adjective)	duǎn	1645	SHORT (adjective)	2
698	粗	adjective	rough (adjective)	cū	1923	ROUGH (adjective)	2
701	窄	adjective	narrow (adjective)	zhǎi	1267	NARROW (adjective)	2
702	厚	adjective	thick (adjective)	hòu	1244	THICK (adjective)	2
703	薄	adjective	thin (adjective)	báo	2249	THIN (OF SHAPE OF OBJECT) (adjective)	2
704	深	adjective	deep (adjective)	shēn	1593	DEEP (adjective)	2
705	淺	adjective	shallow (adjective)	jiān	193	SHALLOW (adjective)	2
706	空	adjective	empty (adjective)	kòng	1624	EMPTY (adjective)	2
707	滿	adjective	full (adjective)	mǎn	1429	FULL (adjective)	2
709	圓	adjective	circular, round (adjective)	yuán	1395	ROUND (adjective)	2
710	平	adjective	flat (adjective)	píng	1633	FLAT (adjective)	2
711	正	adjective	right (adjective)	zhèng	1019	RIGHT (adjective)	2
712	反	adjective	reverse, opposite (adjective)	fǎn	885	OPPOSITE (adjective)	2
719	彎	adjective	bend (adjective)	wān	2224	BEND (SOMETHING) (verb)	2
720	亮	adjective	bright (adjective)	liàng	679	BRIGHT (adjective)	2
721	暗	adjective	dark (adjective)	àn	706	DARK (adjective)	2
722	黑	adjective	black (adjective)	hēi	163	BLACK (adjective)	2
723	輕	adjective	light (of weight) (adjective)	qīng	2201	LIGHT (SMELL OR TASTE) (adjective)	2
724	重	adjective	heavy (adjective)	zhòng	1210	HEAVY (adjective)	2
725	幹	adjective	dry (adjective)	gàn	1398	DRY (adjective)	2
726	濕	adjective	wet (adjective)	shī	1726	WET (adjective)	2
728	釅	adjective	thick or strong (of tea) (adjective)	yàn	785	STRONG (adjective)	2
731	軟	adjective	soft, flexible (adjective)	ruǎn	1691	FLEXIBLE (adjective)	2
732	老(不嫩)	adjective	old (adjective)	lǎo (-fǒu-nèn-)	1229	OLD (adjective)	2
733	嫩	adjective	young (adjective)	nèn	564	YOUNG (OF MAN) (adjective)	2
736	生(不熟)	adjective	unripe (adjective)	shēng (-fǒu-shóu-)	1958	UNRIPE (adjective)	2
739	破	adjective	broken (adjective)	pò	588	BROKEN (adjective)	2
740	幹淨	adjective	clean (adjective)	gàn-jìng	2235	CLEAN (SOMETHING) (verb)	2
741	骯髒	adjective	dirty (adjective)	hàng-zǎng	1230	DIRTY (adjective)	2
743	淸楚	adjective	transparent, clear (adjective)	qīng-chǔ	989	CLEAR (adjective)	2
746	快(鋒利)	adjective	sharp (knife) (adjective)	kuài (-fēng-lì-)	1396	SHARP (adjective)	2
747	快(迅速)	adjective	quick, fast (adjective)	kuài (-xìn-sù-)	1631	FAST (adjective)	2
749	晚	adjective	late (adjective)	wǎn	425	BE LATE (verb)	2
750	好	adjective	good (adjective)	hào	1035	GOOD (adjective)	2
751	壞	adjective	bad (adjective)	guài	1292	BAD (adjective)	2
752	差	adjective	different, wrong (adjective)	cī	1390	WRONG (adjective)	2
753	難	adjective	difficult (adjective)	nán	584	DIFFICULT (adjective)	2
754	容易	adjective	easy (adjective)	róng/yóng-yì	686	EASY (adjective)	2
755	貴	adjective	expensive (adjective)	guì	1426	EXPENSIVE (adjective)	2
756	便宜	adjective	cheap (adjective)	biàn-yí	1887	CHEAP (adjective)	2
757	熱	adjective	hot (adjective)	rè	1286	HOT (adjective)	2
758	冷	adjective	cold (adjective)	líng	1287	COLD (OF TEMPERATURE) (adjective)	2
759	燙	adjective	hot (food), sharp (food) (adjective)	tàng	1396	SHARP (adjective)	2
760	曖和	adjective	warm (adjective)	ài-hè	1232	WARM (adjective)	2
763	香	adjective	fragrant (adjective)	xiāng	376	FRAGRANT (adjective)	2
764	臭	adjective	stinking (adjective)	chòu	42	STINKING (adjective)	2
765	餿	adjective	rotten, sour (adjective)	sōu	1906	SOUR (adjective)	2
766	鹹	adjective	salty (adjective)	xián	1091	SALTY (adjective)	2
767	淡	adjective	tasteless (adjective)	yǎn	1771	TASTELESS (adjective)	2
768	餓	adjective	hungry (adjective)	è	1533	BE HUNGRY (verb)	2
769	渴	adjective	thirsty (adjective)	kě	847	THIRSTY (adjective)	2
770	累	adjective	tired (adjective)	lèi	1757	TIRED (adjective)	2
771	癢	adjective	itchy (adjective)	yǎng	149	ITCHY (adjective)	2
777	瘦	adjective	thin (adjective)	shòu	2249	THIN (OF SHAPE OF OBJECT) (adjective)	2
778	老(不年輕)	adjective	old, aged (adjective)	lǎo (-fǒu-nián-qīng-)	2112	OLD (AGED)	2
779	年輕	adjective	young (adjective)	nián-qīng	564	YOUNG (OF MAN) (adjective)	2
780	好看、漂亮	adjective	goodlooking, beautiful (adjective)	hào-kàn-、-piāo-liàng	1427	BEAUTIFUL (adjective)	2
781	難看、醜	adjective	ugly (adjective)	nán-kàn-、-chǒu	1548	UGLY (adjective)	2
782	強壯	adjective	strong (adjective)	qiáng-zhuàng	785	STRONG (adjective)	2
783	傻	adjective	stupid (adjective)	shuà	1518	STUPID (adjective)	2
784	老實	adjective	honest (adjective)	lǎo-shí	1120	HONEST (adjective)	2
788	小氣	adjective	cheap, stingy (adjective)	xiǎo-qì	1774	STINGY (adjective)	2
789	驕傲	adjective	proud (adjective)	jiāo-ào	174	PROUD (adjective)	2
794	懶	adjective	lazy (adjective)	lǎn	1564	LAZY (adjective)	2
798	髙興	adjective	happy (adjective)	gāo-xīng	1495	HAPPY (adjective)	2
803	奇怪	adjective	strange (adjective)	jī-guài	600	STRANGE (adjective)	2
805	害羞	adjective	shy (adjective)	hài-xiū	487	SHY (adjective)	2
808	他	pronoun	he, she, it (third person singular) (pronoun)	tā/tuō	1211	HE	2
808	他	pronoun	he, she, it (third person singular) (pronoun)	tā/tuō	1834	SHE	2
813	大家	pronoun	all, everybody (pronoun)	dà-jiā	98	ALL	2
814	自己	pronoun	self, oneself (pronoun)	zì-jǐ	1993	SELF	2
815	人家	pronoun	they, the others (third person plural) (pronoun)	rén-jiā	817	THEY	2
836	多麽	pronoun	how much, to which degree (pronoun)	duō-mǒ	531	HOW MUCH	2
852	一雙鞋	classifier	pair (classifier for shoes) (classifier)	yī-shuāng-xié	2089	PAIR (CLASSIFIER) (classifier)	2
871	現在	adverb	now	xiàn-zài	1376	NOW	2
875	常常	adverb	often	cháng-cháng	1852	OFTEN	2
877	馬上	adverb	immediately	mǎ-shàng	1963	IMMEDIATELY	2
878	很	adverb	very	hěn	1311	VERY	2
879	更	adverb	more	gèng	1992	MORE	2
884	都	adverb	all	dū	98	ALL	2
887	又	adverb	again	yòu	204	AGAIN	2
888	再	adverb	again	zài	204	AGAIN	2
893	不	adverb	not	fǒu	1240	NOT	2
894	沒〔有〕(未)	adverb	not	mò-〔-yǒu-〕 (-wèi-)	1240	NOT	2
895	別	adverb	other	bié	197	OTHER	2
897	把	preposition	regard as, with	bǎ	1340	WITH	2
900	在	preposition	in	zài	1460	IN	2
901	從	preposition	from	cōng	693	FROM	2
904	和	preposition	and	hè	1577	AND	2
905	如果	preposition	if	rú-guǒ	1459	IF	2
