469	裏面	noun	in, inside (noun)	lǐ-miàn	1606	INSIDE	3
470	外面	noun	out, outside (noun)	wài-miàn	762	OUTSIDE	3
471	上面	noun	top, top side // top (noun)	shàng-miàn	1753	TOP (noun)	3
482	口水	noun	saliva, spit (noun)	kǒu-shuǐ	1503	SALIVA (noun)	3
483	垃圾	noun	garbage, trash (noun)	lā-jī	909	GARBAGE (noun)	3
485	窟窿	noun	hole, cavity (noun)	kū-lóng	1667	HOLE (noun)	3
490	事情	noun	affair, matter (noun)	zì-qíng	2214	AFFAIR (noun)	3
500	看	verb	look, see (verb)	kàn	1819	LOOK (verb)	3
517	拿	verb	take, hold (verb)	ná	1749	TAKE (verb)	3
524	擦	verb	wipe, rub (verb)	cā	1454	WIPE (verb)	3
526	提	verb	hold (in hand), lift (in hand) (verb)	tí	1448	HOLD (verb)	3
531	擡	verb	lift, carry (verb)	tái	501	LIFT (verb)	3
545	封	verb	close, lock (verb)	fēng	1046	SHUT (verb)	3
549	套	verb	wrap, cover (verb)	tào	1113	WRAP (verb)	3
550	卷	verb	wrap, spin (verb)	juàn	1113	WRAP (verb)	3
551	包	verb	wrap, bundle (verb)	bāo	1113	WRAP (verb)	3
552	系	verb	tie, bind (verb)	xì	1917	TIE (verb)	3
553	解	verb	loosen, untie (verb)	xiè	1933	LOOSEN (verb)	3
562	撕	verb	rip, tear (verb)	xī	1735	TEAR, SHRED (noun)	3
564	扔	verb	throw, throw away (verb)	rèng	1456	THROW (verb)	3
567	走	verb	!!!walk, go (on foot)	zòu	1443	WALK (verb)	3
572	站	verb	stand, stand up (verb)	zhàn	1442	STAND (verb)	3
575	躺	verb	lie down, lie (sleep) (verb)	tǎng	215	LIE DOWN (verb)	3
577	擠	verb	squeeze, push against (verb)	jǐ	1414	SQUEEZE (verb)	3
578	躱	verb	hide (verb)	duǒ	602	HIDE, CONCEAL (verb)	3
579	挑	verb	carry (on shoulder or back) (verb)	tāo	413	CARRY ON SHOULDER (verb)	3
582	逃跑	verb	flee, run away (verb)	táo-bó	956	FLEE (verb)	3
601	潑	verb	pour, splash (verb)	pō	1487	POUR (verb)	3
605	收拾	verb	gather, collect (verb)	shōu-shí	7	GATHER (verb)	3
606	撹和	verb	mix, blend (verb)	jiǎo-hé	2017	MIX (verb)	3
612	問	verb	ask (verb)	wèn	1309	ASK, INQUIRE (verb)	3
615	喊	verb	shout, cry (verb)	hǎn	715	SHOUT (verb)	3
618	駡	verb	shout, scold (verb)	mà	715	SHOUT (verb)	3
626	發誓	verb	swear, vow (verb)	fā-shì	1939	SWEAR (verb)	3
675	相信	verb	believe, trust (verb)	xiāng-xìn	1890	BELIEVE (verb)	3
678	想念	verb	miss, long for (verb)	xiǎng-niàn	161	MISS (verb)	3
683	値得	verb	be necessary (verb)	zhí-děi	1030	NECESSARY	3
699	細	adjective	fine (adjective)	xì	2157	FINE (noun)	3
716	直	adjective	straight, erect (adjective)	zhí	1404	STRAIGHT (adjective)	3
728	釅	adjective	thick or strong (of tea) (adjective)	yàn	1244	THICK (adjective)	3
729	稀	adjective	rare, scarce (adjective)	xī	209	RARE (adjective)	3
730	硬	adjective	hard, firm (adjective)	yìng	1884	HARD (adjective)	3
731	軟	adjective	soft, flexible (adjective)	ruǎn	1856	SOFT (adjective)	3
748	早	adjective	early (adjective)	zǎo	672	EARLY	3
759	燙	adjective	hot (food), sharp (food) (adjective)	tàng	544	SPICY (adjective)	3
762	涼	adjective	cold, cool (adjective)	liáng	1287	COLD (DISEASE) (noun)	3
765	餿	adjective	rotten, sour (adjective)	sōu	1728	ROTTEN (adjective)	3
775	胖	adjective	fat, obese (adjective)	pàn	1279	FAT (OBESE) (adjective)	3
776	肥	adjective	fat, oily (adjective)	féi	1279	FAT (OBESE) (adjective)	3
786	直爽	adjective	honest, frank (adjective)	zhí-shuǎng	1120	HONEST (adjective)	3
788	小氣	adjective	cheap, stingy (adjective)	xiǎo-qì	1887	CHEAP (adjective)	3
793	勤快	adjective	diligent (adjective)	qín-kuài	2077	DILIGENT (noun)	3
806	我	pronoun	I (first person singular) (pronoun)	wǒ	1209	I	3
807	你	pronoun	you (second person singular) (pronoun)	nǐ	1215	YOU	3
808	他	pronoun	he, she, it (third person singular) (pronoun)	tā/tuō	262	IT	3
809	我們	pronoun	we (first person plural) (pronoun)	wǒ-men	1212	WE	3
810	咱們	pronoun	we (first person plural inclusive) (pronoun)	zá-men	1131	WE	3
811	你們	pronoun	you (second person plural) (pronoun)	nǐ-men	1213	YOU	3
812	他們	pronoun	they (third person plural) (pronoun)	tā-men	817	THEY	3
816	我的	pronoun	my (first person singular) (pronoun)	wǒ-dì	2090	MY	3
817	你的	pronoun	your (second person singular) (pronoun)	nǐ-dì	2091	YOUR	3
820	這個	pronoun	this (pronoun)	yàn-gè	1214	THIS	3
821	那個	pronoun	that (pronoun)	nuó-gè	78	THAT	3
824	這兒	pronoun	here (pronoun)	yàn-ní	136	HERE	3
825	那兒	pronoun	there (pronoun)	nuó-ní	1937	THERE	3
826	這邊	pronoun	this side, here (pronoun)	yàn-biān	136	HERE	3
827	那邊	pronoun	that side, there (pronoun)	nuó-biān	1937	THERE	3
830	誰	pronoun	who (pronoun)	shuí	1235	WHO	3
831	什麽	pronoun	what (pronoun)	shí-mǒ	1236	WHAT	3
832	哪個	pronoun	which (pronoun)	nǎ-ge	727	WHICH	3
833	哪兒	pronoun	where (pronoun)	nǎ-er	1237	WHERE	3
834	哪邊	pronoun	which place, where (pronoun)	nǎ-biān	1237	WHERE	3
835	怎麽	pronoun	how (pronoun)	zěn-me	1239	HOW	3
837	多少	pronoun	how much (pronoun)	duō-shào	531	HOW MUCH	3
839	一個人	classifier	piece (classifier for persons) (classifier)	yī-gè-rén	516	PIECE (noun)	3
840	一頭牛	classifier	head (classifier for cows) (classifier)	yī-tóu-niú	2168	HEAD (noun)	3
841	一只雞	classifier	piece (classifier for chickens) (classifier)	yī-zhī-jī	2081	PIECE (noun)	3
851	一套衣服	classifier	piece (classifier for clothes) (classifier)	yī-tào-yī-fú	2088	PIECE (noun)	3
855	一把刀	classifier	handle (classifier for knives) (classifier)	yī-bǎ-dāo	2082	KNIFE (CLASSIFIER) (noun)	3
860	一輛車	classifier	piece (classifier for cars) (classifier)	yī-liàng-chē	2167	VEHICLE (noun)	3
876	趕快	adverb	fast, quick	gǎn-kuài	1631	FAST (adjective)	3
