ID	GLOSS	PRIORITY
1597	AIRPLANE///uçak	1
587	ANT///karınca	1
1320	APPLE///elma	1
1828	ASK (REQUEST)///dilenmek	1
677	AXE///balta	1
1845	BALL///top	1
3083	BALLOON///balon	1
868	BANANA///muz	1
1206	BARKING///havlamak	1
2548	BARREL///fıçı	1
1539	BASKET///sepet	1
138	BATHE///yıkanmak	1
662	BATTERY///pil	1
1820	BEAR///ayı	1
1663	BED///yatak	1
2246	BELL///çan	1
1251	BELLY///Karın	1
772	BELT///kemer	1
747	BICYCLE///bisiklet	1
937	BIRD///Kus	1
937	BIRD///kuş	1
1403	BITE///ısırmak	1
163	BLACK///Siyah	1
3084	BLACKBOARD///karatahta	1
1655	BLINK///göz kırpmak	1
176	BLOW (WITH MOUTH)///üflemek	1
2493	BOIL///kaynamak	1
1394	BONE///Kemik	1
1394	BONE///kemik	1
585	BOOT///çizme	1
1501	BORE///delmek	1
1321	BOTTLE///şişe	1
3108	BOX (SOMEBODY OR SOMETHING)///boks yapmak	1
2902	BRAWL (FIGHT)///dövüşmek	1
680	BREAK (DESTROY OR GET DESTROYED)///patlamak	1
245	BROOM///süpürge	1
3109	BRUSH (TEETH)///fırçalamak	1
1821	BRUSH///saç fırçası	1
1840	BUILD///inşaat yapmak	1
141	BURN (SOMETHING)///yanmak	1
1070	BUS///otobüs	1
1791	BUTTERFLY///kelebek	1
757	BUTTON///düğme	1
1273	CANDLE///mum	1
1288	CAP///bere	1
1111	CAR///araba	1
3085	CARROT///havuç	1
700	CARRY///taşımak	1
228	CARVE///yontmak	1
1208	CAT///kedi	1
1627	CHAIN///zincir	1
1476	CHAIR///sandalye	1
1569	CHEESE///peynir	1
3110	CLAP///alkışlamak	1
2235	CLEAN (SOMETHING)///temizlemek	1
1102	CLIMB///tırmanmak	1
1323	CLOCK///saat	1
1616	CLOTH///atkı	1
1895	CLOTHES///kazak	1
1895	CLOTHES///yelek	1
1489	CLOUD///Bulut	1
1489	CLOUD///bulut	1
