ID	GLOSS	PRIORITY
1597	AIRPLANE///inqwelo-moya	1
587	ANT///imbovane	1
1320	APPLE///iapile	1
1828	ASK (REQUEST)///cela	1
677	AXE///izembe	1
1845	BALL///ibhola	1
3083	BALLOON///ibhaloni	1
868	BANANA///ibhanana	1
1206	BARKING///khonkotha	1
2548	BARREL///ifatyi	1
1539	BASKET///ibhaskithi	1
138	BATHE///hlamba	1
662	BATTERY///ibhetri	1
1820	BEAR///ibhere	1
1663	BED///ibhedi	1
2246	BELL///intsimbi	1
772	BELT///ibhanti	1
747	BICYCLE///ibhayisekile	1
937	BIRD///intaka	1
1403	BITE///luma	1
3084	BLACKBOARD///ibhodi	1
1655	BLINK///winka	1
176	BLOW (WITH MOUTH)///vuthela	1
2493	BOIL///bilisa	1
1394	BONE///ithambo	1
585	BOOT///ibhuthi	1
1501	BORE///bhola	1
1321	BOTTLE///ibhotile	1
3108	BOX (SOMEBODY OR SOMETHING)///ukulwa ngamanqindi	1
2902	BRAWL (FIGHT)///ukulwa	1
680	BREAK (DESTROY OR GET DESTROYED)///gqabhuka	1
245	BROOM///umtshayelo	1
3109	BRUSH (TEETH)///xukuxa	1
1821	BRUSH///ibhrashi	1
1840	BUILD///yikha	1
141	BURN (SOMETHING)///yitsha	1
1070	BUS///ibhasi	1
1791	BUTTERFLY///ibhabhathane	1
757	BUTTON///iqhosha	1
1273	CANDLE///ikhandlela	1
1288	CAP///ikepusi	1
1111	CAR///imoto	1
3085	CARROT///umnqathe	1
700	CARRY///thwala	1
228	CARVE///sika	1
1208	CAT///ikati	1
1627	CHAIN///itsheyini	1
1476	CHAIR///isitulo	1
1569	CHEESE///itshizi	1
3110	CLAP///qhwaba	1
2235	CLEAN (SOMETHING)///cocisa	1
1102	CLIMB///khwela	1
1323	CLOCK///iwotshi	1
1616	CLOTH///isikhafu	1
1895	CLOTHES///ijezi	1
1895	CLOTHES///ivesti	1
1489	CLOUD///ilifu	1
2070	COMB (VERB)///kama	1
1475	COMB///ikama	1
