ID	GLOSS	PRIORITY
1097	ABANDON///ترک کردن	1
1741	ABOVE///بالا	1
1542	ACCOMPANY///همراه بودن، همراهی کردن	1
1814	ACCUSE///متهم کردن	1
968	ACORN///بلوط	1
2882	ADD///جمع کردن، جمع زدن	1
1818	ADJUDICATE///داوری کردن، قضاوت کردن	1
2022	ADMIT///اقرار کردن	1
3635	ADULT///بزرگسال	1
902	ADULTERY///زنا	1
1685	AFTER///بعد، پس از	1
1807	AFTERNOON///بعد از ظهر، عصر	1
204	AGAIN///دوباره، باز	1
3643	AGREE///موافق بودن، موافقت کردن	1
3644	AGREEMENT///موافقت، توافق	1
27	AIR///هوا	1
1597	AIRPLANE///هواپیما	1
404	ALCOHOL (FERMENTED DRINK)///الکل	1
98	ALL///هرچیزی، همه چیز	1
98	ALL///همه	1
3237	ALLOW OR PERMIT///اجازه دادن	1
1964	ALONE///تنها	1
1676	ALWAYS///همیشه	1
2804	AMULET///طلسم	1
1669	ANCESTORS///جد	1
1577	AND///و	1
1826	ANGRY///عصبانی	1
619	ANIMAL///حیوان	1
803	ANKLE///مچِ پا	1
9	ANNOUNCE///خبر دادن، اعلان کردن، اعلام کردن	1
1275	ANSWER///جواب دادن، پاسخ دادن	1
587	ANT///مورچه	1
3674	ANTELOPE///آهو	1
1873	ANTHILL///لانه‌ی مورچه	1
1320	APPLE///سیب	2
3650	APPLY (OINTMENT)///مالیدن، زدن (پماد)	1
1778	APPROACH///نزدیک شدن	1
1673	ARM///بازو	1
1673	ARM///دست (از شانه تا مچِ دست)	1
1886	ARMPIT///زیر بغل	1
1561	ARMY///ارتش	1
1568	ARRANGE///مرتب کردن	1
1387	ARRIVE///رسیدن	1
977	ARROW///تیر	1
646	ASH///خاکستر	1
1828	ASK (REQUEST)///تقاضا کردن، خواستن، درخواست کردن	1
3638	ASSEMBLE (GET TOGETHER)///(دورِهم) جمع شدن، ملاقات کردن	1
1146	AUBERGINE///بادمجان	1
3327	AUTUMN OR HARVEST SEASON///فصلِ درو	1
1276	AUTUMN///پاییز	1
3639	AVOID///دوری کردن، اجتناب کردن، پرهیز* کردن	1
825	AWAKE///هوشیار	1
677	AXE///تبر	2
1289	BABY///نوزاد، طفل	1
2323	BACK (PART)///پشت، عقب	1
1291	BACK///بازگشت	1
1291	BACK///پشت	1
2911	BACKWARD///عقب	1
1292	BAD///بد	1
2468	BAG///ساک، کیف	1
183	BAKE///تنوری کردن	1
1845	BALL///توپ	1
3083	BALLOON///بادکنک	1
1927	BAMBOO///خیزران	1
868	BANANA///موز	2
