ID	GLOSS	PRIORITY
1673	ARM///हात	1
1291	BACK///NA	1
1480	BODY///शरीर/अंग	1
834	BUTTOCKS///नितंब	1
1247	EAR///कान	1
1248	EYE///डोळा	1
1560	FACE///चेहरा	1
1303	FINGER///बोट	1
1301	FOOT///पाय	1
1277	HAND///हात	1
1256	HEAD///डोकं	1
1223	HEART///ह्रदय	1
980	HEEL///टाच	1
1745	HIP///पाय	1
1371	KNEE///गुडघा	1
1297	LEG///कंबर	1
674	MOUTH///तोंड	1
1333	NECK///मान	1
1221	NOSE///नाक	1
801	RIB///बरगड्या	1
1482	SHOULDER///खांदा	1
2613	SKIN (HUMAN)///त्वचा/साल	1
2666	SOLE (FOOT)///पाउल	1
1346	THROAT///घसा	1
1389	TOE///चवडा	1
1205	TONGUE///जीभ	1
1380	TOOTH///दात	1
1924	VEIN///शीरा	1
