ID	GLOSS	PRIORITY
1741	ABOVE///ウエエ	1
2603	ACCORDION///アコーディオン	1
1861	ACTIVE///活動的な, テキバキと	1
1597	AIRPLANE///ヒコウキ	1
98	ALL///ミンナ	1
98	ALL///皆	1
1581	ALLIGATOR///ワニ	1
1870	ANCHOR///イカリ	1
587	ANT///アリ	1
1320	APPLE///リンゴ	1
1673	ARM///ウデ	2
1673	ARM///腕	2
977	ARROW///ヤジルシ	1
3997	ARTICHOKE///ツボミ	1
646	ASH///ハイ	1
646	ASH///灰	1
4028	ASHTRAY///ハイザラ	1
2605	ASPARAGUS///アスパラガス	1
1461	AT///デ	1
677	AXE///オノ	1
4029	BABY CARRIAGE///ウバグルマ	1
1291	BACK///セナカ	1
1291	BACK///背/背中	1
1292	BAD///ワルイ	1
1845	BALL///バレーボール	1
1845	BALL///ラグビーボール	1
3083	BALLOON///フウセン	1
1927	BAMBOO///タケ	1
868	BANANA///バナナ	1
1204	BARK///カワ	1
1204	BARK///皮	1
3025	BARN OR SHED///サイロ	1
2548	BARREL///タル	1
1539	BASKET///バスケット	1
1793	BAT///コウモリ	1
1422	BE ALIVE///イキテル	1
1820	BEAR///シロクマ	1
1194	BEAVER///ビーバー	1
1663	BED///ベッド	1
665	BEE///ハチ	1
2242	BEETLE///カブトムシ	1
2246	BELL///ベル	1
1251	BELLY///おなか	1
1251	BELLY///オナカ	1
1251	BELLY///腹	1
1485	BELOW OR UNDER///シタエ	1
772	BELT///ベルト	1
2584	BENCH///ベンチ	1
747	BICYCLE///ジテンシャ	1
1202	BIG///オーキイ	1
1202	BIG///大きい	1
937	BIRD///スズメ	1
937	BIRD///トリ	1
937	BIRD///鳥	1
1403	BITE///カミツク	1
1403	BITE///噛む	1
163	BLACK///クロイ	1
163	BLACK///黒い	1
946	BLOOD///チ	1
946	BLOOD///血	1
4018	BLOUSE///ブラウス	1
175	BLOW (OF WIND)///フク	1
837	BLUE///青い	1
379	BLUNT///キレナイ	1
1480	BODY///体	1
1394	BONE///ホネ	2
1394	BONE///骨	1
963	BOOK///ホン	1
585	BOOT///ブーツ	1
905	BORING///つまらない, 退屈な	1
1321	BOTTLE///ビン	1
994	BOW///リボン	1
1530	BOWL///ボール	1
1465	BOX///ハコ	1
1368	BREAD///パン	1
1402	BREAST///ムネ	1
1402	BREAST///乳	1
245	BROOM///ホウキ	1
1821	BRUSH///ブラシ	1
2102	BURN///モエル	1
2102	BURN///燃える	1
1070	BUS///バス	1
1791	BUTTERFLY///チョウ	1
834	BUTTOCKS///尻	1
757	BUTTON///ボタン	1
2408	CAKE///ケーキ	1
258	CALM///リラックスしている, 穏やかな	1
1871	CAMEL///ラクダ	1
1273	CANDLE///ロウソク	1
3202	CANNON///タイホウ	1
1970	CANOE///カヌー	1
1288	CAP///ボウシ	1
1111	CAR///クルマ	1
3085	CARROT///ニンジン	1
122	CART///トロッコ	1
1208	CAT///ネコ	1
2247	CATERPILLAR///ケムシ	1
3727	CELERY///セロリ	1
1627	CHAIN///クサリ	1
1476	CHAIR///イス	2
1730	CHEEK///ほお	1
2765	CHERRY///サクランボ	1
1592	CHEST///胸	1
2318	CHESTNUT///クリ	1
1318	CHICKEN///ニワトリ	1
2099	CHILD///コドモ	1
1305	CHIMNEY///エントツ	1
1510	CHIN///あご	1
1979	CHISEL///ノミ	1
1349	CHURCH///キョウカイ	1
4019	CIGAR///ハマキ	1
969	CIGARETTE///タバコ	1
72	CLAW///ツメ	1
1323	CLOCK///トケイ	1
1489	CLOUD///クモ	2
1489	CLOUD///雲	1
4020	CLOWN///ピエロ	1
603	COAT///コート	1
1287	COLD///サムイ	1
1287	COLD///寒い	1
1475	COMB///クシ	1
1446	COME///クル	1
1446	COME///来る	1
1007	COW///ウシ	1
2348	CRAB///カニ	1
1943	CROWN (OF HEAD)///オウカン	1
476	CUP///カップ	1
2621	CURTAIN///カーテン	1
1432	CUT///キル	1
706	DARK///クライ	1
1225	DAY (NOT NIGHT)///ヒルマ	1
1936	DEER///シカ	1
1494	DIE///シヌ	1
1494	DIE///死ぬ	1
1418	DIG///ホル	1
1230	DIRTY///キタナイ	1
2009	DOG///イヌ	2
2009	DOG///犬	1
1659	DOLL///ニンギョウ	1
1479	DOLPHIN///イルカ	1
1862	DONKEY///ロバ	1
1567	DOOR///ドア	1
4030	DOORKNOB///ノブ	1
1853	DOVE///ハト	1
2352	DRAGONFLY///トンボ	1
474	DRESS///ドレス	1
1401	DRINK///ノム	1
1401	DRINK///食う	1
908	DRUM///タイコ	1
1786	DRY UP///乾く	1
1398	DRY///カワイタ	1
1360	DUCK///アヒル	1
2	DUST///ホコリ	1
1905	EAGLE///ワシ	2
1247	EAR///ミミ	2
1247	EAR///耳	3
770	EARRING///ハンガー	1
1228	EARTH (SOIL)///ツチ	1
1228	EARTH (SOIL)///土	1
1336	EAT///タベル	2
1336	EAT///飲む	1
744	EGG///タマゴ	1
744	EGG///卵	1
1290	ELEPHANT///ゾウ	1
3088	ENVELOPE///フウトウ	1
3972	EXCITED///エネルギッシュな, ワクワクする	1
1248	EYE///メ	2
1248	EYE///目	2
1248	EYE///眼	1
1173	EYEBROW///マユゲ	1
1560	FACE///顔	2
1280	FALL///オッコチル	1
