ID	GLOSS	PRIORITY
1542	ACCOMPANY///yā rakà shi	1
98	ALL///dukà	1
1275	ANSWER///yā amsā̀	1
1873	ANTHILL///sūrì	1
1935	ANUS///tsulìyā	1
1673	ARM///hannū	1
1568	ARRANGE///yā shiryā̀	1
977	ARROW///kibiyā̀	1
646	ASH///tṑkā	1
1309	ASK (INQUIRE)///yā tàmbayā̀	1
57	ATOP///à kâi	1
677	AXE///gā̀tarī	1
1197	BABOON///gwaggṑ	1
1289	BABY///jinjìrī	1
997	BAOBAB TREE///kūkā̀	1
1204	BARK///ɓāwō	1
1793	BAT///jēmāgḕ	1
832	BEAN///wākē	1
678	BEARD///gēmù	1
1806	BEGIN///yā sōmā̀	1
1485	BELOW OR UNDER///ƙàrƙashī	1
689	BETWEEN///tsàkānī	1
1202	BIG///bàbbā	1
937	BIRD///tsuntsū	1
1403	BITE///yā cī̀zā	1
887	BITTER///ɗācī	1
163	BLACK///baƙī	1
1001	BLACKSMITH///maƙḕrī	1
457	BLIND PERSON///màkāfṑ	1
946	BLOOD///jinī	1
175	BLOW (OF WIND)///yā hūrā̀	1
837	BLUE///shūɗī̀	1
1844	BOAT///jirgī	1
1480	BODY///jìkī	1
2493	BOIL///yā tàfasā̀	1
1394	BONE///ƙàshī	1
461	BOUBOU///rī̀gā	1
994	BOW///bàkā	1
1366	BOY///yārṑ	1
3295	BRAID (VERB)///tā kitsḕ	1
1583	BRAIN///ƙwaƙwalwā	1
680	BREAK (DESTROY OR GET DESTROYED)///yā fashḕ	1
460	BREAK (OF ROPE)///yā tsinkḕ	1
1402	BREAST///mā̀mā	1
1262	BROTHER///ɗan'uwā	1
1840	BUILD///yā ginā̀	1
1008	BULL///sā̂	1
2102	BURN///yā ƙōnḕ	1
1719	BURY///yā binnḕ	1
1683	BUSH///dājī̀	1
834	BUTTOCKS///gìndī	1
1869	BUY///yā sàyi wuƙā	1
1084	CALL///yā kirā	1
925	CASSAVA///rōgṑ	1
1208	CAT///kyânwā	1
1555	CHAMELEON///hàwainìyā	1
1188	CHARCOAL///gawàyī	1
1887	CHEAP///àràhā	1
1730	CHEEK///kumā̀tū	1
1592	CHEST///ƙìrjī	1
1510	CHIN///haɓā̀	1
704	CLEAN///tsabtā̀	1
1489	CLOUD///girgijḕ	1
1287	COLD///sanyī	1
581	COME BACK///yā kōmà	1
1446	COME///yā zō	1
483	COMPOUND///gidā	1
1100	COOK (SOMETHING)///yā dafā̀	1
3653	COOKING POT///tukunyā	1
1725	CORRECT (RIGHT)///daidai	1
879	COUGH///tā̀rī	1
1007	COW///sānìyā	1
