ID	GLOSS	PRIORITY
1597	AIRPLANE///matos	2
587	ANT///nemala	2
1320	APPLE///tapu'ax	2
1828	ASK (REQUEST)///lekabec nedavot	1
677	AXE///garzen	2
1845	BALL///kadur	2
3083	BALLOON///balon	2
868	BANANA///banana	2
1206	BARKING///linbo'ax	2
2548	BARREL///xavit	2
1539	BASKET///sal	2
138	BATHE///la'asot ambatya	2
662	BATTERY///batariya	2
1820	BEAR///dov	2
1663	BED///mita	2
3534	BEG///lekabec nedavot	1
2246	BELL///pa'amon	2
772	BELT///xagora	2
747	BICYCLE///ofanayim	2
937	BIRD///cipor	2
1403	BITE///linshox	2
3084	BLACKBOARD///lu'ax	2
1655	BLINK///likroc	2
176	BLOW (WITH MOUTH)///linshof	2
2493	BOIL///lirtoax	2
1394	BONE///ecem	2
585	BOOT///magaf	2
1501	BORE///likdoax	2
1321	BOTTLE///bakbuk	2
3108	BOX (SOMEBODY OR SOMETHING)///lehit'agref	2
2902	BRAWL (FIGHT)///lariv	2
680	BREAK (DESTROY OR GET DESTROYED)///lehitpocec	2
245	BROOM///matate	2
3109	BRUSH (TEETH)///lecaxceax shinaim	2
1821	BRUSH///mivreshet   	2
1840	BUILD///livnot	2
141	BURN (SOMETHING)///liv'or	2
1070	BUS///otobus	2
1791	BUTTERFLY///parpar	2
757	BUTTON///kaftor	2
1273	CANDLE///ner	2
1288	CAP///kova	2
1111	CAR///mexonit	2
3085	CARROT///gezer	2
700	CARRY///lisxov	2
228	CARVE///lesatet	2
1208	CAT///xatul	2
1627	CHAIN///sharsheret	2
1476	CHAIR///kise	2
1569	CHEESE///gvina	2
3110	CLAP///limxo kapaim	2
2235	CLEAN (SOMETHING)///lenakot	2
1102	CLIMB///letapes	2
1323	CLOCK///sha'on	2
1616	CLOTH///ca'if	2
1895	CLOTHES///afuda	2
1895	CLOTHES///sveder	2
1489	CLOUD///anan	2
2070	COMB (VERB)///lehistarek	2
1475	COMB///masrek	2
3086	COMPUTER///maxshev	2
3111	CONDUCT///lenaceax	2
1100	COOK (SOMETHING)///levashel	2
1007	COW///para	2
96	CRAWL///lizxol	2
1857	CROCODILE///tanin	2
1839	CRY///livkot	2
496	CUCUMBER///melafefon	2
1432	CUT///ligzor	2
1879	DANCE///lirkod	2
1418	DIG///laxpor	2
119	DIVE///likpoc rosh	2
2009	DOG///kelev	2
1659	DOLL///buba	2
1567	DOOR///delet	2
2030	DRAG///ligror	2
93	DRAW MILK///laxalov	2
474	DRESS///simla	2
1401	DRINK///lishtot	2
2253	DRIP (EMIT LIQUID)///letaftef	2
741	DRIVE///linhog	2
1904	DROWN///litbo'a	2
908	DRUM///tof	2
1786	DRY UP///leyabesh	2
1360	DUCK///barvaz	2
1247	EAR///ozen	2
1336	EAT///le'exol	2
1290	ELEPHANT///pil	2
928	EMBRACE///lexabek	2
3088	ENVELOPE///ma'atafa	2
3112	ERUPT///lehitparec	2
127	EXTINGUISH///lexabot	2
1248	EYE///ayin	2
1280	FALL///lipol	2
1201	FEATHER///noca	2
739	FEED///leha'axil	2
3113	FILE (SOMETHING)///leshayef	2
227	FISH///dag	2
2638	FISHING///ladug	2
2623	FLAG///degel	2
239	FLOWER///perax	2
1504	FLY (INSECT)///zvuv	2
