ID	GLOSS	PRIORITY
1597	AIRPLANE///ajruplan	2
587	ANT///nemla	2
1320	APPLE///tuffieħa	2
677	AXE///mannara	2
1845	BALL///ballun	2
3083	BALLOON///bużżieqa	2
868	BANANA///banana	2
1206	BARKING///tinbaħ	2
2548	BARREL///bettija	2
1539	BASKET///qoffa	2
138	BATHE///tinħasel	2
662	BATTERY///batterija	2
1820	BEAR///ors	2
1663	BED///sodda	2
3534	BEG///tittallab	2
2246	BELL///qanpiena	2
772	BELT///ċintorin	2
747	BICYCLE///rota	2
937	BIRD///għasfur	2
1403	BITE///tigdem	2
3084	BLACKBOARD///blackboard	2
176	BLOW (WITH MOUTH)///tonfoħ	2
2493	BOIL///tagħli	2
1394	BONE///għadma	2
585	BOOT///buza	2
1501	BORE///ittaqqab	2
1321	BOTTLE///flixkun	2
3108	BOX (SOMEBODY OR SOMETHING)///tagħti bil-ponn	2
2902	BRAWL (FIGHT)///tiġġieled	2
245	BROOM///xkupa	2
3109	BRUSH (TEETH)///taħsel (snienek)	2
1821	BRUSH///brush	2
1840	BUILD///tibni	2
141	BURN (SOMETHING)///taqbad	2
1070	BUS///karozza tal-linja	2
1791	BUTTERFLY///farfett	2
757	BUTTON///buttuna	2
1273	CANDLE///xemgħa	2
1288	CAP///beritta	2
1111	CAR///karozza	2
3085	CARROT///karrotta	2
700	CARRY///terfa'	2
228	CARVE///tnaqqax	2
1208	CAT///qattus	2
1627	CHAIN///katina	2
1476	CHAIR///siġġu	2
1569	CHEESE///ġobon	2
3110	CLAP///iċċapċap	2
2235	CLEAN (SOMETHING)///tnaddaf	2
1102	CLIMB///titla'	2
1323	CLOCK///arloġġ	2
1489	CLOUD///sħaba	2
2070	COMB (VERB)///tippettna	2
1475	COMB///pettne	2
3086	COMPUTER///kompjuter	2
3111	CONDUCT///tidderieġi	2
1100	COOK (SOMETHING)///issajjar	2
1007	COW///baqra	2
96	CRAWL///timxi mbè	2
1857	CROCODILE///kukkudrill	2
1839	CRY///tibki	2
496	CUCUMBER///ħjara	2
1432	CUT///taqta'	2
1879	DANCE///tiżfen	2
1418	DIG///tħaffer	2
119	DIVE///taqbeż għal rasek	2
2009	DOG///kelb	2
1659	DOLL///pupa	2
1567	DOOR///bieb	2
2030	DRAG///tkaxkar	2
93	DRAW MILK///taħleb	2
474	DRESS///libsa	2
1401	DRINK///tixrob	2
2253	DRIP (EMIT LIQUID)///tqattar	2
741	DRIVE///issuq	2
1904	DROWN///tegħreq	2
908	DRUM///tanbur	2
1786	DRY UP///tnixxef	2
1360	DUCK///papra	2
1247	EAR///widna	2
1336	EAT///tiekol	2
1290	ELEPHANT///iljunfant	2
928	EMBRACE///tgħannaq	2
3088	ENVELOPE///envelop	2
3112	ERUPT///tiżbroffa	2
127	EXTINGUISH///titfi	2
1248	EYE///għajn	2
1280	FALL///taqa'	2
1201	FEATHER///rixa	2
739	FEED///titma'	2
3113	FILE (SOMETHING)///tillima	2
227	FISH///ħuta	2
2638	FISHING///tistad	2
2623	FLAG///bandiera	2
239	FLOWER///fjura	2
1504	FLY (INSECT)///dubbiena	2
1441	FLY (MOVE THROUGH AIR)///ittir	2
256	FOOD///pizza	1
1302	FORK///furketta	2
503	FROG///żrinġ	2
991	FRY///taqli	2
2940	GATE///kanċell	2
3089	GIRAFFE///ġiraffa	2
604	GLASS///tazza	2
1069	GLUE///twaħħal	2
1502	GOAT///bodbod	2
3114	GRATE (SOMETHING)///tħokk	2
3090	GUITAR///kitarra	2
771	HAT///kappell	2
3116	HATCH (OUT)///tfaqqas	2
1223	HEART///qalb	2
2580	HELICOPTER///ħelikopter	2
1514	HEN///tiġieġa	2
3117	HITCHHIKE///titlob lift	2
615	HORSE///żiemel	2
1252	HOUSE///dar	2
1435	HUNT///tmur għall-kaċċa	2
3118	IRON (CLOTHES)///tgħaddi	2
3078	IRRIGATE///issaqqi	2
1829	JUMP///taqbeż 	2
164	KANGAROO///kangarů	2
1472	KEY///ċavetta	2
1135	KICK///tixxuttja	2
578	KISS///tbus	2
1352	KNIFE///sikkina	2
2905	KNIT///tinnittja	2
2396	KNOCK///tħabbat	2
1464	LADDER///sellum	2
625	LAMP///lampa	2
1355	LAUGH///tidħak	2
628	LEAF///werqa	2
1297	LEG///riġel	2
3091	LEMON///lumija	2
319	LICK///tilgħaq	2
737	LIGHT (IGNITE)///tixgħel	2
3092	LIGHTER///lajter	2
1386	LION///iljun	2
3093	LIPSTICK///lipstik	2
1608	LISTEN///tisma'	2
1468	LOOK FOR///tfittex	2
203	MARRY///tiżżewweġ	2
3119	MASSAGE (SOMEBODY)///timmassaġġja	2
1133	MATCH///sulfarina	2
1506	MEASURE///tkejjel	2
2334	MELT///iddub	2
2017	MIX///tħawwad	2
1350	MONKEY///xadina	2
1313	MOON///qamar	2
3120	MOP (SOMETHING)///taħsel 	2
638	MOTORCYCLE///mutur	2
1491	MOUSE///ġurdien	2
641	MUSHROOM///faqqiegħ	2
3306	NAIL///issammar	2
1382	NEEDLE (FOR SEWING)///labra	2
539	NEST///bejta	2
1298	NEWSPAPER///gazzetta	2
1221	NOSE///mnieħer	2
2366	ONION///basla	2
1156	OPEN///tiftaħ	2
3121	OPERATE (MEDICINE)///topera	2
2627	ORANGE (FRUIT)///larinġa	2
735	OWL///kokka	2
3087	PACIFIER///gażaża	2
