ID	GLOSS	PRIORITY
1597	AIRPLANE///flugvél	2
587	ANT///maur	2
1320	APPLE///epli	2
677	AXE///öxi	2
1845	BALL///bolti	2
3083	BALLOON///blaðra	2
868	BANANA///banani	2
1206	BARKING///gelta	2
2548	BARREL///tunna	2
1539	BASKET///karfa	2
138	BATHE///baða sig	2
662	BATTERY///rafhlaða	2
1533	BE HUNGRY///hungra	1
3474	BE THIRSTY///þyrsta	1
1820	BEAR///björn	2
1663	BED///rúm	2
3534	BEG///betla	2
2246	BELL///bjalla	2
772	BELT///belti	2
747	BICYCLE///hjól	2
937	BIRD///fugl	2
1403	BITE///bíta	2
3084	BLACKBOARD///tafla	2
176	BLOW (WITH MOUTH)///blása	2
2493	BOIL///sjóða	2
1394	BONE///bein	2
585	BOOT///stígvél	2
1501	BORE///bora	2
1321	BOTTLE///flaska	2
3108	BOX (SOMEBODY OR SOMETHING)///kýla	2
2902	BRAWL (FIGHT)///slást	2
245	BROOM///kústur	2
3109	BRUSH (TEETH)///bursta tennur	2
1821	BRUSH///bursti	2
1840	BUILD///múra	2
141	BURN (SOMETHING)///brenna	2
1070	BUS///strætó	2
1791	BUTTERFLY///fiðrildi	2
757	BUTTON///tala	2
1273	CANDLE///kerti	2
1288	CAP///húfa	2
1111	CAR///bíll	2
3085	CARROT///gulrót	2
700	CARRY///bera	2
228	CARVE///skera út	2
1208	CAT///kisa	2
1627	CHAIN///keðja	2
1476	CHAIR///stóll	2
1569	CHEESE///ostur	2
3110	CLAP///klappa	2
2235	CLEAN (SOMETHING)///hreinsa	2
1102	CLIMB///klifra	2
1323	CLOCK///klukka	2
1489	CLOUD///ský	2
2070	COMB (VERB)///greiða	2
1475	COMB///greiða	2
3086	COMPUTER///tölva	2
3111	CONDUCT///stýra	2
1100	COOK (SOMETHING)///elda	2
1007	COW///kýr	2
96	CRAWL///skríða	2
1857	CROCODILE///krókódíll	2
1839	CRY///gráta	2
496	CUCUMBER///agúrka	2
1432	CUT///klippa	2
1879	DANCE///dansa	2
1418	DIG///moka	2
119	DIVE///stinga sér	2
2009	DOG///hundur	2
1659	DOLL///dúkka	2
1567	DOOR///hurð	2
2030	DRAG///draga	2
93	DRAW MILK///mjólka	2
1920	DREAM (SOMETHING)///dreyma	1
474	DRESS///kjóll	2
1401	DRINK///drekka	2
2253	DRIP (EMIT LIQUID)///leka	2
741	DRIVE///keyra	2
1904	DROWN///drukkna	2
908	DRUM///tromma	2
1786	DRY UP///þurrka	2
1360	DUCK///önd	2
1247	EAR///eyra	2
1336	EAT///borða	2
1290	ELEPHANT///fíll	2
928	EMBRACE///faðma	2
3088	ENVELOPE///umslag	2
3112	ERUPT///gjósa	2
127	EXTINGUISH///slökkva	2
1248	EYE///auga	2
1280	FALL///detta	2
1201	FEATHER///fjöður	2
739	FEED///gefa	2
3113	FILE (SOMETHING)///slípa	2
227	FISH///fiskur	2
2638	FISHING///veiða	2
2623	FLAG///fáni	2
239	FLOWER///blóm	2
1504	FLY (INSECT)///fluga	2
1441	FLY (MOVE THROUGH AIR)///fljúga	2
256	FOOD///pizza	1
1302	FORK///gaffall	2
503	FROG///froskur	2
991	FRY///steikja	2
2940	GATE///hlið	2
3089	GIRAFFE///gíraffi	2
604	GLASS///glas	2
2292	GLASSES///gleraugu	2
1069	GLUE///líma	2
1502	GOAT///geit	2
3114	GRATE (SOMETHING)///rífa	2
3090	GUITAR///gítar	2
1566	GUN///byssa	2
771	HAT///hattur	2
3116	HATCH (OUT)///koma úr eggi	2
1223	HEART///hjarta	2
2580	HELICOPTER///þyrla	2
1514	HEN///hæna	2
3117	HITCHHIKE///fara á puttanum	2
615	HORSE///hestur	2
1252	HOUSE///hús	2
1435	HUNT///veiða	2
3118	IRON (CLOTHES)///strauja	2
3078	IRRIGATE///vökva	2
1829	JUMP///hoppa	2
164	KANGAROO///kengúra	2
1472	KEY///lykill	2
1135	KICK///sparka	2
578	KISS///kyssa	2
1352	KNIFE///hnífur	2
2905	KNIT///prjóna	2
2396	KNOCK///banka	2
2329	LACK (NOT HAVE)///bresta	1
1464	LADDER///stigi	2
625	LAMP///lampi	2
1355	LAUGH///hlæja	2
628	LEAF///laufblað	2
1297	LEG///fótleggur	2
3091	LEMON///sítróna	2
319	LICK///sleikja	2
737	LIGHT (IGNITE)///kveikja	2
3092	LIGHTER///kveikjari	2
1117	LIKE///líka	1
1386	LION///ljón	2
3093	LIPSTICK///varalitur	2
1608	LISTEN///hlusta	2
3473	LONG (FOR SOMETHING)///langa	1
1468	LOOK FOR///leita	2
203	MARRY///gifta sig	2
3119	MASSAGE (SOMEBODY)///nudda	2
1133	MATCH///eldspýta	2
1506	MEASURE///mæla	2
2334	MELT///bráðna	2
2017	MIX///hræra	2
1350	MONKEY///api	2
1313	MOON///tungl	2
3120	MOP (SOMETHING)///skúra	2
638	MOTORCYCLE///mótorhjól	2
1491	MOUSE///mús	2
641	MUSHROOM///sveppur	2
3306	NAIL///negla	2
1382	NEEDLE (FOR SEWING)///nál	2
539	NEST///hreiður	2
1298	NEWSPAPER///dagblað	2
1221	NOSE///nef	2
2366	ONION///laukur	2
1156	OPEN///opna	2
3121	OPERATE (MEDICINE)///skera upp	2
2627	ORANGE (FRUIT)///appelsína	2
735	OWL///ugla	2
3087	PACIFIER///snuð	2
3122	PAINT (SOMETHING)///mála	2
3094	PAINTBRUSH///pensill	2
2001	PAINTING///teikna	2
31	PAN///panna	2
922	PEAR///pera	2
275	PEEL///skræla	2
794	PEN///penni	2
2578	PENCIL///blýantur	2
2831	PENGUIN///mörgæs	2
2458	PERSPIRE OR SWEAT///svitna	2
3123	PHOTOGRAPH (SOMETHING)///taka mynd	2
2148	PICK///tína	2
378	PINCH///klípa	2
2440	PINEAPPLE///ananas	2
592	PISS///pissa	2
653	PLANT (VEGETATION)///gróðursetja	2
3125	PLAY (GAME)///spila golf	2
3124	PLAY (INSTRUMENT)///spila	2
1921	PLOUGH///plægja	2
3126	POST (SOMETHING)///póstleggja	2
3095	POSTMAN///póstur	2
1487	POUR///hella	2
