ID	GLOSS	PRIORITY
56	BAD LUCK///Unglück	3
56	BAD LUCK///das Unglück	1
3764	BAD OR EVIL///schlecht (Personen)	1
1292	BAD///Schlecht	2
1292	BAD///schlecht	5
1292	BAD///schlecht (Sachen)	1
1292	BAD///schlecht sein	1
3717	BADGER///Dachs	1
2468	BAG///Tasche	2
2013	BAIT///der Köder	1
183	BAKE///backen	4
2568	BAKER///Bäcker	1
1125	BALD///Kahl	1
1125	BALD///kahl	1
1845	BALL///Ball	3
1845	BALL///der Ball	1
3083	BALLOON///Luftballon	2
1927	BAMBOO///Bambu	1
1927	BAMBOO///Bambus	2
1927	BAMBOO///der Bambus	1
1795	BANANA TREE///die Banane	1
868	BANANA///Banane	7
346	BANYAN///der indische Feigenbaum	1
3737	BAREFOOT///barfuss	1
2127	BARK OR SKIN///Haut: Fell, Haut grösseren Tieren:: (Baum) Rinde, Borke	1
1204	BARK///Rinde	8
1204	BARK///die Rinde	1
1206	BARKING///bellen	4
932	BARLEY///Gerßte	1
932	BARLEY///die Gerste	1
2548	BARREL///Fass	2
2548	BARREL///Faßs	1
1539	BASKET///Korb	5
1539	BASKET///der Korb	1
1793	BAT///Fledermaus	5
1793	BAT///die Fledermaus	1
138	BATHE///Baden	1
138	BATHE///baden	7
662	BATTERY///Batterie	2
386	BATTLE-AXE///die Streitaxt	1
579	BATTLE///die Schlacht	1
663	BAY///Bucht	3
663	BAY///die Bucht	1
972	BE ABLE///Können	2
972	BE ABLE///können	3
1422	BE ALIVE///Leben	2
1422	BE ALIVE///leben	4
1422	BE ALIVE///lebend	1
1422	BE ALIVE///lebendig	4
2223	BE ANGRY///Zürnen	1
2223	BE ANGRY///sich ärgern	2
2223	BE ANGRY///wütend	1
2223	BE ANGRY///zürnen	1
1090	BE BORN///geboren werden	4
3835	BE CALLED BY NAME///heißen	1
1533	BE HUNGRY///Hunger haben	1
1533	BE HUNGRY///Hungern	1
1533	BE HUNGRY///Mich hungert.	1
1533	BE HUNGRY///hungern	1
1533	BE HUNGRY///hungrig	2
2651	BE IGNORANT///Unwissend	1
425	BE LATE///sich verspäten	1
48	BE SILENT///Schweigen	1
48	BE SILENT///leise	1
48	BE SILENT///schweigen	3
48	BE SILENT///still	1
3474	BE THIRSTY///Dursten	1
3474	BE THIRSTY///Mich durstet.	1
3474	BE THIRSTY///dürsten	1
1579	BE///Du bißt	1
1579	BE///Er ißt	1
1579	BE///Ich bin	1
1579	BE///Ihr, Seyd	1
1579	BE///Sein	1
1579	BE///Seyn	1
1579	BE///War	1
1579	BE///Wir ßind	1
1579	BE///existieren	1
3460	BEACH///Strand	2
1860	BEAD///die Perle	1
73	BEAK///Schnabel	3
73	BEAK///der Schnabel	1
1132	BEAM///Strahl	1
1132	BEAM///der Balken	1
832	BEAN///Bohne	3
832	BEAN///Bohnen	1
832	BEAN///die Bohne	1
1820	BEAR///Baer	1
1820	BEAR///Bär	6
1820	BEAR///der Bär	1
678	BEARD///Bart	9
678	BEARD///der Bart	1
1665	BEAT///schlagen	1
1427	BEAUTIFUL///Schoen	1
1427	BEAUTIFUL///Schön	2
1427	BEAUTIFUL///hübsch	1
1427	BEAUTIFUL///schön	6
1427	BEAUTIFUL///schön (hübsch)	1
1194	BEAVER///Biber	1
2918	BECAUSE OF///Wegen	1
2918	BECAUSE OF///wegen	3
1157	BECAUSE///Denn, weil	1
1157	BECAUSE///weil	1
1157	BECAUSE///weil (denn)	1
2209	BECOME EXTINGUISHED///erlöschen (vom Licht); ausgelöscht sein	1
2327	BECOME SICK///erkranken	1
2327	BECOME SICK///krank werden	2
1990	BECOME///werden	2
1663	BED///Bett	8
1663	BED///das Bett	1
1949	BEDBUG///Wanze	2
665	BEE///Biene	6
665	BEE///die Biene	1
1950	BEECH///die Buche	1
88	BEEHIVE///die Bienenwabe	1
1639	BEER///Bier	1
1639	BEER///das Bier	1
1931	BEESWAX///Wachs	2
1931	BEESWAX///das Bienenwachs	1
2242	BEETLE///Käfer	2
1882	BEFORE///Zuvor	1
1882	BEFORE///vor	1
1882	BEFORE///vorher	2
3534	BEG///betteln	3
1152	BEGET///zeugen	2
1934	BEGGAR///der Bettler	1
3447	BEGIN OR START///Anfangen	1
3447	BEGIN OR START///anfangen	2
1806	BEGIN///anfangen	3
1806	BEGIN///starten	1
1557	BEGINNING///Anfang	1
1557	BEGINNING///der Anfang	1
1686	BEHIND///Hinten, hinter, nach	1
1686	BEHIND///hinter	4
3333	BELIEF (RELIGIOUS)///Glaubenssatz	1
1890	BELIEVE///Glauben	1
1890	BELIEVE///glauben	5
2246	BELL///Glocke	2
2114	BELLY OR STOMACH///Bauch/Magen	1
1251	BELLY///Bauch	10
1251	BELLY///Bauch, Unterleib	1
1485	BELOW OR UNDER///Unter	1
1485	BELOW OR UNDER///unten	1
1485	BELOW OR UNDER///unter	6
772	BELT///Gürtel	6
772	BELT///der Gürtel	1
2584	BENCH///Bank	4
2761	BEND (ONESELF)///bücken	1
2224	BEND (SOMETHING)///Biegen	1
2224	BEND (SOMETHING)///biegen	2
2004	BEND///Beugen, biegen	1
2004	BEND///biegen (beugen)	1
2929	BENEFIT///Nutzen	2
904	BERRY///Beere	4
1816	BESIDE///neben	1
177	BETEL PEPPER VINE///Betel	1
1902	BETRAY///betrügen	1
1902	BETRAY///betrügen, verraten	1
1902	BETRAY///verraten	1
689	BETWEEN///Zwischen	1
689	BETWEEN///zwischen	3
731	BEVERAGE///Trank	1
731	BEVERAGE///das Getränk	1
747	BICYCLE///Fahrrad	4
1202	BIG///Gross	1
1202	BIG///Groß	1
1202	BIG///Großs	1
1202	BIG///gross	3
1202	BIG///groß	6
1780	BILE///Galle	1
1081	BILL///die Rechnung	1
1855	BIRCH///Birke	2
1855	BIRCH///die Birke	1
3549	BIRD NEST///Nest	2
937	BIRD///Vogel	11
937	BIRD///der Vogel	1
2805	BIRTH (ACCOUCHEMENT)///Geburt	1
3142	BISON///Bison	1
1403	BITE///Beissen	1
1403	BITE///beissen	3
1403	BITE///beißen	5
887	BITTER///Bitter	1
887	BITTER///bitter	6
2785	BIVALVIA (MUSSELS OR OYSTERS)///Muschel	1
163	BLACK///Schwartz	1
163	BLACK///Schwarz	3
163	BLACK///schwarz	8
3084	BLACKBOARD///Tafel	2
1001	BLACKSMITH///Schmied	2
1001	BLACKSMITH///der Schmied	1
1746	BLADDER///Blase	1
1746	BLADDER///Harnblase	1
869	BLADE///Klinge	1
381	BLAME///der Vorwurf	1
806	BLANKET///Decke	2
806	BLANKET///die Bettdecke	1
391	BLESS///segnen	2
2529	BLESSED///Wohl, Seelig	1
1653	BLIND///Blind	1
1653	BLIND///blind	4
1655	BLINK///NA	1
1655	BLINK///blinzeln	1
1655	BLINK///zwinkern	1
1584	BLISTER///die Blase	1
525	BLOOD VESSEL///Ader	1
525	BLOOD VESSEL///Blutgef?	1
525	BLOOD VESSEL///die Ader	1
946	BLOOD///Blut	10
946	BLOOD///das Blut	1
3287	BLOOM///erblühen	1
175	BLOW (OF WIND)///Der Wind weht.	1
175	BLOW (OF WIND)///Wehen	1
175	BLOW (OF WIND)///blasen	1
175	BLOW (OF WIND)///wehen	3
175	BLOW (OF WIND)///wehen (der Wind weht)	1
176	BLOW (WITH MOUTH)///Blasen, hauchen	1
176	BLOW (WITH MOUTH)///blasen	3
176	BLOW (WITH MOUTH)///pusten	2
2679	BLOW (WITH NOSE)///sich schnäuzen	1
432	BLOWGUN///Blasrohr	2
837	BLUE///Blau	4
837	BLUE///blau	4
2809	BLUEBERRY///Blaubeere	1
379	BLUNT///Stumpf	1
379	BLUNT///stumpf	6
1348	BOAR (MALE PIG)///der Eber	1
1227	BOARD///Brett	3
1227	BOARD///das Brett	1
101	BOAST///angeben	1
101	BOAST///prahlen	2
1844	BOAT///Boot	6
1844	BOAT///Kahn	1
1844	BOAT///das Boot	1
2213	BODY PART///Körperteil	1
1480	BODY///Körper	7
1480	BODY///Leib	1
1480	BODY///Leib (Körper)	1
1480	BODY///der Körper	1
792	BOIL (OF LIQUID)///Das Wasser kocht.	1
792	BOIL (OF LIQUID)///kochen	1
792	BOIL (OF LIQUID)///kochen (2)	1
792	BOIL (OF LIQUID)///sieden	2
793	BOIL (OF SKIN)///der Furunkel	1
2492	BOIL (SOMETHING)///kochen	2
2492	BOIL (SOMETHING)///kochen (1)	1
2493	BOIL///kochen	2
2860	BOLT (MOVE IN HASTE)///eilen	2
2007	BOLT (OF LIGHTNING)///der Blitz	1
1804	BOMB///Bombe	1
1394	BONE///Knochen	13
1394	BONE///der Knochen	1
963	BOOK///Buch	3
963	BOOK///das Buch	1
585	BOOT///Stiefel	4
585	BOOT///der Stiefel	1
