ID	GLOSS	PRIORITY
1597	AIRPLANE///avió	2
587	ANT///formiga	2
1320	APPLE///poma	2
677	AXE///destral	2
1845	BALL///pilota	2
3083	BALLOON///globus	2
868	BANANA///plàtan	2
1206	BARKING///bordar	2
2548	BARREL///bóta	2
1539	BASKET///cistella	2
138	BATHE///banyar-se	2
662	BATTERY///pila	2
1820	BEAR///ós	2
1663	BED///llit	2
3534	BEG///demanar caritat	2
2246	BELL///campana	2
772	BELT///cinturó	2
747	BICYCLE///bicicleta	2
937	BIRD///ocell	2
1403	BITE///mossegar	2
3084	BLACKBOARD///pissarra	2
176	BLOW (WITH MOUTH)///bufar	2
2493	BOIL///bullir	2
1394	BONE///os	2
585	BOOT///bota	2
1501	BORE///foradar	2
1321	BOTTLE///ampolla	2
3108	BOX (SOMEBODY OR SOMETHING)///boxejar	2
2902	BRAWL (FIGHT)///barallar-se	2
245	BROOM///escombra	2
3109	BRUSH (TEETH)///respallar-se les dents	2
1821	BRUSH///raspall	2
1840	BUILD///construir	2
141	BURN (SOMETHING)///cremar-se	2
1070	BUS///autobús	2
1791	BUTTERFLY///papallona	2
757	BUTTON///botó	2
1273	CANDLE///espelma	2
1288	CAP///gorra	2
1111	CAR///cotxe	2
3085	CARROT///pastanaga	2
700	CARRY///portar	2
228	CARVE///esculpir	2
1208	CAT///gat	2
1627	CHAIN///cadena	2
1476	CHAIR///cadira	2
1569	CHEESE///formatge	2
3110	CLAP///aplaudir	2
2235	CLEAN (SOMETHING)///netejar	2
1102	CLIMB///pujar	2
1323	CLOCK///despertador	2
1489	CLOUD///núvol	2
2070	COMB (VERB)///pentinar-se	2
1475	COMB///pinta	2
3086	COMPUTER///ordinador	2
3111	CONDUCT///dirigir	2
1100	COOK (SOMETHING)///fer menjar	2
1007	COW///vaca	2
96	CRAWL///anar de quatre grapes	2
1857	CROCODILE///cocodril	2
1839	CRY///plorar	2
496	CUCUMBER///cogombre	2
1432	CUT///retallar	2
1879	DANCE///ballar	2
1418	DIG///cavar	2
119	DIVE///tirar-se de cap	2
2009	DOG///gos	2
1659	DOLL///nina	2
1567	DOOR///porta	2
2030	DRAG///arrossegar	2
93	DRAW MILK///munyir	2
474	DRESS///vestit	2
1401	DRINK///beure	2
2253	DRIP (EMIT LIQUID)///gotejar	2
741	DRIVE///conduir	2
1904	DROWN///ofegar-se	2
908	DRUM///tambor	2
1786	DRY UP///eixugar	2
1360	DUCK///ànec	2
1247	EAR///orella	2
1336	EAT///menjar	2
1290	ELEPHANT///elefant	2
928	EMBRACE///abraçar	2
3088	ENVELOPE///sobre	2
3112	ERUPT///fer erupció	2
127	EXTINGUISH///apagar	2
1248	EYE///ull	2
1280	FALL///caure	2
1201	FEATHER///ploma	2
739	FEED///donar menjar	2
3113	FILE (SOMETHING)///llimar les ungles	2
227	FISH///peix	2
2638	FISHING///pescar	2
2623	FLAG///bandera	2
239	FLOWER///flor	2
1504	FLY (INSECT)///mosca	2
1441	FLY (MOVE THROUGH AIR)///volar	2
1302	FORK///forquilla	2
503	FROG///granota	2
991	FRY///fregir	2
2940	GATE///tanca	2
3089	GIRAFFE///girafa	2
604	GLASS///got	2
1069	GLUE///enganxar	2
1502	GOAT///cabra	2
3114	GRATE (SOMETHING)///ratllar	2
3090	GUITAR///guitarra	2
1566	GUN///pistola	2
771	HAT///barret	2
3116	HATCH (OUT)///sortir de l’ou	2
1223	HEART///cor	2
2580	HELICOPTER///helicòpter	2
1514	HEN///gallina	2
3117	HITCHHIKE///fer autostop	2
615	HORSE///cavall	2
1252	HOUSE///casa	2
1435	HUNT///caçar	2
3118	IRON (CLOTHES)///planxar	2
3078	IRRIGATE///regar	2
1829	JUMP///saltar	2
1472	KEY///clau	2
1135	KICK///xutar	2
578	KISS///fer un petó	2
1352	KNIFE///ganivet	2
2905	KNIT///fer mitja	2
2396	KNOCK///trucar	2
1464	LADDER///escala	2
625	LAMP///llum	2
1355	LAUGH///riure	2
628	LEAF///fulla	2
1297	LEG///cama	2
3091	LEMON///llimona	2
319	LICK///llepar	2
737	LIGHT (IGNITE)///encendre	2
3092	LIGHTER///encenedor	2
1386	LION///lleó	2
3093	LIPSTICK///pintallavis	2
1608	LISTEN///escoltar	2
1468	LOOK FOR///buscar	2
203	MARRY///casar-se	2
3119	MASSAGE (SOMEBODY)///fer massatge	2
1133	MATCH///llumí	2
1506	MEASURE///medir	2
2334	MELT///fondre’s	2
2017	MIX///barrejar	2
1350	MONKEY///mico	2
1313	MOON///lluna	2
3120	MOP (SOMETHING)///fregar	2
638	MOTORCYCLE///moto	2
1491	MOUSE///ratolí	2
641	MUSHROOM///bolet	2
3306	NAIL///picar amb un martell	2
1382	NEEDLE (FOR SEWING)///agulla	2
539	NEST///niu	2
1298	NEWSPAPER///diari	2
1221	NOSE///nas	2
2366	ONION///ceba	2
1156	OPEN///obrir	2
3121	OPERATE (MEDICINE)///operar	2
2627	ORANGE (FRUIT)///taronja	2
735	OWL///mussol	2
3087	PACIFIER///xumet	2
3122	PAINT (SOMETHING)///pintar	2
3094	PAINTBRUSH///pinzell	2
2001	PAINTING///dibuixar	2
31	PAN///paella	2
922	PEAR///pera	2
275	PEEL///pelar	2
794	PEN///bolígraf	2
2578	PENCIL///llapis	2
2831	PENGUIN///pingüí	2
2458	PERSPIRE OR SWEAT///suar	2
3123	PHOTOGRAPH (SOMETHING)///fotografiar	2
2148	PICK///collir	2
378	PINCH///pessigar	2
2440	PINEAPPLE///pinya	2
592	PISS///fer pipi	2
653	PLANT (VEGETATION)///plantar	2
3125	PLAY (GAME)///jugar golf	2
3124	PLAY (INSTRUMENT)///tocar (el piano)	2
1921	PLOUGH///llaurar	2
3126	POST (SOMETHING)///tirar una carta	2
3095	POSTMAN///carter	2
1487	POUR///abocar	2
1455	PULL///tibar	2
1452	PUSH///empènyer	2
1136	RABBIT///conill	2
3096	RACKET///raqueta	2
1733	RAINBOW///arc de Sant Martí	2
2108	RAINING OR RAIN///ploure	2
3127	RAKE (SOMETHING)///rascletejar	2
724	READ///llegir	2
367	RIDE///muntar	2
2875	RING (MAKE SOUND)///trucar	2
1962	ROAST (SOMETHING)///rostir	2
769	ROOF///teulada	2
1849	ROW///remar	2
3405	RULER///regle	2
1519	RUN///córrer	2
787	SAIL///navegar	2
1948	SAW///serra	2
1948	SAW///serrar	2
2783	SCALES (MEASURE INSTRUMENT)///balança	2
1457	SEW///cosir	2
3097	SEWING MACHINE///màquina de cosir	2
251	SHARPEN (SOMETHING)///afilar	2
231	SHAVE///afaitar-se	2
1532	SHEAR///esquilar	2
356	SHEARS///tisores	2
1622	SHIRT///camisa	2
1381	SHOE///sabata	2
3128	SHOWER (ACTION)///dutxar-se	2
1261	SING///cantar	2
1088	SINK (DESCEND)///enfonsar-se	2
1416	SIT///seure	2
3129	SKATE///patinar	2
2991	SKI///esquiar	2
1585	SLEEP///dormir	2
1324	SLIP///relliscar	2
1586	SMELL (PERCEIVE)///olorar	2
1689	SMOKE (INHALE)///fumar	2
1543	SNAIL///cargol	2
730	SNAKE///serp	2
1255	SNOWING///nevar	2
3098	SNOWMAN///ninot de neu	2
1522	SOCK///mitjons	2
3099	SOFA///sofà	2
1898	SPECTACLES///ulleres	2
3130	SPILL (SOMETHING)///vessar	2
121	SPIN///filar	2
1378	SPOON///cullera	2
1414	SQUEEZE///esprémer	2
1628	SQUIRREL///esquirol	2
34	STAIRS///escala	2
1430	STAR///estrella	2
713	STEAL///robar	2
571	STING///picar	2
696	STIR///remenar	2
2058	STOOL///tamboret	2
3138	STRAWBERRY///maduixa	2
1343	SUN///sol	2
3131	SUNBATHE///prendre el sol	2
3100	SUNGLASSES///ulleres de sol	2
3132	SURF///fer surf	2
230	SWEEP///escombrar	2
1439	SWIM///nedar	2
2871	SWING (MOVEMENT)///gronxar	2
3101	SWING///gronxador	2
1775	TABLE///pupitre	2
1220	TAIL///cua	2
3133	TALK (PHONE)///telefonar	2
3102	TANK///tanc	2
1735	TEAR (SHRED)///estripar	2
1379	TELEPHONE///telèfon	2
1788	TELEVISION///televisor	2
3103	TENNIS BALL///pilota de tennis	2
3104	THERMOMETER///termòmetre	2
1456	THROW///llançar	2
3711	TIE (NOUN)///corbata	2
1917	TIE///cordar	2
846	TIGER///tigre	2
986	TOMATO///tomàquet	2
2579	TOOTHBRUSH///raspall de dents	2
906	TREE///arbre	2
809	TROUSERS///pantalons	2
112	TURTLE///tortuga	2
3134	TYPE (ON SOMETHING)///escriure a màquina	2
3105	UMBRELLA///paraigües	2
3135	VACUUM (SOMETHING)///aspirar	2
1602	WAKE UP///despertar-se	2
1443	WALK///caminar	2
3106	WARDROBE///armari	2
1453	WASH///rentar	2
3136	WATCH (TV)///mirar (la televisió)	2
1650	WATCH///rellotge	2
2766	WATERMELON///síndria	2
3544	WAVE (VERB)///saludar	2
978	WAVE///onada	2
1098	WEIGH///pesar	2
55	WHISPER///xiuxiuejar	2
3107	WHISTLE (INSTRUMENT)///xiulet	2
1025	WHISTLE///xiular	2
1672	WRITE///escriure	2
3675	ZEBRA///zebra	2
