ID	GLOSS	PRIORITY
1597	AIRPLANE///lėktuvas	2
587	ANT///skruzdėlė	2
1320	APPLE///obuolys	2
677	AXE///kirvis	2
1845	BALL///kamuolys	2
3083	BALLOON///balionas	2
868	BANANA///bananas	2
1206	BARKING///loti	2
2548	BARREL///statinė	2
1539	BASKET///krepšys	2
138	BATHE///maudytis	2
662	BATTERY///elementas	2
1820	BEAR///meška	2
1663	BED///lova	2
3534	BEG///maldauti	2
2246	BELL///varpelis	2
772	BELT///diržas	2
747	BICYCLE///dviratis	2
937	BIRD///paukštis	2
1403	BITE///kąsti	2
163	BLACK///Balta	1
3084	BLACKBOARD///lenta	2
176	BLOW (WITH MOUTH)///pūsti	2
837	BLUE///Juoda	1
2493	BOIL///virti	2
1394	BONE///kaulas	2
585	BOOT///batas	2
1501	BORE///gręžti	2
1321	BOTTLE///butelis	2
3108	BOX (SOMEBODY OR SOMETHING)///mušti	2
2902	BRAWL (FIGHT)///muštis	2
245	BROOM///šluota	2
2409	BROWN///Pilka	1
3109	BRUSH (TEETH)///valytis	2
1821	BRUSH///šepetys	2
1840	BUILD///statyti	2
141	BURN (SOMETHING)///degti	2
1070	BUS///autobusas	2
1791	BUTTERFLY///drugelis	2
757	BUTTON///saga	2
1273	CANDLE///žvakė	2
1288	CAP///kepurė	2
1111	CAR///mašina	2
3085	CARROT///morka	2
700	CARRY///nešti	2
228	CARVE///išdrožti	2
1208	CAT///katė	2
1627	CHAIN///grandinė	2
1476	CHAIR///kėdė	2
1569	CHEESE///sūris	2
3110	CLAP///ploti	2
2235	CLEAN (SOMETHING)///valyti	2
1102	CLIMB///lipti	2
1323	CLOCK///laikrodis	2
1489	CLOUD///debesis	2
2070	COMB (VERB)///šukuotis	2
1475	COMB///šukos	2
3086	COMPUTER///kompiuteris	2
3111	CONDUCT///diriguoti	2
1100	COOK (SOMETHING)///virti	2
1007	COW///karvė	2
96	CRAWL///ropoti	2
1857	CROCODILE///krokodilas	2
1839	CRY///verkti	2
496	CUCUMBER///agurkas	2
1432	CUT///kirpti	2
1879	DANCE///šokti	2
1418	DIG///kasti	2
119	DIVE///nerti	2
