ID	GLOSS	PRIORITY
2875	RING (MAKE SOUND)///schellen	2
1962	ROAST (SOMETHING)///broden	2
769	ROOF///Dach	2
1849	ROW///rudderen	2
3405	RULER///Lineal	2
1519	RUN///lafen	2
787	SAIL///seegelen	2
4008	SANDWICH///Schmier	2
1948	SAW///See	2
1948	SAW///seeën	2
2783	SCALES (MEASURE INSTRUMENT)///Wo	2
1457	SEW///bitzen	2
3097	SEWING MACHINE///Bitzmaschinn	2
251	SHARPEN (SOMETHING)///schläifen	2
231	SHAVE///raséieren	2
1532	SHEAR///schueren	2
356	SHEARS///Schéier	2
1622	SHIRT///Hiem	2
1381	SHOE///Schong	2
3128	SHOWER (ACTION)///duschen	2
1261	SING///sangen	2
1088	SINK (DESCEND)///ënnergoen	2
1416	SIT///sëtzen	2
3129	SKATE///[Rollschong] fueren	2
2991	SKI///[Schi] fueren	2
1585	SLEEP///schlofen	2
1324	SLIP///ausrutschen	2
1586	SMELL (PERCEIVE)///richen	2
1689	SMOKE (INHALE)///fëmmen	2
1543	SNAIL///Schleek	2
730	SNAKE///Schlaang	2
1255	SNOWING///schneien	2
3098	SNOWMAN///Schnéimännchen	2
1522	SOCK///Strëmp	2
3099	SOFA///Canapé	2
1898	SPECTACLES///Brëll 	2
3130	SPILL (SOMETHING)///sabbelen 	2
121	SPIN///spannen	2
1378	SPOON///Läffel	2
1414	SQUEEZE///auspressen	2
1628	SQUIRREL///Kaweechelchen	2
34	STAIRS///Trap	2
1430	STAR///Stär	2
713	STEAL///klauen	2
571	STING///picken	2
696	STIR///réieren	2
2058	STOOL///Hocker	2
3138	STRAWBERRY///Äerdbier	2
1343	SUN///Sonn	2
3131	SUNBATHE///sonnen	2
3100	SUNGLASSES///Sonnebrëll	2
3132	SURF///surfen	2
4035	SWEATER///Pullover	2
230	SWEEP///kieren	2
1439	SWIM///schwammen	2
2871	SWING (MOVEMENT)///klunschen	2
3101	SWING///Klunsch	2
1775	TABLE///Schreifdësch	2
1220	TAIL///Schwanz	2
3133	TALK (PHONE)///telefonéieren	2
3102	TANK///Panzer	2
1735	TEAR (SHRED)///zerrappen	2
1379	TELEPHONE///Telefon	2
1788	TELEVISION///Fernseh	2
3103	TENNIS BALL///Tennisball	2
3104	THERMOMETER///Thermometer	2
1456	THROW///geheien	2
3711	TIE (NOUN)///Krawatt	2
1917	TIE///strécken	2
846	TIGER///Tiger	2
986	TOMATO///Tomat	2
2579	TOOTHBRUSH///Zännbiischt	2
906	TREE///Bam	2
809	TROUSERS///Box	2
4011	TRUCK///Camion	1
112	TURTLE///Schildkröt	2
3134	TYPE (ON SOMETHING)///tippen	2
3105	UMBRELLA///Prabbeli	2
3135	VACUUM (SOMETHING)///staubsaugeren	2
1602	WAKE UP///erwächen	2
1443	WALK///goen	2
3106	WARDROBE///Schaf	2
1453	WASH///[Kleeder] wäschen	2
3136	WATCH (TV)///[Fernseh] kucken	2
1650	WATCH///Auer	2
2766	WATERMELON///Waassermeloun	2
3544	WAVE (VERB)///wénken	2
978	WAVE///Well	2
1098	WEIGH///weien	2
55	WHISPER///pësperen	2
3107	WHISTLE (INSTRUMENT)///Päif	2
1025	WHISTLE///päifen	2
1672	WRITE///schreiwen	2
3675	ZEBRA///Zebra	2
