ID	GLOSS	PRIORITY
2527	ABILITY///võime	1
1814	ACCUSE///süüdistama (ründama)	1
2882	ADD///lisama	1
2022	ADMIT///tunnistama	1
3635	ADULT///täiskasvanu	1
1685	AFTER///pärast	1
1789	AGE///iga	1
3643	AGREE///nõustuma	1
3644	AGREEMENT///kokkulepe	1
27	AIR///õhk	1
1597	AIRPLANE///lennuk	1
404	ALCOHOL (FERMENTED DRINK)///alkohol	1
3238	ALLOW///lubama	1
1676	ALWAYS///alati	1
1863	AMAZING///hämmastav	1
82	ANGER///viha	1
1826	ANGRY///vihane	1
619	ANIMAL///loom	1
803	ANKLE///pahkluu	1
9	ANNOUNCE///teadustama (kuulutama)	1
587	ANT///sipelgas	1
1320	APPLE///õun	1
2980	AREA///ala	1
2980	AREA///lennuk	1
1673	ARM///käsi (käsivars)	1
1561	ARMY///armee	1
1568	ARRANGE///korraldama	1
1387	ARRIVE///saabuma (kohale jõudma)	1
977	ARROW///nool	1
1894	ASHAMED///häbenev	1
1309	ASK (INQUIRE)///küsima	1
722	ATTACK///rünnak	1
2851	AUGUST///august	1
1272	AUNT///tädi	1
3639	AVOID///vältima	1
1289	BABY///imik (tita)	1
523	BACK OF HEAD///tagumine	1
1292	BAD///halb	1
2468	BAG///kott	1
183	BAKE///küpsetama	1
1845	BALL///pall (ball/kuul)	1
1845	BALL///sfäär	1
3083	BALLOON///õhupall	1
1284	BANK///pank	1
831	BASE///baas (alus)	1
1539	BASKET///korv	1
1793	BAT///nahkhiir	1
662	BATTERY///patarei	1
579	BATTLE///võitlus	1
1422	BE ALIVE///elama	1
3535	BE DEFEATED///lööma	1
1533	BE HUNGRY///näljane	1
2651	BE IGNORANT///ignorantne	1
3460	BEACH///rand	1
832	BEAN///uba	1
1665	BEAT///kloppima	1
1427	BEAUTIFUL///ilus	1
1990	BECOME///saama	1
1663	BED///voodi	1
2505	BEDROOM///magamistuba	1
665	BEE///mesilane	1
2570	BEEF///veiseliha	1
1639	BEER///õlu	1
1882	BEFORE///enne	1
3534	BEG///paluma	1
3447	BEGIN OR START///algama (alustama)	1
3333	BELIEF (RELIGIOUS)///uskumus	1
1890	BELIEVE///uskuma	1
2246	BELL///kell	1
2114	BELLY OR STOMACH///alakeha	1
1251	BELLY///kõht	1
772	BELT///vöö	1
2584	BENCH///pink	1
731	BEVERAGE///karastusjook	1
747	BICYCLE///jalgratas	1
1202	BIG///suur	1
1202	BIG///suur (ruumikas)	1
937	BIRD///lind	1
2407	BIRTHDAY///sünnipäev	1
1403	BITE///hammustama	1
163	BLACK///Must	1
2716	BLAME (SOMEBODY)///süüdistama	1
806	BLANKET///tekk	1
1584	BLISTER///vill	1
946	BLOOD///veri	1
837	BLUE///Sinine	1
837	BLUE///sinine	1
379	BLUNT///nüri	1
1844	BOAT///paat	1
1480	BODY///keha	1
2493	BOIL///keetma	1
3362	BOILED WATER///keedetud	1
2860	BOLT (MOVE IN HASTE)///tormama	1
1394	BONE///luu	1
963	BOOK///raamat	1
2546	BORDER///piir	1
905	BORING///igav	1
905	BORING///nüri	2
1823	BORROW///laenama	1
2930	BOSS///boss	1
2869	BOTHER (HARASS)///tüütama	1
1321	BOTTLE///pudel	1
690	BOTTOM///põhi	1
1010	BOUNDARY///piire	1
1530	BOWL///kauss	1
1465	BOX///kast (karp)	1
1366	BOY///poiss	1
1583	BRAIN///aju	1
1368	BREAD///leib	1
680	BREAK (DESTROY OR GET DESTROYED)///murdma	1
1322	BREAKFAST///hommikusöök	1
1407	BREATHE///hingama	1
1006	BRICK///telliskivi	1
1266	BRIDE///pruut	1
1011	BRIDGE///sild	1
3709	BRILLIANT///hiilgav	1
692	BRING///tooma	1
2531	BROAD///ulatuslik	1
245	BROOM///luud	1
1262	BROTHER///vend	1
2409	BROWN///Pruun	1
3689	BUBBLE///mull	1
1840	BUILD///ehitama	1
3396	BUILDING///hoone	1
2617	BULB///mugul	1
1008	BULL///pull	1
1966	BUNCH///kamp	1
2102	BURN///põletama	1
1070	BUS///buss	1
1683	BUSH///põõsas	1
2931	BUSINESS///äri	1
2755	BUSY///hõivatud	1
1245	BUTTER///või	1
1791	BUTTERFLY///liblikas	1
757	BUTTON///nööp	1
1869	BUY///ostma	1
3283	CAGE///puur	1
1967	CALENDAR///kalender	1
1989	CALF///vasikas	1
258	CALM///rahulik	1
2618	CAMERA///kaamera	1
1105	CAMP///laager	1
874	CANDY///komm	1
3202	CANNON///kahur	1
1111	CAR///auto (autor)	1
2619	CARD///kaart	1
2620	CARRIAGE///tõld	2
700	CARRY///kandma	1
122	CART///vagun	1
1208	CAT///kass	1
702	CATCH///püüdma	1
2247	CATERPILLAR///tõuk	1
1153	CATTLE///kari	2
2896	CAUSE TO (LET)///laskma	1
1476	CHAIR///tool	1
2856	CHANGE (SOMETHING)///muutma	1
1264	CHANGE///vahetama	1
1188	CHARCOAL///puusüsi	1
1887	CHEAP///odav	1
1730	CHEEK///põsk	1
1569	CHEESE///juust	1
2765	CHERRY///kirss	1
1592	CHEST///rind	1
1318	CHICKEN///kana	1
301	CHIEFTAIN///pealik	1
2099	CHILD///laps	1
2099	CHILD///põngerjas	1
129	CHOKE///kägistama	1
1750	CHOOSE///valima	1
1349	CHURCH///kirik	1
969	CIGARETTE///sigaret	1
2547	CITY///suurlinn	1
704	CLEAN///puhas	1
1310	CLEVER///nutikas	1
992	CLIFF///kalju	1
1102	CLIMB///ronima	1
1616	CLOTH///kalts	1
1895	CLOTHES///riided	1
1489	CLOUD///pilv	1
1763	CLUB///klubi	1
2658	COAL///kivisüsi	1
