ID	GLOSS	PRIORITY
1673	ARM///loxo	1
1291	BACK///ganàw/ginàw	1
1480	BODY///yaram	1
834	BUTTOCKS///NA	1
1247	EAR///nopp	1
1248	EYE///bët	1
1560	FACE///kanam	1
1303	FINGER///baaraam loxo	1
1301	FOOT///tank	1
1277	HAND///loxo	1
1256	HEAD///bopp	1
1223	HEART///xol	1
980	HEEL///NA	1
1745	HIP///ndiggu	1
1371	KNEE///óom	1
1297	LEG///tank	1
674	MOUTH///gémmiñ	1
1333	NECK///baat	1
1221	NOSE///bàkkan	1
801	RIB///faar	1
1482	SHOULDER///mbagg	1
2613	SKIN (HUMAN)///der	1
2666	SOLE (FOOT)///biir tank	1
1346	THROAT///put	1
1389	TOE///baaraam tank	1
1205	TONGUE///làmmiñ	1
1380	TOOTH///bëñ	1
1924	VEIN///sidiit	1
