ID	GLOSS	PRIORITY
587	ANT///mier	2
1320	APPLE///appel	2
1828	ASK (REQUEST)///bedel	1
677	AXE///byl	2
1845	BALL///bal	2
868	BANANA///piesang	2
1206	BARKING///blaf	2
2548	BARREL///vat	2
1539	BASKET///mandjie	2
138	BATHE///bad	2
662	BATTERY///battery	2
1820	BEAR///beer	2
1663	BED///bed	2
3534	BEG///bedel	1
2246	BELL///klok	2
772	BELT///gordel	2
937	BIRD///voël	2
1403	BITE///byt	2
3084	BLACKBOARD///bord	2
1655	BLINK///oogknip	2
176	BLOW (WITH MOUTH)///blaas	2
2493	BOIL///kook [English: boil]	2
1394	BONE///been [English: bone]	2
585	BOOT///stewel	2
1501	BORE///boor	2
1321	BOTTLE///bottel	2
3108	BOX (SOMEBODY OR SOMETHING)///boks	2
2902	BRAWL (FIGHT)///baklei	2
680	BREAK (DESTROY OR GET DESTROYED)///bars	2
245	BROOM///besem	2
3109	BRUSH (TEETH)///borsel [tande]	2
141	BURN (SOMETHING)///brand	2
1070	BUS///bus	2
1791	BUTTERFLY///skoenlapper	2
757	BUTTON///knoop	2
1273	CANDLE///kers	2
3085	CARROT///wortel	2
700	CARRY///dra	2
228	CARVE///kerf	2
1208	CAT///kat	2
1476	CHAIR///stoel	2
1569	CHEESE///kaas	2
3110	CLAP///hande klap 	2
1102	CLIMB///klim	2
1323	CLOCK///wekker	2
1489	CLOUD///wolk	2
2070	COMB (VERB)///kam	2
1475	COMB///kam	2
3086	COMPUTER///rekenaar	2
1100	COOK (SOMETHING)///kook [English: cook]	2
1007	COW///koei	2
96	CRAWL///kruip	2
1857	CROCODILE///krokodil	2
1839	CRY///huil	2
496	CUCUMBER///komkommer	2
1432	CUT///knip	2
1879	DANCE///dans	2
1418	DIG///spit	2
119	DIVE///duik	2
2009	DOG///hond	2
1659	DOLL///pop	2
1567	DOOR///deur	2
93	DRAW MILK///melk	2
1401	DRINK///drink	2
2253	DRIP (EMIT LIQUID)///drup	2
741	DRIVE///bestuur	2
1904	DROWN///verdrink	2
908	DRUM///trom	2
1786	DRY UP///droogblaas	2
