ID	GLOSS	PRIORITY
1597	AIRPLANE///lentokone	2
587	ANT///muurahainen	2
1320	APPLE///omena	2
677	AXE///kirves	2
1845	BALL///pallo	2
3083	BALLOON///ilmapallo	2
868	BANANA///banaani	2
1206	BARKING///haukkua	2
2548	BARREL///tynnyri	2
1539	BASKET///kori	2
138	BATHE///kylpeä	2
662	BATTERY///patteri	2
1820	BEAR///karhu	2
1663	BED///sänky	2
3534	BEG///kerjätä	2
2246	BELL///kello	2
772	BELT///vyö	2
747	BICYCLE///polkupyörä	2
937	BIRD///lintu	2
1403	BITE///3.01	2
3084	BLACKBOARD///liitutaulu	2
176	BLOW (WITH MOUTH)///puhaltaa	2
2493	BOIL///kiehua	2
1394	BONE///luu	2
585	BOOT///saapas	2
1501	BORE///porata	2
1321	BOTTLE///pullo	2
3108	BOX (SOMEBODY OR SOMETHING)///nyrkkeillä	2
2902	BRAWL (FIGHT)///tapella	2
245	BROOM///luuta	2
3109	BRUSH (TEETH)///harjata (hampaat)	2
1821	BRUSH///harja	2
1840	BUILD///muurata	2
141	BURN (SOMETHING)///palaa	2
1070	BUS///linja-auto	2
1791	BUTTERFLY///perhonen	2
757	BUTTON///nappi	2
1273	CANDLE///kynttilä	2
1288	CAP///lakki	2
1111	CAR///auto	2
3085	CARROT///porkkana	2
700	CARRY///kantaa	2
228	CARVE///veistää	2
1208	CAT///kissa	2
1627	CHAIN///ketju	2
1476	CHAIR///tuoli	2
1569	CHEESE///juusto	2
3110	CLAP///taputtaa	2
2235	CLEAN (SOMETHING)///pestä	2
1102	CLIMB///kiivetä	2
1323	CLOCK///kello	2
1489	CLOUD///pilvi	2
2070	COMB (VERB)///kammata	2
1475	COMB///kampa	2
3086	COMPUTER///tietokone	2
3111	CONDUCT///johtaa	2
1100	COOK (SOMETHING)///keittää	2
1007	COW///lehmä	2
96	CRAWL///kontata	2
1857	CROCODILE///krokotiili	2
1839	CRY///itkeä	2
496	CUCUMBER///kurkku	2
1432	CUT///leikata	2
1879	DANCE///tanssia	2
1418	DIG///kaivaa	2
119	DIVE///sukeltaa	2
2009	DOG///koira	2
1659	DOLL///nukke	2
1567	DOOR///ovi	2
2030	DRAG///vetää	2
93	DRAW MILK///lypsää	2
474	DRESS///mekko	2
1401	DRINK///juoda	2
2253	DRIP (EMIT LIQUID)///tippua	2
741	DRIVE///ajaa (autoa)	2
1904	DROWN///hukkua	2
908	DRUM///rumpu	2
1786	DRY UP///kuivata	2
1360	DUCK///sorsa	2
1247	EAR///korva	2
1336	EAT///syödä	2
1290	ELEPHANT///norsu	2
928	EMBRACE///halata	2
3088	ENVELOPE///kirjekuori	2
3112	ERUPT///purkautua	2
127	EXTINGUISH///sammuttaa	2
1248	EYE///silmä	2
1280	FALL///pudota	2
1201	FEATHER///sulka	2
739	FEED///syöttää	2
3113	FILE (SOMETHING)///viilata	2
227	FISH///kala	2
2638	FISHING///onkia	2
2623	FLAG///lippu	2
239	FLOWER///kukka	2
1504	FLY (INSECT)///kärpänen	2
1441	FLY (MOVE THROUGH AIR)///lentää	2
256	FOOD///pitsa	1
1302	FORK///haarukka	2
503	FROG///sammakko	2
991	FRY///paistaa	2
2940	GATE///portti	2
3089	GIRAFFE///kirahvi	2
604	GLASS///lasi	2
1069	GLUE///liimata	2
1502	GOAT///vuohi	2
3114	GRATE (SOMETHING)///raastaa	2
3090	GUITAR///kitara	2
1566	GUN///pyssy	2
771	HAT///hattu	2
3116	HATCH (OUT)///kuoriutua	2
1223	HEART///sydän	2
2580	HELICOPTER///helikopteri	2
1514	HEN///kana	2
3117	HITCHHIKE///liftata	2
615	HORSE///hevonen	2
1252	HOUSE///talo	2
1435	HUNT///metsästää	2
3118	IRON (CLOTHES)///silittää	2
3078	IRRIGATE///kastella	2
1829	JUMP///hypätä	2
164	KANGAROO///kenguru	2
1472	KEY///avain	2
1135	KICK///potkaista	2
578	KISS///suukottaa	2
1352	KNIFE///veitsi	2
2905	KNIT///kutoa	2
2396	KNOCK///koputtaa	2
1464	LADDER///tikapuut	2
625	LAMP///lamppu	2
1355	LAUGH///nauraa	2
628	LEAF///lehti	2
1297	LEG///jalka	2
3091	LEMON///sitruuna	2
319	LICK///nuolla	2
737	LIGHT (IGNITE)///sytyttää	2
3092	LIGHTER///sytytin	2
1386	LION///leijona	2
3093	LIPSTICK///huulipuna	2
1608	LISTEN///kuunnella	2
1468	LOOK FOR///etsiä	2
203	MARRY///vihkiä	2
3119	MASSAGE (SOMEBODY)///hieroa	2
1133	MATCH///tulitikku	2
1506	MEASURE///mitata	2
2334	MELT///sulaa	2
2017	MIX///sekoittaa	2
1350	MONKEY///apina	2
1313	MOON///kuu	2
3120	MOP (SOMETHING)///luututa	2
638	MOTORCYCLE///moottoripyörä	2
1491	MOUSE///hiiri	2
641	MUSHROOM///sieni	2
3306	NAIL///naulata	2
1382	NEEDLE (FOR SEWING)///neula	2
539	NEST///pesä	2
1298	NEWSPAPER///sanomalehti	2
1221	NOSE///nenä	2
2366	ONION///sipuli	2
1156	OPEN///avata	2
3121	OPERATE (MEDICINE)///leikata	2
2627	ORANGE (FRUIT)///appelsiini	2
735	OWL///pöllö	2
3087	PACIFIER///tutti	2
3122	PAINT (SOMETHING)///maalata	2
3094	PAINTBRUSH///pensseli	2
2001	PAINTING///piirtää	2
31	PAN///paistinpannu	2
922	PEAR///päärynä	2
275	PEEL///kuoria	2
794	PEN///kynä	2
2578	PENCIL///lyijykynä	2
2831	PENGUIN///pingviini	2
2458	PERSPIRE OR SWEAT///hikoilla	2
3123	PHOTOGRAPH (SOMETHING)///kuvata	2
2148	PICK///poimia	2
378	PINCH///nipistää	2
2440	PINEAPPLE///ananas	2
592	PISS///pissata	2
653	PLANT (VEGETATION)///istuttaa	2
3125	PLAY (GAME)///golfata	2
3124	PLAY (INSTRUMENT)///soittaa (pianoa)	2
1921	PLOUGH///kyntää	2
3126	POST (SOMETHING)///postittaa	2
3095	POSTMAN///postinkantaja	2
1487	POUR///kaataa	2
1455	PULL///vetää	2
1452	PUSH///työntää	2
1136	RABBIT///kani	2
3096	RACKET///tennismaila	2
1733	RAINBOW///sateenkaari	2
2108	RAINING OR RAIN///sataa	2
3127	RAKE (SOMETHING)///haravoida	2
724	READ///lukea	2
367	RIDE///ratsastaa	2
2875	RING (MAKE SOUND)///soittaa (ovikelloa)	2
1962	ROAST (SOMETHING)///paistaa	2
769	ROOF///katto	2
1849	ROW///soutaa	2
3405	RULER///viivotin	2
1519	RUN///juosta	2
787	SAIL///purjehtia	2
1948	SAW///saha	2
1948	SAW///sahata	2
2783	SCALES (MEASURE INSTRUMENT)///vaaka	2
1457	SEW///ommella	2
3097	SEWING MACHINE///ompelukone	2
251	SHARPEN (SOMETHING)///teroittaa	2
231	SHAVE///ajaa partaa	2
1532	SHEAR///keritä	2
356	SHEARS///sakset	2
1622	SHIRT///paita	2
1381	SHOE///kenkä	2
3128	SHOWER (ACTION)///peseytyä	2
1261	SING///laulaa	2
1088	SINK (DESCEND)///upota	2
1416	SIT///istua	2
3129	SKATE///rullaluistella	2
2991	SKI///hiihtää	2
1585	SLEEP///nukkua	2
1324	SLIP///liukastua	2
1586	SMELL (PERCEIVE)///haistaa	2
1689	SMOKE (INHALE)///tupakoida	2
1543	SNAIL///etana	2
730	SNAKE///käärme	2
1255	SNOWING///sataa lunta	2
3098	SNOWMAN///lumiukko	2
1522	SOCK///sukka	2
3099	SOFA///sohva	2
1898	SPECTACLES///silmälasit	2
3130	SPILL (SOMETHING)///kaataa	2
121	SPIN///kehrätä	2
1378	SPOON///lusikka	2
1414	SQUEEZE///puristaa	2
1628	SQUIRREL///orava	2
34	STAIRS///portaat	2
1430	STAR///tähti	2
713	STEAL///varastaa	2
571	STING///pistää	2
696	STIR///sekoittaa	2
2058	STOOL///jakkara	2
3138	STRAWBERRY///mansikka	2
1343	SUN///aurinko	2
3131	SUNBATHE///ottaa aurinkoa	2
3100	SUNGLASSES///aurinkolasit	2
3132	SURF///surffata	2
230	SWEEP///lakaista	2
1439	SWIM///uida	2
2871	SWING (MOVEMENT)///keinua	2
3101	SWING///keinu	2
1775	TABLE///työpöytä	2
1220	TAIL///häntä	2
3133	TALK (PHONE)///puhua	2
3102	TANK///panssarivaunu	2
1735	TEAR (SHRED)///repiä	2
1379	TELEPHONE///puhelin	2
1788	TELEVISION///televisio	2
3103	TENNIS BALL///tennispallo	2
3104	THERMOMETER///lämpömittari	2
1456	THROW///heittää	2
1917	TIE///sitoa	2
846	TIGER///tiikeri	2
986	TOMATO///tomaatti	2
2579	TOOTHBRUSH///hammasharja	2
906	TREE///puu	2
809	TROUSERS///housut	2
112	TURTLE///kilpikonna	2
3134	TYPE (ON SOMETHING)///kirjoittaa (koneella)	2
3105	UMBRELLA///sateenvarjo	2
3135	VACUUM (SOMETHING)///imuroida	2
1602	WAKE UP///herätä	2
1443	WALK///kävellä	2
3106	WARDROBE///vaatekaappi	2
